Lat,Lon,GridCell,q
45.12610626220703,-125.96707153320312,1,78.52127807520866
45.1683464050293,-125.85557556152344,2,76.75402619524351
45.210472106933594,-125.74391174316406,3,76.40228014743458
45.252471923828125,-125.63203430175781,4,75.88054098214401
45.29433822631836,-125.52000427246094,5,76.22234536751643
45.336082458496094,-125.40780639648438,6,76.42377324833863
45.37771224975586,-125.29537963867188,7,77.43912171775234
45.41920852661133,-125.18281555175781,8,77.49617958305292
45.460575103759766,-125.070068359375,9,78.54145516161837
45.501808166503906,-124.9571533203125,10,79.66938030546332
45.54292678833008,-124.84405517578125,11,80.55980395356086
45.58391571044922,-124.73077392578125,12,81.67535497161286
45.62477493286133,-124.6173095703125,13,82.98379401445261
45.66550064086914,-124.50369262695312,14,83.9331113735611
45.70610427856445,-124.389892578125,15,85.28044736630729
45.746578216552734,-124.27587890625,16,87.09703426880486
45.78692626953125,-124.1617431640625,17,90.3362256192856
45.82712936401367,-124.04739379882812,18,102.89049604801727
45.867210388183594,-123.93289184570312,19,114.37309990285851
45.90717697143555,-123.81817626953125,20,112.08816989425243
45.94699478149414,-123.70332336425781,21,101.85761967964515
45.986690521240234,-123.58828735351562,22,94.03965540647543
46.026241302490234,-123.47306823730469,23,90.29788182369971
46.065673828125,-123.357666015625,24,83.3141174893765
46.10496139526367,-123.24209594726562,25,81.77374054088335
46.14413070678711,-123.1263427734375,26,82.09186102555239
46.18315887451172,-123.01043701171875,27,85.24993664566337
46.22205352783203,-122.89433288574219,28,85.9389669055222
46.26081848144531,-122.77804565429688,29,85.08718250104724
46.299442291259766,-122.66159057617188,30,92.20865278526377
46.33794021606445,-122.54498291015625,31,100.78754391051108
46.37629318237305,-122.42816162109375,32,103.74281449214824
46.41452407836914,-122.31118774414062,33,101.050194311464
46.45261001586914,-122.19404602050781,34,98.73281029567572
46.490562438964844,-122.07672119140625,35,96.19640145743385
46.528377532958984,-121.959228515625,36,100.41064753602825
46.56605911254883,-121.841552734375,37,88.73684250980226
46.60360336303711,-121.72369384765625,38,96.97324555841469
46.64100646972656,-121.60566711425781,39,89.25034912560629
46.67827606201172,-121.48747253417969,40,67.8450288673535
46.71540451049805,-121.36909484863281,41,55.239358777879204
46.75239181518555,-121.25057983398438,42,47.172215969661146
46.789241790771484,-121.13186645507812,43,51.131988218527255
46.82595443725586,-121.01296997070312,44,49.372614930477695
46.8625373840332,-120.89387512207031,45,48.27482116847183
46.89897155761719,-120.774658203125,46,50.542967190115505
46.935264587402344,-120.65525817871094,47,48.84196490862183
46.971405029296875,-120.53569030761719,48,52.029007838807765
47.00742721557617,-120.41592407226562,49,52.01166274799023
47.04330062866211,-120.2960205078125,50,51.59890720555826
47.07902908325195,-120.1759033203125,51,51.77878888556437
47.1146125793457,-120.05564880371094,52,53.34943134823449
47.150062561035156,-119.9351806640625,53,52.8991250555311
47.18536376953125,-119.81460571289062,54,52.929740203307176
47.22052001953125,-119.69381713867188,55,53.90273644125565
47.255523681640625,-119.5728759765625,56,53.946513850455055
47.2904052734375,-119.45176696777344,57,53.78591306786317
47.325138092041016,-119.3304443359375,58,53.44311666503521
47.359718322753906,-119.20901489257812,59,53.88040690502996
47.39414978027344,-119.08737182617188,60,53.392079793629016
47.428443908691406,-118.965576171875,61,53.91936567566947
47.46259307861328,-118.8436279296875,62,53.63853488643291
47.4965934753418,-118.72149658203125,63,54.0227889546371
47.53044891357422,-118.59918212890625,64,54.135803196924144
47.56415939331055,-118.47671508789062,65,53.62139391776767
47.59772491455078,-118.35406494140625,66,53.7211117378082
47.631134033203125,-118.23127746582031,67,53.950154509127685
47.66440200805664,-118.10830688476562,68,53.61530109987962
47.697513580322266,-117.98516845703125,69,54.08197359865791
47.730491638183594,-117.86184692382812,70,54.554614613765374
47.763309478759766,-117.73838806152344,71,54.98476756782531
47.79597854614258,-117.61476135253906,72,57.77430447704618
47.82849884033203,-117.490966796875,73,56.835183931929535
47.86087417602539,-117.36700439453125,74,61.80362944889071
47.89310073852539,-117.24288940429688,75,68.19784480240413
47.925167083740234,-117.11859130859375,76,62.196216766978615
47.95709228515625,-116.994140625,77,62.24243381331095
47.98886489868164,-116.8695068359375,78,62.250012609942274
48.020477294921875,-116.74472045898438,79,62.26269050464491
48.05194091796875,-116.61981201171875,80,65.53403570201385
48.083255767822266,-116.49472045898438,81,70.4348706501521
48.114418029785156,-116.36944580078125,82,67.44344117934948
48.145423889160156,-116.24398803710938,83,92.9977404611164
48.17627716064453,-116.118408203125,84,99.11607020388371
48.20697784423828,-115.99267578125,85,78.068080063373
48.23752212524414,-115.86677551269531,86,76.10902490586747
48.26791763305664,-115.74069213867188,87,59.90006814165468
48.298160552978516,-115.614501953125,88,59.59827303072222
48.32823944091797,-115.48808288574219,89,55.36601685053409
48.35816955566406,-115.361572265625,90,53.73354461657087
48.38794708251953,-115.23484802246094,91,52.83564404863793
48.41755676269531,-115.10800170898438,92,52.30157190687364
48.4470100402832,-114.98101806640625,93,54.63757780147921
48.476322174072266,-114.85385131835938,94,54.85058383591741
48.50546646118164,-114.72648620605469,95,52.64620791019075
48.534454345703125,-114.59902954101562,96,58.38246135606949
48.56328201293945,-114.47140502929688,97,65.5664313537563
48.591949462890625,-114.3436279296875,98,61.92437097471395
48.6204719543457,-114.21568298339844,99,61.19959450170949
48.64883041381836,-114.08758544921875,100,59.9155760365674
48.67702102661133,-113.9593505859375,101,72.74680798749634
48.705055236816406,-113.83094787597656,102,89.73221433927476
48.732933044433594,-113.702392578125,103,66.74011434172955
48.760658264160156,-113.57369995117188,104,54.90942014206159
48.788204193115234,-113.44486999511719,105,54.259257304153195
48.81559753417969,-113.31588745117188,106,51.81598757484149
48.842838287353516,-113.18673706054688,107,52.72929101657149
48.869911193847656,-113.05741882324219,108,52.772932847317605
48.89683151245117,-112.927978515625,109,52.40515713954751
48.9235725402832,-112.79840087890625,110,53.073677257627494
48.95016098022461,-112.66867065429688,111,53.13258539679224
48.976585388183594,-112.53878784179688,112,53.68823826042853
45.20534133911133,-126.02761840820312,113,81.00536828057098
45.247650146484375,-125.91598510742188,114,81.11049159581171
45.28984069824219,-125.80418395996094,115,81.33741494441458
45.331912994384766,-125.69216918945312,116,81.64157880441354
45.373844146728516,-125.58000183105469,117,81.74745609546734
45.41565704345703,-125.4676513671875,118,81.71168770997132
45.45735168457031,-125.35513305664062,119,82.07101447411996
45.49890899658203,-125.24240112304688,120,82.55396585856441
45.54034423828125,-125.1295166015625,121,82.34536115142974
45.581642150878906,-125.0164794921875,122,82.53152734740434
45.62282943725586,-124.90322875976562,123,82.64430211038741
45.66389083862305,-124.78982543945312,124,83.20500560714365
45.70481491088867,-124.67620849609375,125,83.66976004871267
45.745609283447266,-124.56243896484375,126,84.13978246739951
45.786277770996094,-124.44850158691406,127,85.40844709945073
45.82681655883789,-124.3343505859375,128,86.19528691962748
45.867225646972656,-124.22006225585938,129,86.97179380061873
45.907501220703125,-124.1055908203125,130,90.00906115319845
45.947654724121094,-123.99093627929688,131,98.24883452229538
45.9876823425293,-123.87603759765625,132,99.70483731943885
46.02756881713867,-123.76104736328125,133,100.28547793947824
46.06732177734375,-123.6458740234375,134,93.78048535070519
46.1069450378418,-123.53048706054688,135,90.80670580828301
46.14643859863281,-123.41494750976562,136,86.94414312371593
46.185791015625,-123.29922485351562,137,81.72567345449166
46.22502899169922,-123.18331909179688,138,91.20071668095434
46.26411819458008,-123.06724548339844,139,84.79630059586907
46.30308151245117,-122.95098876953125,140,79.96363186738692
46.341915130615234,-122.83454895019531,141,76.26907562469091
46.38059997558594,-122.71795654296875,142,80.03048137373426
46.41916275024414,-122.60118103027344,143,84.50034304322243
46.45758056640625,-122.48422241210938,144,91.55570550828293
46.495880126953125,-122.3670654296875,145,104.38035471735967
46.534027099609375,-122.249755859375,146,114.92892066255224
46.572044372558594,-122.13226318359375,147,95.38965181116598
46.609920501708984,-122.01461791992188,148,94.4321228478691
46.64767074584961,-121.89678955078125,149,94.92221482284906
46.68527603149414,-121.77877807617188,150,111.77728529360998
46.722747802734375,-121.66058349609375,151,95.15818969236446
46.76008224487305,-121.542236328125,152,74.42820153512528
46.79726791381836,-121.42367553710938,153,51.31863301412941
46.83432388305664,-121.30496215820312,154,49.17491535866108
46.871238708496094,-121.18609619140625,155,40.69284562707073
46.90800857543945,-121.06704711914062,156,44.421559701607
46.94466018676758,-120.94778442382812,157,41.57483172275059
46.98115539550781,-120.82839965820312,158,45.09325343248722
47.01750946044922,-120.70881652832031,159,45.43367971801396
47.05371856689453,-120.58908081054688,160,46.035409364735294
47.08980178833008,-120.46914672851562,161,46.650282141590104
47.125736236572266,-120.34904479980469,162,45.61279360665928
47.161521911621094,-120.228759765625,163,43.01850960767172
47.197174072265625,-120.10833740234375,164,45.68344755383162
47.23268127441406,-119.98770141601562,165,46.87972778326259
47.268043518066406,-119.866943359375,166,46.481642683005994
47.303260803222656,-119.7459716796875,167,45.75368349477331
47.33833694458008,-119.62484741210938,168,46.10649962388437
47.37327194213867,-119.50357055664062,169,48.128876062746585
47.40806579589844,-119.382080078125,170,47.5916186110827
47.442710876464844,-119.26045227050781,171,47.81199049792652
47.477210998535156,-119.13864135742188,172,47.70313916439722
47.511558532714844,-119.01666259765625,173,48.54391652960262
47.545772552490234,-118.89450073242188,174,48.14493590969628
47.579830169677734,-118.77220153808594,175,48.46407644442085
47.61375045776367,-118.64968872070312,176,48.8418224027892
47.647518157958984,-118.52705383300781,177,48.91155632494111
47.6811408996582,-118.40422058105469,178,49.01554839414908
47.71461486816406,-118.28121948242188,179,49.574219453464885
47.7479362487793,-118.1580810546875,180,49.32866832607082
47.7811164855957,-118.03475952148438,181,50.33644714755099
47.81415557861328,-117.91123962402344,182,52.290343803946186
47.8470344543457,-117.78759765625,183,52.449796675284794
47.87975311279297,-117.66377258300781,184,54.56286258660717
47.91233825683594,-117.53977966308594,185,53.68123824606586
47.944766998291016,-117.41561889648438,186,55.42596085295953
47.977054595947266,-117.29129028320312,187,59.17448465193816
48.009178161621094,-117.16680908203125,188,59.824004255304814
48.04115676879883,-117.04214477539062,189,60.48087320376718
48.07299041748047,-116.91732788085938,190,55.124609481693575
48.10466766357422,-116.7923583984375,191,65.89892256476743
48.13618469238281,-116.66722106933594,192,63.834684418886575
48.16755294799805,-116.54193115234375,193,66.74465924702932
48.19877243041992,-116.41647338867188,194,71.67022909762488
48.22984313964844,-116.29080200195312,195,97.93677177732792
48.2607536315918,-116.16502380371094,196,95.052272384248
48.29151153564453,-116.03909301757812,197,74.54984405838879
48.322113037109375,-115.91297912597656,198,66.84358647142241
48.352561950683594,-115.78669738769531,199,54.99779441611585
48.38285446166992,-115.6602783203125,200,56.05975804392617
48.41299819946289,-115.53366088867188,201,56.65053385958059
48.4429817199707,-115.40692138671875,202,53.34858316892348
48.472808837890625,-115.27999877929688,203,58.12563048049865
48.50248336791992,-115.15293884277344,204,56.821567108302865
48.53199005126953,-115.02572631835938,205,53.9895490872214
48.56135559082031,-114.89836120605469,206,52.39235553394789
48.59055709838867,-114.77081298828125,207,54.531321332492325
48.61959457397461,-114.64309692382812,208,63.05248809063197
48.648475646972656,-114.51527404785156,209,61.185996527066024
48.67720031738281,-114.38728332519531,210,60.796201495979695
48.705780029296875,-114.25912475585938,211,56.22140463590258
48.73418426513672,-114.13081359863281,212,58.8835982100299
48.76243591308594,-114.00234985351562,213,68.17466902858501
48.790523529052734,-113.87373352050781,214,74.43039788606386
48.818458557128906,-113.74496459960938,215,62.995208754983395
48.846229553222656,-113.61604309082031,216,50.983258581452915
48.87383270263672,-113.48698425292969,217,51.74228353871296
48.901283264160156,-113.35777282714844,218,50.65859964069852
48.92856216430664,-113.22840881347656,219,50.494028767915594
48.955692291259766,-113.09886169433594,220,50.67580635642079
48.982662200927734,-112.96920776367188,221,49.86974289665097
49.00946044921875,-112.83940124511719,222,49.72784041528782
49.03609085083008,-112.70944213867188,223,49.9343117913329
49.06257247924805,-112.57931518554688,224,50.48969905538428
45.2845458984375,-126.08831787109375,225,75.77790330982211
45.326927185058594,-125.9765625,226,76.08805026756885
45.36917495727539,-125.8646240234375,227,76.3288484083836
45.411312103271484,-125.75247192382812,228,75.81195781383731
45.45331573486328,-125.64016723632812,229,75.3603177361587
45.49519348144531,-125.52769470214844,230,75.24879530039988
45.53695297241211,-125.41502380371094,231,75.00105581157597
45.57858657836914,-125.30215454101562,232,75.30449116123424
45.62008285522461,-125.18914794921875,233,75.21869755887526
45.66145706176758,-125.07595825195312,234,75.01576558124964
45.70270919799805,-124.96258544921875,235,75.38263111653856
45.743831634521484,-124.8489990234375,236,75.51664185625175
45.784820556640625,-124.73526000976562,237,76.05361751587463
45.825679779052734,-124.62136840820312,238,76.65546668592633
45.86641311645508,-124.50726318359375,239,77.39421125803108
45.90703201293945,-124.39297485351562,240,78.3459057379502
45.9474983215332,-124.27853393554688,241,79.42493507248628
45.98783874511719,-124.16390991210938,242,80.67717320873919
46.028053283691406,-124.04913330078125,243,83.2735674649098
46.06814956665039,-123.93411254882812,244,87.14652641925389
46.10810089111328,-123.81893920898438,245,88.13190966746353
46.147926330566406,-123.70359802246094,246,87.25915026676873
46.1876106262207,-123.58810424804688,247,87.92953525728093
46.227176666259766,-123.47238159179688,248,91.37672409420108
46.26659393310547,-123.35650634765625,249,99.39505826126207
46.30589294433594,-123.24044799804688,250,101.87672804617998
46.34505081176758,-123.12423706054688,251,86.71458486976769
46.38407897949219,-123.0078125,252,75.48510569699127
46.422977447509766,-122.8912353515625,253,74.6046171750948
46.461727142333984,-122.77447509765625,254,77.65059567012224
46.50035095214844,-122.65753173828125,255,85.41040289174498
46.538841247558594,-122.54042053222656,256,108.18988951776325
46.57720184326172,-122.423095703125,257,141.13067387453555
46.61541748046875,-122.30564880371094,258,120.93461018967434
46.653499603271484,-122.18800354003906,259,105.40013627155068
46.691444396972656,-122.0701904296875,260,101.43671116938953
46.729251861572266,-121.95217895507812,261,154.71852174036093
46.76692581176758,-121.83399963378906,262,201.19383773371808
46.80446243286133,-121.71566772460938,263,130.50280485959885
46.841854095458984,-121.59713745117188,264,77.05734191190197
46.87910842895508,-121.47842407226562,265,52.533519526402
46.916229248046875,-121.35955810546875,266,51.484932510998426
46.95320510864258,-121.24052429199219,267,49.34685949158701
46.99003982543945,-121.12129211425781,268,51.68931592926554
47.026756286621094,-121.00186157226562,269,47.77228891849677
47.06331253051758,-120.88229370117188,270,49.55857957949349
47.099727630615234,-120.76254272460938,271,54.14559941131365
47.13600540161133,-120.64263916015625,272,53.63450629837983
47.17215347290039,-120.52253723144531,273,52.93695269782228
47.20814514160156,-120.40226745605469,274,54.56958646302601
47.24399948120117,-120.28179931640625,275,50.27490706306212
47.27970886230469,-120.16119384765625,276,54.36918982749215
47.31527328491211,-120.0404052734375,277,55.77731318794279
47.3507080078125,-119.91943359375,278,53.18299247203867
47.385990142822266,-119.79830932617188,279,53.27147294719933
47.42112350463867,-119.677001953125,280,55.49431064140957
47.45611572265625,-119.5555419921875,281,53.6615691288819
47.49097442626953,-119.43385314941406,282,55.316181581146445
47.52567672729492,-119.31204223632812,283,56.08972250196849
47.560237884521484,-119.1900634765625,284,56.337150875825905
47.59465026855469,-119.06790161132812,285,56.0685329447585
47.62892532348633,-118.945556640625,286,56.72593044273143
47.66304397583008,-118.82307434082031,287,57.58731333173665
47.697025299072266,-118.70037841796875,288,57.782488326186915
47.7308464050293,-118.57754516601562,289,57.325090529567724
47.7645378112793,-118.45451354980469,290,57.93512934248127
47.79806900024414,-118.33132934570312,291,59.53308842928755
47.83145523071289,-118.2080078125,292,58.29182698042515
47.864688873291016,-118.08450317382812,293,60.227362175892004
47.89778518676758,-117.96078491210938,294,60.769821177726094
47.93072509765625,-117.83692932128906,295,62.421752739226655
47.9635124206543,-117.71292114257812,296,60.945139626906254
47.99614715576172,-117.5887451171875,297,62.415336394742
48.02864074707031,-117.46438598632812,298,65.5399428314916
48.06098556518555,-117.33985900878906,299,67.77833263628688
48.093170166015625,-117.21519470214844,300,67.09380157521282
48.12520980834961,-117.09033203125,301,68.26897245840493
48.1570930480957,-116.96528625488281,302,69.17284478929756
48.1888313293457,-116.84013366699219,303,68.0058110854749
48.22040939331055,-116.71478271484375,304,76.66914847048763
48.251834869384766,-116.58929443359375,305,79.03901047089825
48.283111572265625,-116.46363830566406,306,76.29047879765307
48.314239501953125,-116.3377685546875,307,82.21091094827148
48.345211029052734,-116.2117919921875,308,91.66505908966863
48.37602233886719,-116.08563232421875,309,76.4816748289869
48.40667724609375,-115.95932006835938,310,61.85685048802419
48.43718719482422,-115.83285522460938,311,62.17255585767629
48.46753692626953,-115.70620727539062,312,58.242045301402094
48.49772644042969,-115.57939147949219,313,58.50560430720775
48.527774810791016,-115.45245361328125,314,52.38783461573856
48.557655334472656,-115.3253173828125,315,57.913744266284
