Lat,Lon,GridCell,q
45.12610626220703,-125.96707153320312,1,79.10748002727856
45.1683464050293,-125.85557556152344,2,77.55702320415027
45.210472106933594,-125.74391174316406,3,77.66630872496815
45.252471923828125,-125.63203430175781,4,78.15139288583943
45.29433822631836,-125.52000427246094,5,78.29225299384197
45.336082458496094,-125.40780639648438,6,78.5467266430554
45.37771224975586,-125.29537963867188,7,78.59698417734585
45.41920852661133,-125.18281555175781,8,78.64866891038479
45.460575103759766,-125.070068359375,9,79.73494868469223
45.501808166503906,-124.9571533203125,10,80.25787624644715
45.54292678833008,-124.84405517578125,11,81.94387812850779
45.58391571044922,-124.73077392578125,12,82.39843371671971
45.62477493286133,-124.6173095703125,13,84.24270135689765
45.66550064086914,-124.50369262695312,14,86.72447102598925
45.70610427856445,-124.389892578125,15,89.41356470648446
45.746578216552734,-124.27587890625,16,92.07982647507498
45.78692626953125,-124.1617431640625,17,98.08634920858172
45.82712936401367,-124.04739379882812,18,111.64328012601173
45.867210388183594,-123.93289184570312,19,118.57091494760854
45.90717697143555,-123.81817626953125,20,114.94168345289035
45.94699478149414,-123.70332336425781,21,100.1968055775819
45.986690521240234,-123.58828735351562,22,88.76406241229212
46.026241302490234,-123.47306823730469,23,83.05074446574956
46.065673828125,-123.357666015625,24,77.73023992341584
46.10496139526367,-123.24209594726562,25,79.17944122875394
46.14413070678711,-123.1263427734375,26,80.92165539949063
46.18315887451172,-123.01043701171875,27,84.36798164668365
46.22205352783203,-122.89433288574219,28,85.28872290636659
46.26081848144531,-122.77804565429688,29,82.55918355986364
46.299442291259766,-122.66159057617188,30,87.46313190584767
46.33794021606445,-122.54498291015625,31,94.37717167563726
46.37629318237305,-122.42816162109375,32,96.32240446003314
46.41452407836914,-122.31118774414062,33,89.05816304265542
46.45261001586914,-122.19404602050781,34,86.81810836623262
46.490562438964844,-122.07672119140625,35,91.51283409610228
46.528377532958984,-121.959228515625,36,97.13996748408911
46.56605911254883,-121.841552734375,37,81.45938473057993
46.60360336303711,-121.72369384765625,38,95.75906978749947
46.64100646972656,-121.60566711425781,39,100.8135426558016
46.67827606201172,-121.48747253417969,40,77.15811024305314
46.71540451049805,-121.36909484863281,41,60.26922859017437
46.75239181518555,-121.25057983398438,42,49.056348715659944
46.789241790771484,-121.13186645507812,43,54.82475292546885
46.82595443725586,-121.01296997070312,44,53.401155321729746
46.8625373840332,-120.89387512207031,45,51.478936951174305
46.89897155761719,-120.774658203125,46,53.44496582608803
46.935264587402344,-120.65525817871094,47,50.781399064271014
46.971405029296875,-120.53569030761719,48,54.177444572558755
47.00742721557617,-120.41592407226562,49,53.41364648546379
47.04330062866211,-120.2960205078125,50,52.421015807760156
47.07902908325195,-120.1759033203125,51,53.91784081394978
47.1146125793457,-120.05564880371094,52,56.39417057479658
47.150062561035156,-119.9351806640625,53,55.008697650806255
47.18536376953125,-119.81460571289062,54,54.393997384142814
47.22052001953125,-119.69381713867188,55,55.32652540826029
47.255523681640625,-119.5728759765625,56,55.21837392536716
47.2904052734375,-119.45176696777344,57,54.93026395025707
47.325138092041016,-119.3304443359375,58,54.18438858434956
47.359718322753906,-119.20901489257812,59,54.31702620991786
47.39414978027344,-119.08737182617188,60,53.94708622697291
47.428443908691406,-118.965576171875,61,54.40694176030326
47.46259307861328,-118.8436279296875,62,53.66011764858593
47.4965934753418,-118.72149658203125,63,53.95747827585166
47.53044891357422,-118.59918212890625,64,53.713171823402995
47.56415939331055,-118.47671508789062,65,53.81066706094653
47.59772491455078,-118.35406494140625,66,54.08960390271707
47.631134033203125,-118.23127746582031,67,54.38432999511865
47.66440200805664,-118.10830688476562,68,54.73944080381747
47.697513580322266,-117.98516845703125,69,54.97265159402902
47.730491638183594,-117.86184692382812,70,55.65710453680608
47.763309478759766,-117.73838806152344,71,56.483122063465025
47.79597854614258,-117.61476135253906,72,59.91432946795706
47.82849884033203,-117.490966796875,73,59.08707509892188
47.86087417602539,-117.36700439453125,74,65.26484793083903
47.89310073852539,-117.24288940429688,75,70.33241498116428
47.925167083740234,-117.11859130859375,76,61.62657790125587
47.95709228515625,-116.994140625,77,61.8594069969837
47.98886489868164,-116.8695068359375,78,63.60299209651523
48.020477294921875,-116.74472045898438,79,63.32381544815335
48.05194091796875,-116.61981201171875,80,65.15691015025685
48.083255767822266,-116.49472045898438,81,69.10518530680184
48.114418029785156,-116.36944580078125,82,64.96318225276895
48.145423889160156,-116.24398803710938,83,86.02113910199664
48.17627716064453,-116.118408203125,84,87.52304383877505
48.20697784423828,-115.99267578125,85,72.79667216337647
48.23752212524414,-115.86677551269531,86,72.18058425600135
48.26791763305664,-115.74069213867188,87,57.42036391453349
48.298160552978516,-115.614501953125,88,60.92033304410046
48.32823944091797,-115.48808288574219,89,59.52573964682892
48.35816955566406,-115.361572265625,90,57.88798069061517
48.38794708251953,-115.23484802246094,91,56.178289907414175
48.41755676269531,-115.10800170898438,92,54.134701069712975
48.4470100402832,-114.98101806640625,93,54.91851882663061
48.476322174072266,-114.85385131835938,94,56.11892822395646
48.50546646118164,-114.72648620605469,95,54.93342195874898
48.534454345703125,-114.59902954101562,96,61.75043678877939
48.56328201293945,-114.47140502929688,97,63.95796937911399
48.591949462890625,-114.3436279296875,98,57.25335832870584
48.6204719543457,-114.21568298339844,99,59.502056187772595
48.64883041381836,-114.08758544921875,100,60.96687121648604
48.67702102661133,-113.9593505859375,101,64.31697749058706
48.705055236816406,-113.83094787597656,102,72.26575951065396
48.732933044433594,-113.702392578125,103,60.3141615097615
48.760658264160156,-113.57369995117188,104,60.86934482872592
48.788204193115234,-113.44486999511719,105,67.36482734253785
48.81559753417969,-113.31588745117188,106,64.87004956705024
48.842838287353516,-113.18673706054688,107,66.39931282419255
48.869911193847656,-113.05741882324219,108,67.82356268680245
48.89683151245117,-112.927978515625,109,67.85481650930325
48.9235725402832,-112.79840087890625,110,68.1626354701033
48.95016098022461,-112.66867065429688,111,66.67844451803875
48.976585388183594,-112.53878784179688,112,66.22029659873212
45.20534133911133,-126.02761840820312,113,79.19768092246869
45.247650146484375,-125.91598510742188,114,79.26556981173276
45.28984069824219,-125.80418395996094,115,80.2677278155358
45.331912994384766,-125.69216918945312,116,81.23864122763231
45.373844146728516,-125.58000183105469,117,82.21627417369452
45.41565704345703,-125.4676513671875,118,82.89637420095492
45.45735168457031,-125.35513305664062,119,83.21435604113016
45.49890899658203,-125.24240112304688,120,83.00738243392712
45.54034423828125,-125.1295166015625,121,82.87798587929227
45.581642150878906,-125.0164794921875,122,83.50378692526775
45.62282943725586,-124.90322875976562,123,84.59739024029062
45.66389083862305,-124.78982543945312,124,84.66540514495486
45.70481491088867,-124.67620849609375,125,84.89361172724571
45.745609283447266,-124.56243896484375,126,86.10485755033623
45.786277770996094,-124.44850158691406,127,87.77719543087686
45.82681655883789,-124.3343505859375,128,89.69603610351156
45.867225646972656,-124.22006225585938,129,92.4953704782209
45.907501220703125,-124.1055908203125,130,98.93139519766865
45.947654724121094,-123.99093627929688,131,104.75943461871893
45.9876823425293,-123.87603759765625,132,101.93805518886933
46.02756881713867,-123.76104736328125,133,99.58444795213371
46.06732177734375,-123.6458740234375,134,88.05796142686268
46.1069450378418,-123.53048706054688,135,82.02021737863573
46.14643859863281,-123.41494750976562,136,79.85569778670104
46.185791015625,-123.29922485351562,137,79.74366786539149
46.22502899169922,-123.18331909179688,138,89.30069519935023
46.26411819458008,-123.06724548339844,139,82.11946541891403
46.30308151245117,-122.95098876953125,140,77.96734046624404
46.341915130615234,-122.83454895019531,141,74.29513838399076
46.38059997558594,-122.71795654296875,142,76.84159516337866
46.41916275024414,-122.60118103027344,143,80.67883241978392
46.45758056640625,-122.48422241210938,144,87.30169769646471
46.495880126953125,-122.3670654296875,145,96.76999195051742
46.534027099609375,-122.249755859375,146,104.17568173222503
46.572044372558594,-122.13226318359375,147,86.19742509433796
46.609920501708984,-122.01461791992188,148,85.89998667956682
46.64767074584961,-121.89678955078125,149,84.95320665629798
46.68527603149414,-121.77877807617188,150,105.16196684942456
46.722747802734375,-121.66058349609375,151,99.40705221002942
46.76008224487305,-121.542236328125,152,87.96447515989239
46.79726791381836,-121.42367553710938,153,58.34612643374479
46.83432388305664,-121.30496215820312,154,51.74209221571299
46.871238708496094,-121.18609619140625,155,42.75613119067718
46.90800857543945,-121.06704711914062,156,47.59668512186874
46.94466018676758,-120.94778442382812,157,44.45409566502067
46.98115539550781,-120.82839965820312,158,48.01733337676609
47.01750946044922,-120.70881652832031,159,48.27950608702928
47.05371856689453,-120.58908081054688,160,49.291069455193075
47.08980178833008,-120.46914672851562,161,49.78479198128347
47.125736236572266,-120.34904479980469,162,49.405966608572555
47.161521911621094,-120.228759765625,163,47.24738912993746
47.197174072265625,-120.10833740234375,164,51.03844281495289
47.23268127441406,-119.98770141601562,165,51.27532288305195
47.268043518066406,-119.866943359375,166,50.12877693255875
47.303260803222656,-119.7459716796875,167,49.271353152835275
47.33833694458008,-119.62484741210938,168,50.80469695245374
47.37327194213867,-119.50357055664062,169,52.281530011385186
47.40806579589844,-119.382080078125,170,51.81476326300855
47.442710876464844,-119.26045227050781,171,51.64136044196337
47.477210998535156,-119.13864135742188,172,51.2885434931903
47.511558532714844,-119.01666259765625,173,52.03348160800318
47.545772552490234,-118.89450073242188,174,51.30278826128352
47.579830169677734,-118.77220153808594,175,51.084527763593854
47.61375045776367,-118.64968872070312,176,51.58367141213272
47.647518157958984,-118.52705383300781,177,51.65902135618502
47.6811408996582,-118.40422058105469,178,51.78189076559917
47.71461486816406,-118.28121948242188,179,52.22732101166948
47.7479362487793,-118.1580810546875,180,52.39682986290614
47.7811164855957,-118.03475952148438,181,53.33856841091259
47.81415557861328,-117.91123962402344,182,56.589256945219915
47.8470344543457,-117.78759765625,183,56.9946634062864
47.87975311279297,-117.66377258300781,184,59.617897761863425
