Lat,Lon,GridCell,q
45.12610626220703,-125.96707153320312,1,74.29563073378654
45.1683464050293,-125.85557556152344,2,74.16103042973694
45.210472106933594,-125.74391174316406,3,75.25289367128244
45.252471923828125,-125.63203430175781,4,76.16038606903057
45.29433822631836,-125.52000427246094,5,76.65946191883063
45.336082458496094,-125.40780639648438,6,76.80930119091497
45.37771224975586,-125.29537963867188,7,77.24501084537322
45.41920852661133,-125.18281555175781,8,77.88389533540165
45.460575103759766,-125.070068359375,9,79.26331387565705
45.501808166503906,-124.9571533203125,10,79.8333622299639
45.54292678833008,-124.84405517578125,11,81.034121394763
45.58391571044922,-124.73077392578125,12,82.73222156779374
45.62477493286133,-124.6173095703125,13,85.23285489203367
45.66550064086914,-124.50369262695312,14,88.87868334258798
45.70610427856445,-124.389892578125,15,92.13939469865413
45.746578216552734,-124.27587890625,16,95.33837171554815
45.78692626953125,-124.1617431640625,17,102.97171256549898
45.82712936401367,-124.04739379882812,18,117.1483729198892
45.867210388183594,-123.93289184570312,19,125.46326587358166
45.90717697143555,-123.81817626953125,20,121.81032294713516
45.94699478149414,-123.70332336425781,21,110.92745187266006
45.986690521240234,-123.58828735351562,22,98.42674653772966
46.026241302490234,-123.47306823730469,23,87.30116933317949
46.065673828125,-123.357666015625,24,78.85045055754787
46.10496139526367,-123.24209594726562,25,77.40454790231234
46.14413070678711,-123.1263427734375,26,81.29308086215029
46.18315887451172,-123.01043701171875,27,84.55281465256083
46.22205352783203,-122.89433288574219,28,84.26773823435522
46.26081848144531,-122.77804565429688,29,84.11044155464026
46.299442291259766,-122.66159057617188,30,91.14057718421255
46.33794021606445,-122.54498291015625,31,100.96113747304112
46.37629318237305,-122.42816162109375,32,104.39629397733849
46.41452407836914,-122.31118774414062,33,101.25772043264438
46.45261001586914,-122.19404602050781,34,96.1038580579256
46.490562438964844,-122.07672119140625,35,93.75848150112353
46.528377532958984,-121.959228515625,36,100.35459266165566
46.56605911254883,-121.841552734375,37,100.55903419974682
