basin,station,source,date,dur,int,date_time
73,132,D,2006-03-10,5,6,2006-03-10T18:30:00Z
73,132,D,2006-03-10,10,4.8,2006-03-10T18:25:00Z
73,132,D,2006-03-10,15,3.2,2006-03-10T18:25:00Z
73,132,D,2006-03-10,30,1,2006-03-10T18:30:00Z
73,132,D,2006-03-23,5,3.6,2006-03-24T16:25:00Z
73,132,D,2006-03-23,10,3,2006-03-24T20:00:00Z
73,132,D,2006-03-23,15,3.2,2006-03-24T21:00:00Z
73,132,D,2006-03-23,30,3,2006-03-24T21:00:00Z
73,132,D,2006-03-23,60,2.5,2006-03-24T20:50:00Z
73,132,D,2006-03-23,120,1.8,2006-03-24T19:50:00Z
73,132,D,2006-03-23,180,1.433,2006-03-24T19:35:00Z
73,132,D,2006-03-23,360,0.883,2006-03-24T16:25:00Z
73,132,D,2006-03-23,720,0.467,2006-03-24T11:00:00Z
73,132,D,2006-03-23,1440,0.233,2006-03-24T06:00:00Z
73,132,D,2006-03-24,5,3.6,2006-03-24T16:25:00Z
73,132,D,2006-03-24,10,3,2006-03-24T20:00:00Z
73,132,D,2006-03-24,15,3.2,2006-03-24T21:00:00Z
73,132,D,2006-03-24,30,3,2006-03-24T21:00:00Z
73,132,D,2006-03-24,60,2.5,2006-03-24T20:50:00Z
73,132,D,2006-03-24,120,1.8,2006-03-24T19:50:00Z
73,132,D,2006-03-24,180,1.433,2006-03-24T19:35:00Z
73,132,D,2006-03-24,360,0.883,2006-03-24T16:25:00Z
73,132,D,2006-03-24,720,0.467,2006-03-24T11:00:00Z
73,132,D,2006-03-24,1440,0.242,2006-03-24T16:25:00Z
73,132,D,2006-03-25,5,3.6,2006-03-25T16:15:00Z
73,132,D,2006-03-25,15,1.2,2006-03-25T17:45:00Z
73,132,D,2006-03-25,30,0.6,2006-03-25T16:00:00Z
73,132,D,2006-03-25,60,0.3,2006-03-25T16:00:00Z
73,132,D,2006-03-25,120,0.25,2006-03-25T16:00:00Z
73,132,D,2006-03-25,180,0.267,2006-03-25T16:00:00Z
73,132,D,2006-03-25,360,0.133,2006-03-25T13:00:00Z
73,132,D,2006-03-25,720,0.067,2006-03-25T07:00:00Z
73,132,D,2006-03-25,1440,0.033,2006-03-25T06:00:00Z
73,132,D,2006-03-26,720,0.25,2006-03-27T17:00:00Z
73,132,D,2006-03-26,1440,0.2,2006-03-27T06:00:00Z
73,132,D,2006-03-27,5,3.6,2006-03-28T01:15:00Z
73,132,D,2006-03-27,10,3,2006-03-28T03:45:00Z
73,132,D,2006-03-27,15,3.2,2006-03-28T05:05:00Z
73,132,D,2006-03-27,30,2.6,2006-03-28T04:50:00Z
73,132,D,2006-03-27,60,2.3,2006-03-28T04:30:00Z
73,132,D,2006-03-27,120,1.9,2006-03-28T03:45:00Z
73,132,D,2006-03-27,180,1.533,2006-03-28T03:25:00Z
73,132,D,2006-03-27,360,1.017,2006-03-28T03:25:00Z
73,132,D,2006-03-27,720,0.742,2006-03-28T17:50:00Z
73,132,D,2006-03-27,1440,0.517,2006-03-28T04:30:00Z
73,132,D,2006-03-28,5,6,2006-03-29T03:15:00Z
73,132,D,2006-03-28,10,4.8,2006-03-29T03:10:00Z
73,132,D,2006-03-28,15,4,2006-03-29T03:10:00Z
73,132,D,2006-03-28,30,3.6,2006-03-29T03:10:00Z
73,132,D,2006-03-28,60,3.6,2006-03-29T06:20:00Z
73,132,D,2006-03-28,120,3.2,2006-03-29T06:10:00Z
73,132,D,2006-03-28,180,2.867,2006-03-29T06:00:00Z
73,132,D,2006-03-28,360,2.333,2006-03-29T03:00:00Z
73,132,D,2006-03-28,720,1.908,2006-03-29T06:20:00Z
73,132,D,2006-03-28,1440,1.525,2006-03-28T23:10:00Z
73,132,D,2006-03-29,5,15.6,2006-03-29T17:10:00Z
73,132,D,2006-03-29,10,12,2006-03-29T17:05:00Z
73,132,D,2006-03-29,15,10,2006-03-29T17:00:00Z
73,132,D,2006-03-29,30,8.6,2006-03-29T16:45:00Z
73,132,D,2006-03-29,60,7.4,2006-03-29T16:40:00Z
73,132,D,2006-03-29,120,5.6,2006-03-29T16:40:00Z
73,132,D,2006-03-29,180,4.4,2006-03-29T16:40:00Z
73,132,D,2006-03-29,360,2.8,2006-03-29T14:00:00Z
73,132,D,2006-03-29,720,2.142,2006-03-30T17:00:00Z
73,132,D,2006-03-29,1440,1.396,2006-03-29T06:00:00Z
73,132,D,2006-03-30,5,27.6,2006-03-31T02:00:00Z
73,132,D,2006-03-30,10,22.8,2006-03-31T02:00:00Z
73,132,D,2006-03-30,15,23.2,2006-03-31T02:00:00Z
73,132,D,2006-03-30,30,20.4,2006-03-31T01:45:00Z
73,132,D,2006-03-30,60,14.5,2006-03-31T01:45:00Z
73,132,D,2006-03-30,120,8.4,2006-03-31T01:20:00Z
73,132,D,2006-03-30,180,6.767,2006-03-31T01:45:00Z
73,132,D,2006-03-30,360,4.283,2006-03-30T23:00:00Z
73,132,D,2006-03-30,720,2.158,2006-03-30T20:00:00Z
73,132,D,2006-03-30,1440,1.258,2006-03-30T06:00:00Z
73,132,D,2006-03-31,5,3.6,2006-03-31T07:55:00Z
73,132,D,2006-03-31,10,1.8,2006-03-31T16:55:00Z
73,132,D,2006-03-31,15,2,2006-03-31T16:55:00Z
73,132,D,2006-03-31,30,1.6,2006-03-31T16:40:00Z
73,132,D,2006-03-31,60,0.5,2006-03-31T16:00:00Z
73,132,D,2006-03-31,120,0.4,2006-03-31T16:00:00Z
73,132,D,2006-03-31,180,0.267,2006-03-31T15:00:00Z
73,132,D,2006-03-31,360,0.133,2006-03-31T11:00:00Z
73,132,D,2006-03-31,720,0.108,2006-03-31T06:00:00Z
73,132,D,2006-03-31,1440,0.054,2006-03-31T06:00:00Z
73,132,D,2006-04-03,720,0.083,2006-04-04T15:00:00Z
73,132,D,2006-04-03,1440,0.042,2006-04-04T03:00:00Z
73,132,D,2006-04-04,5,3.6,2006-04-05T00:30:00Z
73,132,D,2006-04-04,15,1.2,2006-04-05T00:30:00Z
73,132,D,2006-04-04,30,1,2006-04-05T00:30:00Z
73,132,D,2006-04-04,60,0.8,2006-04-05T00:30:00Z
73,132,D,2006-04-04,120,0.5,2006-04-05T00:30:00Z
73,132,D,2006-04-04,180,0.333,2006-04-05T00:00:00Z
73,132,D,2006-04-04,360,0.167,2006-04-04T21:00:00Z
73,132,D,2006-04-04,720,0.108,2006-04-04T22:00:00Z
73,132,D,2006-04-04,1440,0.054,2006-04-04T10:00:00Z
73,132,D,2006-04-05,5,3.6,2006-04-05T09:05:00Z
73,132,D,2006-04-05,10,1.8,2006-04-05T09:00:00Z
73,132,D,2006-04-05,15,1.2,2006-04-05T09:00:00Z
73,132,D,2006-04-05,60,0.3,2006-04-05T09:00:00Z
