basin,station,source,date,dur,int,date_time
75,2,D,1998-03-17,5,33.6,1998-03-18T03:40:00Z
75,2,D,1998-03-17,10,25.8,1998-03-18T03:35:00Z
75,2,D,1998-03-17,15,19.2,1998-03-18T03:35:00Z
75,2,D,1998-03-17,30,14.2,1998-03-18T03:35:00Z
75,2,D,1998-03-17,60,8.4,1998-03-18T03:35:00Z
75,2,D,1998-03-17,120,4.2,1998-03-18T03:00:00Z
75,2,D,1998-03-17,180,3.567,1998-03-18T01:00:00Z
75,2,D,1998-03-17,360,2,1998-03-17T23:00:00Z
75,2,D,1998-03-17,720,1.158,1998-03-17T21:00:00Z
75,2,D,1998-03-17,1440,0.579,1998-03-17T19:00:00Z
75,2,D,1998-03-18,5,6,1998-03-18T07:55:00Z
75,2,D,1998-03-18,10,6,1998-03-18T07:55:00Z
75,2,D,1998-03-18,15,5.2,1998-03-18T07:55:00Z
75,2,D,1998-03-18,30,3.2,1998-03-18T07:55:00Z
75,2,D,1998-03-18,60,1.9,1998-03-18T07:55:00Z
75,2,D,1998-03-18,120,0.95,1998-03-18T07:00:00Z
75,2,D,1998-03-18,180,0.633,1998-03-18T06:00:00Z
75,2,D,1998-03-18,360,0.6,1998-03-19T08:00:00Z
75,2,D,1998-03-18,720,0.3,1998-03-19T02:00:00Z
75,2,D,1998-03-18,1440,0.225,1998-03-19T06:00:00Z
75,2,D,1998-03-19,5,18,1998-03-19T13:35:00Z
75,2,D,1998-03-19,10,15,1998-03-19T13:30:00Z
75,2,D,1998-03-19,15,12,1998-03-19T13:30:00Z
75,2,D,1998-03-19,30,7.2,1998-03-19T13:25:00Z
75,2,D,1998-03-19,60,3.6,1998-03-19T13:00:00Z
75,2,D,1998-03-19,120,1.8,1998-03-19T12:00:00Z
75,2,D,1998-03-19,180,1.2,1998-03-19T11:00:00Z
75,2,D,1998-03-19,360,0.6,1998-03-19T08:00:00Z
75,2,D,1998-03-19,720,0.3,1998-03-19T06:00:00Z
75,2,D,1998-03-19,1440,0.288,1998-03-19T10:00:00Z
75,2,D,1998-03-20,5,3.6,1998-03-20T06:00:00Z
75,2,D,1998-03-20,10,3.6,1998-03-20T09:00:00Z
75,2,D,1998-03-20,15,3.6,1998-03-20T09:00:00Z
75,2,D,1998-03-20,30,2.4,1998-03-20T09:00:00Z
75,2,D,1998-03-20,60,1.2,1998-03-20T09:00:00Z
75,2,D,1998-03-20,120,0.6,1998-03-20T08:00:00Z
75,2,D,1998-03-20,180,0.4,1998-03-20T07:00:00Z
75,2,D,1998-03-20,360,0.25,1998-03-20T06:00:00Z
75,2,D,1998-03-20,720,0.125,1998-03-20T06:00:00Z
75,2,D,1998-03-20,1440,0.062,1998-03-20T06:00:00Z
75,2,D,1998-03-21,5,3.6,1998-03-21T16:25:00Z
75,2,D,1998-03-21,10,3.6,1998-03-21T17:05:00Z
75,2,D,1998-03-21,15,2.4,1998-03-21T17:00:00Z
75,2,D,1998-03-21,30,1.2,1998-03-21T17:05:00Z
75,2,D,1998-03-21,60,0.9,1998-03-21T16:25:00Z
75,2,D,1998-03-21,120,0.6,1998-03-21T16:00:00Z
75,2,D,1998-03-21,180,0.4,1998-03-21T15:00:00Z
75,2,D,1998-03-21,360,0.2,1998-03-21T12:00:00Z
75,2,D,1998-03-21,720,0.1,1998-03-21T06:00:00Z
75,2,D,1998-03-21,1440,0.05,1998-03-21T06:00:00Z
75,2,D,1998-03-25,720,0.342,1998-03-26T17:00:00Z
75,2,D,1998-03-25,1440,0.171,1998-03-26T05:00:00Z
75,2,D,1998-03-26,5,24,1998-03-27T03:55:00Z
75,2,D,1998-03-26,10,18,1998-03-27T03:55:00Z
75,2,D,1998-03-26,15,15.2,1998-03-27T03:50:00Z
75,2,D,1998-03-26,30,7.6,1998-03-27T03:50:00Z
75,2,D,1998-03-26,60,2.8,1998-03-27T03:00:00Z
75,2,D,1998-03-26,120,2.05,1998-03-27T03:00:00Z
75,2,D,1998-03-26,180,1.367,1998-03-27T02:00:00Z
75,2,D,1998-03-26,360,0.683,1998-03-26T23:00:00Z
75,2,D,1998-03-26,720,0.342,1998-03-26T17:00:00Z
75,2,D,1998-03-26,1440,0.183,1998-03-26T20:00:00Z
75,2,D,1998-03-27,5,3.6,1998-03-27T19:40:00Z
75,2,D,1998-03-27,30,0.6,1998-03-27T19:40:00Z
75,2,D,1998-03-27,60,0.3,1998-03-27T19:00:00Z
75,2,D,1998-03-27,120,0.15,1998-03-27T18:00:00Z
75,2,D,1998-03-27,180,0.1,1998-03-27T17:00:00Z
75,2,D,1998-03-27,360,0.05,1998-03-27T14:00:00Z
75,2,D,1998-03-27,720,0.025,1998-03-27T08:00:00Z
75,2,D,1998-03-27,1440,0.013,1998-03-27T06:00:00Z
75,2,D,1998-03-31,720,0.158,1998-04-01T17:00:00Z
75,2,D,1998-03-31,1440,0.225,1998-04-01T06:00:00Z
75,2,D,1998-04-01,5,12,1998-04-02T05:20:00Z
75,2,D,1998-04-01,10,10.8,1998-04-02T05:20:00Z
75,2,D,1998-04-01,15,8.4,1998-04-02T05:10:00Z
75,2,D,1998-04-01,30,7,1998-04-02T05:00:00Z
75,2,D,1998-04-01,60,3.5,1998-04-02T05:00:00Z
75,2,D,1998-04-01,120,2.45,1998-04-02T04:50:00Z
