basin,station,source,date,dur,int,date_time
74,42,TRUE,2012-08-01,180,0.333,2012-08-02T08:00:00Z
74,42,TRUE,2012-08-01,360,0.167,2012-08-02T05:00:00Z
74,42,TRUE,2012-08-01,720,0.083,2012-08-01T23:00:00Z
74,42,TRUE,2012-08-01,1440,0.042,2012-08-01T11:00:00Z
74,42,TRUE,2012-08-02,5,6,2012-08-02T10:05:00Z
74,42,TRUE,2012-08-02,10,6,2012-08-02T10:05:00Z
74,42,TRUE,2012-08-02,15,4,2012-08-02T10:00:00Z
74,42,TRUE,2012-08-02,60,1,2012-08-02T10:00:00Z
74,42,TRUE,2012-08-02,120,0.5,2012-08-02T09:00:00Z
74,42,TRUE,2012-08-02,180,0.333,2012-08-02T08:00:00Z
74,42,TRUE,2012-08-02,360,0.167,2012-08-02T06:00:00Z
74,42,TRUE,2012-08-02,720,0.083,2012-08-02T06:00:00Z
74,42,TRUE,2012-08-02,1440,0.042,2012-08-02T06:00:00Z
74,42,TRUE,2012-08-05,720,0.108,2012-08-06T10:00:00Z
74,42,TRUE,2012-08-05,1440,0.054,2012-08-05T22:00:00Z
74,42,TRUE,2012-08-06,5,3.6,2012-08-06T20:45:00Z
74,42,TRUE,2012-08-06,10,3,2012-08-06T21:15:00Z
74,42,TRUE,2012-08-06,15,3.2,2012-08-06T21:15:00Z
74,42,TRUE,2012-08-06,30,2,2012-08-06T21:00:00Z
74,42,TRUE,2012-08-06,60,1.3,2012-08-06T20:45:00Z
74,42,TRUE,2012-08-06,120,0.65,2012-08-06T20:00:00Z
74,42,TRUE,2012-08-06,180,0.433,2012-08-06T19:00:00Z
74,42,TRUE,2012-08-06,360,0.217,2012-08-06T16:00:00Z
74,42,TRUE,2012-08-06,720,0.742,2012-08-07T17:00:00Z
74,42,TRUE,2012-08-06,1440,0.404,2012-08-07T06:00:00Z
74,42,TRUE,2012-08-07,5,12,2012-08-07T21:05:00Z
74,42,TRUE,2012-08-07,10,10.8,2012-08-07T21:00:00Z
74,42,TRUE,2012-08-07,15,10,2012-08-07T21:00:00Z
74,42,TRUE,2012-08-07,30,7.2,2012-08-07T20:55:00Z
74,42,TRUE,2012-08-07,60,4.1,2012-08-07T20:55:00Z
74,42,TRUE,2012-08-07,120,2.05,2012-08-07T20:00:00Z
74,42,TRUE,2012-08-07,180,1.433,2012-08-07T20:55:00Z
