basin,station,source,date,dur,int,date_time
69,684,D,2007-05-03,180,4.233,2007-05-03T21:15:00Z
69,684,D,2007-05-03,360,2.333,2007-05-03T19:00:00Z
69,684,D,2007-05-03,720,1.183,2007-05-03T18:00:00Z
69,684,D,2007-05-03,1440,0.592,2007-05-03T06:00:00Z
69,684,D,2007-05-04,5,6,2007-05-05T00:55:00Z
69,684,D,2007-05-04,10,4.8,2007-05-05T00:50:00Z
69,684,D,2007-05-04,15,3.2,2007-05-05T00:50:00Z
69,684,D,2007-05-04,60,0.8,2007-05-05T00:00:00Z
69,684,D,2007-05-04,120,0.4,2007-05-04T23:00:00Z
69,684,D,2007-05-04,180,0.267,2007-05-04T22:00:00Z
69,684,D,2007-05-04,360,0.133,2007-05-04T19:00:00Z
69,684,D,2007-05-04,720,0.083,2007-05-05T12:00:00Z
69,684,D,2007-05-04,1440,0.075,2007-05-05T00:00:00Z
69,684,D,2007-05-05,5,9.6,2007-05-05T23:30:00Z
69,684,D,2007-05-05,10,4.8,2007-05-05T23:30:00Z
69,684,D,2007-05-05,15,4,2007-05-05T23:30:00Z
69,684,D,2007-05-05,30,2,2007-05-05T23:30:00Z
69,684,D,2007-05-05,60,1,2007-05-05T23:00:00Z
69,684,D,2007-05-05,120,1.15,2007-05-06T07:00:00Z
69,684,D,2007-05-05,180,1.267,2007-05-06T07:00:00Z
69,684,D,2007-05-05,360,0.683,2007-05-06T07:00:00Z
69,684,D,2007-05-05,720,0.4,2007-05-05T22:00:00Z
69,684,D,2007-05-05,1440,0.242,2007-05-05T16:00:00Z
69,684,D,2007-05-06,5,3.6,2007-05-06T07:00:00Z
69,684,D,2007-05-06,10,3,2007-05-06T07:30:00Z
69,684,D,2007-05-06,15,3.2,2007-05-06T09:40:00Z
69,684,D,2007-05-06,30,2,2007-05-06T07:10:00Z
69,684,D,2007-05-06,60,1.8,2007-05-06T07:00:00Z
69,684,D,2007-05-06,120,1.15,2007-05-06T07:00:00Z
69,684,D,2007-05-06,180,1.267,2007-05-06T07:00:00Z
69,684,D,2007-05-06,360,0.767,2007-05-07T11:00:00Z
69,684,D,2007-05-06,720,0.467,2007-05-07T07:00:00Z
69,684,D,2007-05-06,1440,0.233,2007-05-06T19:00:00Z
69,684,D,2007-05-07,5,9.6,2007-05-07T16:40:00Z
69,684,D,2007-05-07,10,7.8,2007-05-07T16:35:00Z
69,684,D,2007-05-07,15,6,2007-05-07T16:35:00Z
69,684,D,2007-05-07,30,5,2007-05-07T16:30:00Z
69,684,D,2007-05-07,60,3.6,2007-05-07T16:00:00Z
69,684,D,2007-05-07,120,2.4,2007-05-07T15:40:00Z
69,684,D,2007-05-07,180,1.6,2007-05-07T15:00:00Z
69,684,D,2007-05-07,360,0.933,2007-05-07T13:00:00Z
69,684,D,2007-05-07,720,0.467,2007-05-07T07:00:00Z
69,684,D,2007-05-07,1440,0.233,2007-05-07T06:00:00Z
69,684,D,2007-05-08,5,6,2007-05-08T23:00:00Z
69,684,D,2007-05-08,10,3,2007-05-08T23:00:00Z
69,684,D,2007-05-08,15,3.2,2007-05-08T23:00:00Z
69,684,D,2007-05-08,60,0.8,2007-05-08T23:00:00Z
69,684,D,2007-05-08,120,0.4,2007-05-08T21:10:00Z
69,684,D,2007-05-08,180,0.333,2007-05-08T21:00:00Z
69,684,D,2007-05-08,360,0.167,2007-05-08T18:00:00Z
69,684,D,2007-05-08,720,0.467,2007-05-09T11:00:00Z
69,684,D,2007-05-08,1440,0.267,2007-05-08T20:00:00Z
69,684,D,2007-05-09,5,18,2007-05-09T19:35:00Z
69,684,D,2007-05-09,10,18,2007-05-09T19:35:00Z
69,684,D,2007-05-09,15,16.4,2007-05-09T19:35:00Z
69,684,D,2007-05-09,30,9.2,2007-05-09T19:30:00Z
69,684,D,2007-05-09,60,5.3,2007-05-09T19:00:00Z
69,684,D,2007-05-09,120,2.65,2007-05-09T18:00:00Z
69,684,D,2007-05-09,180,1.767,2007-05-09T17:00:00Z
69,684,D,2007-05-09,360,0.933,2007-05-09T17:00:00Z
69,684,D,2007-05-09,720,0.467,2007-05-09T11:00:00Z
69,684,D,2007-05-09,1440,0.267,2007-05-09T19:00:00Z
69,684,D,2007-05-10,5,3.6,2007-05-10T16:25:00Z
69,684,D,2007-05-10,10,1.8,2007-05-10T17:00:00Z
69,684,D,2007-05-10,15,1.2,2007-05-10T17:00:00Z
69,684,D,2007-05-10,30,0.6,2007-05-10T16:00:00Z
69,684,D,2007-05-10,60,0.5,2007-05-10T16:25:00Z
69,684,D,2007-05-10,120,0.25,2007-05-10T16:00:00Z
69,684,D,2007-05-10,180,0.267,2007-05-10T16:00:00Z
69,684,D,2007-05-10,360,0.167,2007-05-10T16:25:00Z
69,684,D,2007-05-10,720,0.083,2007-05-10T11:00:00Z
69,684,D,2007-05-10,1440,0.042,2007-05-10T06:00:00Z
69,684,D,2007-05-11,720,0.7,2007-05-12T16:00:00Z
