basin,station,source,date,dur,int,date_time
88,18,D,2004-11-22,5,6,2004-11-23T20:35:00Z
88,18,D,2004-11-22,10,4.8,2004-11-23T20:30:00Z
88,18,D,2004-11-22,15,3.2,2004-11-23T20:30:00Z
88,18,D,2004-11-22,30,2,2004-11-23T20:10:00Z
88,18,D,2004-11-22,60,1,2004-11-23T20:00:00Z
88,18,D,2004-11-22,120,0.75,2004-11-23T18:40:00Z
88,18,D,2004-11-22,180,0.667,2004-11-23T17:45:00Z
88,18,D,2004-11-22,360,0.333,2004-11-23T18:00:00Z
88,18,D,2004-11-22,720,0.192,2004-11-23T18:00:00Z
88,18,D,2004-11-23,5,6,2004-11-23T20:35:00Z
88,18,D,2004-11-23,10,4.8,2004-11-23T20:30:00Z
88,18,D,2004-11-23,15,3.2,2004-11-23T20:30:00Z
88,18,D,2004-11-23,30,2,2004-11-23T20:10:00Z
88,18,D,2004-11-23,60,1,2004-11-23T20:00:00Z
88,18,D,2004-11-23,120,0.75,2004-11-23T18:40:00Z
88,18,D,2004-11-23,180,0.667,2004-11-23T17:45:00Z
88,18,D,2004-11-23,360,0.333,2004-11-23T18:00:00Z
88,18,D,2004-11-23,720,0.192,2004-11-23T18:00:00Z
88,18,D,2004-11-23,1440,0.096,2004-11-23T18:00:00Z
88,18,D,2004-11-24,5,3.6,2004-11-24T22:30:00Z
88,18,D,2004-11-24,10,3,2004-11-24T22:30:00Z
88,18,D,2004-11-24,15,2,2004-11-24T22:30:00Z
88,18,D,2004-11-24,30,2,2004-11-24T22:30:00Z
88,18,D,2004-11-24,60,1.5,2004-11-24T22:30:00Z
88,18,D,2004-11-24,120,0.75,2004-11-24T22:00:00Z
88,18,D,2004-11-24,180,0.5,2004-11-24T21:00:00Z
88,18,D,2004-11-24,360,0.25,2004-11-24T18:00:00Z
88,18,D,2004-11-24,720,0.125,2004-11-24T12:00:00Z
88,18,D,2004-11-24,1440,0.062,2004-11-24T06:00:00Z
88,18,D,2004-11-25,5,3.6,2004-11-26T00:55:00Z
88,18,D,2004-11-25,10,1.8,2004-11-26T00:55:00Z
88,18,D,2004-11-25,15,2,2004-11-26T00:55:00Z
88,18,D,2004-11-25,30,0.6,2004-11-26T01:40:00Z
88,18,D,2004-11-25,60,0.8,2004-11-26T00:55:00Z
88,18,D,2004-11-25,120,0.4,2004-11-26T00:00:00Z
88,18,D,2004-11-25,180,2.367,2004-11-26T08:55:00Z
88,18,D,2004-11-25,360,1.183,2004-11-26T06:00:00Z
88,18,D,2004-11-25,720,0.675,2004-11-26T00:00:00Z
88,18,D,2004-11-25,1440,0.338,2004-11-25T12:00:00Z
88,18,D,2004-11-26,5,9.6,2004-11-26T11:05:00Z
88,18,D,2004-11-26,10,7.8,2004-11-26T11:00:00Z
88,18,D,2004-11-26,15,7.2,2004-11-26T10:55:00Z
88,18,D,2004-11-26,30,6,2004-11-26T10:50:00Z
88,18,D,2004-11-26,60,4.3,2004-11-26T10:30:00Z
88,18,D,2004-11-26,120,2.55,2004-11-26T09:15:00Z
88,18,D,2004-11-26,180,2.367,2004-11-26T08:55:00Z
88,18,D,2004-11-26,360,1.183,2004-11-26T06:00:00Z
