basin,station,source,date,dur,int,date_time
72,112,D,2014-01-07,5,3.6,2014-01-08T20:25:00Z
72,112,D,2014-01-08,5,3.6,2014-01-08T20:25:00Z
72,112,D,2014-02-17,720,0.025,2014-02-18T09:00:00Z
72,112,D,2014-02-17,1440,0.013,2014-02-17T21:00:00Z
72,112,D,2014-02-18,5,3.6,2014-02-18T20:30:00Z
72,112,D,2014-02-18,30,0.6,2014-02-18T20:30:00Z
72,112,D,2014-02-18,60,0.3,2014-02-18T20:00:00Z
72,112,D,2014-02-18,120,0.15,2014-02-18T19:00:00Z
72,112,D,2014-02-18,180,0.1,2014-02-18T18:00:00Z
72,112,D,2014-02-18,360,0.05,2014-02-18T15:00:00Z
72,112,D,2014-02-18,720,0.025,2014-02-18T09:00:00Z
72,112,D,2014-02-18,1440,0.013,2014-02-18T06:00:00Z
72,112,D,2014-03-19,720,0.042,2014-03-20T08:00:00Z
72,112,D,2014-03-19,1440,0.021,2014-03-19T20:00:00Z
72,112,D,2014-03-20,5,6,2014-03-20T19:45:00Z
72,112,D,2014-03-20,15,2,2014-03-20T19:45:00Z
72,112,D,2014-03-20,60,0.5,2014-03-20T19:00:00Z
72,112,D,2014-03-20,120,0.25,2014-03-20T18:00:00Z
72,112,D,2014-03-20,180,0.167,2014-03-20T17:00:00Z
72,112,D,2014-03-20,360,0.083,2014-03-20T14:00:00Z
72,112,D,2014-03-20,720,0.042,2014-03-20T08:00:00Z
72,112,D,2014-03-20,1440,0.021,2014-03-20T06:00:00Z
72,112,D,2014-04-23,360,0.133,2014-04-24T09:00:00Z
72,112,D,2014-04-23,720,0.067,2014-04-24T03:00:00Z
72,112,D,2014-04-23,1440,0.033,2014-04-23T15:00:00Z
72,112,D,2014-04-24,5,9.6,2014-04-24T14:10:00Z
72,112,D,2014-04-24,15,3.2,2014-04-24T14:00:00Z
72,112,D,2014-04-24,60,0.8,2014-04-24T14:00:00Z
72,112,D,2014-04-24,120,0.4,2014-04-24T13:00:00Z
72,112,D,2014-04-24,180,0.267,2014-04-24T12:00:00Z
72,112,D,2014-04-24,360,0.133,2014-04-24T09:00:00Z
72,112,D,2014-04-24,720,0.067,2014-04-24T06:00:00Z
72,112,D,2014-04-24,1440,0.033,2014-04-24T06:00:00Z
72,112,D,2014-04-26,720,0.783,2014-04-27T08:00:00Z
72,112,D,2014-04-26,1440,0.392,2014-04-26T20:00:00Z
72,112,D,2014-04-27,5,33.6,2014-04-27T17:40:00Z
72,112,D,2014-04-27,10,25.8,2014-04-27T17:35:00Z
72,112,D,2014-04-27,15,27.6,2014-04-27T17:30:00Z
72,112,D,2014-04-27,30,17.2,2014-04-27T17:20:00Z
72,112,D,2014-04-27,60,8.9,2014-04-27T17:00:00Z
72,112,D,2014-04-27,120,4.7,2014-04-27T17:20:00Z
72,112,D,2014-04-27,180,3.133,2014-04-27T17:00:00Z
72,112,D,2014-04-27,360,1.567,2014-04-27T14:00:00Z
72,112,D,2014-04-27,720,0.783,2014-04-27T08:00:00Z
72,112,D,2014-04-27,1440,0.392,2014-04-27T06:00:00Z
72,112,D,2014-04-28,5,3.6,2014-04-28T19:25:00Z
72,112,D,2014-04-28,30,0.6,2014-04-28T19:00:00Z
72,112,D,2014-04-28,60,0.3,2014-04-28T19:00:00Z
72,112,D,2014-04-28,120,0.15,2014-04-28T18:00:00Z
72,112,D,2014-04-28,180,0.1,2014-04-28T17:00:00Z
72,112,D,2014-04-28,360,0.05,2014-04-28T14:00:00Z
72,112,D,2014-04-28,720,0.025,2014-04-28T08:00:00Z
72,112,D,2014-04-28,1440,0.013,2014-04-28T06:00:00Z
72,112,D,2014-05-01,720,0.275,2014-05-02T11:00:00Z
72,112,D,2014-05-01,1440,0.138,2014-05-01T23:00:00Z
72,112,D,2014-05-02,5,12,2014-05-02T21:50:00Z
72,112,D,2014-05-02,10,9,2014-05-02T21:50:00Z
72,112,D,2014-05-02,15,7.2,2014-05-02T21:45:00Z
72,112,D,2014-05-02,30,6,2014-05-02T21:45:00Z
72,112,D,2014-05-02,60,1.8,2014-05-02T21:00:00Z
72,112,D,2014-05-02,120,1.65,2014-05-02T21:00:00Z
72,112,D,2014-05-02,180,1.1,2014-05-02T20:00:00Z
72,112,D,2014-05-02,360,0.55,2014-05-02T17:00:00Z
72,112,D,2014-05-02,720,0.275,2014-05-02T11:00:00Z
72,112,D,2014-05-02,1440,0.138,2014-05-02T06:00:00Z
72,112,D,2014-05-06,720,0.233,2014-05-07T12:00:00Z
72,112,D,2014-05-06,1440,0.117,2014-05-07T00:00:00Z
72,112,D,2014-05-07,5,18,2014-05-07T22:30:00Z
72,112,D,2014-05-07,10,15,2014-05-07T22:30:00Z
72,112,D,2014-05-07,15,10,2014-05-07T22:30:00Z
72,112,D,2014-05-07,30,5,2014-05-07T22:30:00Z
72,112,D,2014-05-07,60,2.5,2014-05-07T22:00:00Z
72,112,D,2014-05-07,120,1.4,2014-05-07T22:00:00Z
72,112,D,2014-05-07,180,0.933,2014-05-07T21:00:00Z
72,112,D,2014-05-07,360,0.467,2014-05-07T18:00:00Z
72,112,D,2014-05-07,720,0.233,2014-05-07T12:00:00Z
72,112,D,2014-05-07,1440,0.125,2014-05-07T20:00:00Z
72,112,D,2014-05-08,5,3.6,2014-05-08T19:15:00Z
72,112,D,2014-05-08,30,0.6,2014-05-08T19:00:00Z
72,112,D,2014-05-08,60,0.3,2014-05-08T19:00:00Z
72,112,D,2014-05-08,120,0.15,2014-05-08T18:00:00Z
72,112,D,2014-05-08,180,0.1,2014-05-08T17:00:00Z
72,112,D,2014-05-08,360,0.05,2014-05-08T14:00:00Z
72,112,D,2014-05-08,720,0.083,2014-05-09T15:00:00Z
72,112,D,2014-05-08,1440,0.042,2014-05-09T03:00:00Z
72,112,D,2014-05-09,5,3.6,2014-05-10T00:20:00Z
72,112,D,2014-05-09,10,3,2014-05-10T00:20:00Z
72,112,D,2014-05-09,15,2,2014-05-10T00:20:00Z
72,112,D,2014-05-09,30,1.6,2014-05-10T00:20:00Z
72,112,D,2014-05-09,60,0.8,2014-05-10T00:00:00Z
72,112,D,2014-05-09,120,0.4,2014-05-09T23:00:00Z
72,112,D,2014-05-09,180,0.333,2014-05-10T00:00:00Z
72,112,D,2014-05-09,360,0.167,2014-05-09T21:00:00Z
72,112,D,2014-05-09,720,0.717,2014-05-10T15:00:00Z
72,112,D,2014-05-09,1440,0.371,2014-05-10T00:00:00Z
72,112,D,2014-05-10,5,12,2014-05-10T20:40:00Z
72,112,D,2014-05-10,10,7.8,2014-05-10T20:10:00Z
72,112,D,2014-05-10,15,7.2,2014-05-10T20:05:00Z
72,112,D,2014-05-10,30,6,2014-05-10T20:15:00Z
72,112,D,2014-05-10,60,5.1,2014-05-10T19:55:00Z
72,112,D,2014-05-10,120,3.3,2014-05-10T19:55:00Z
72,112,D,2014-05-10,180,2.3,2014-05-10T19:55:00Z
72,112,D,2014-05-10,360,1.4,2014-05-10T19:00:00Z
72,112,D,2014-05-10,720,0.717,2014-05-10T15:00:00Z
72,112,D,2014-05-10,1440,0.358,2014-05-10T06:00:00Z
72,112,D,2014-05-21,720,1.817,2014-05-22T12:00:00Z
72,112,D,2014-05-21,1440,0.908,2014-05-22T00:00:00Z
72,112,D,2014-05-22,5,79.2,2014-05-22T23:05:00Z
72,112,D,2014-05-22,10,62.4,2014-05-22T23:05:00Z
72,112,D,2014-05-22,15,52.8,2014-05-22T23:05:00Z
72,112,D,2014-05-22,30,35,2014-05-22T23:00:00Z
72,112,D,2014-05-22,60,18.3,2014-05-22T22:55:00Z
72,112,D,2014-05-22,120,9.15,2014-05-22T22:00:00Z
72,112,D,2014-05-22,180,6.1,2014-05-22T21:00:00Z
72,112,D,2014-05-22,360,3.633,2014-05-22T18:00:00Z
72,112,D,2014-05-22,720,1.817,2014-05-22T12:00:00Z
72,112,D,2014-05-22,1440,0.908,2014-05-22T06:00:00Z
72,112,D,2014-05-23,720,0.025,2014-05-24T08:00:00Z
72,112,D,2014-05-23,1440,0.013,2014-05-23T20:00:00Z
72,112,D,2014-05-24,5,3.6,2014-05-24T19:50:00Z
72,112,D,2014-05-24,10,1.8,2014-05-24T19:50:00Z
72,112,D,2014-05-24,15,1.2,2014-05-24T19:50:00Z
72,112,D,2014-05-24,60,0.3,2014-05-24T19:00:00Z
72,112,D,2014-05-24,120,0.15,2014-05-24T18:00:00Z
72,112,D,2014-05-24,180,0.1,2014-05-24T17:00:00Z
72,112,D,2014-05-24,360,0.05,2014-05-24T14:00:00Z
72,112,D,2014-05-24,720,0.025,2014-05-24T08:00:00Z
