basin,station,source,date,dur,int,date_time
69,668,D,2004-10-28,5,18,2004-10-28T21:35:00Z
69,668,D,2004-10-28,10,13.8,2004-10-28T21:35:00Z
69,668,D,2004-10-28,15,10,2004-10-28T21:30:00Z
69,668,D,2004-10-28,30,7.6,2004-10-28T23:55:00Z
69,668,D,2004-10-28,60,4.6,2004-10-28T23:50:00Z
69,668,D,2004-10-28,120,2.9,2004-10-28T20:00:00Z
69,668,D,2004-10-28,180,2.633,2004-10-28T21:30:00Z
69,668,D,2004-10-28,360,1.95,2004-10-28T18:30:00Z
69,668,D,2004-10-28,720,1.033,2004-10-28T19:00:00Z
69,668,D,2004-10-28,1440,0.583,2004-10-28T20:25:00Z
69,668,D,2004-10-29,5,12,2004-10-29T20:20:00Z
69,668,D,2004-10-29,10,7.8,2004-10-29T20:15:00Z
69,668,D,2004-10-29,15,6,2004-10-29T20:15:00Z
69,668,D,2004-10-29,30,3,2004-10-29T20:00:00Z
69,668,D,2004-10-29,60,1.8,2004-10-29T19:35:00Z
69,668,D,2004-10-29,120,1.15,2004-10-29T18:30:00Z
69,668,D,2004-10-29,180,0.767,2004-10-29T18:00:00Z
69,668,D,2004-10-29,360,0.383,2004-10-29T15:00:00Z
69,668,D,2004-10-29,720,0.55,2004-10-30T10:00:00Z
69,668,D,2004-10-29,1440,0.288,2004-10-29T22:00:00Z
69,668,D,2004-10-30,5,15.6,2004-10-30T20:40:00Z
69,668,D,2004-10-30,10,13.8,2004-10-30T20:35:00Z
69,668,D,2004-10-30,15,12,2004-10-30T20:35:00Z
69,668,D,2004-10-30,30,10.6,2004-10-30T20:30:00Z
69,668,D,2004-10-30,60,5.3,2004-10-30T20:00:00Z
69,668,D,2004-10-30,120,2.9,2004-10-30T20:00:00Z
69,668,D,2004-10-30,180,2.033,2004-10-30T19:00:00Z
69,668,D,2004-10-30,360,1.067,2004-10-30T16:00:00Z
69,668,D,2004-10-30,720,0.55,2004-10-30T10:00:00Z
69,668,D,2004-10-30,1440,0.308,2004-10-30T13:00:00Z
69,668,D,2004-10-31,5,15.6,2004-11-01T00:50:00Z
69,668,D,2004-10-31,10,12,2004-11-01T00:45:00Z
69,668,D,2004-10-31,15,9.2,2004-11-01T00:40:00Z
69,668,D,2004-10-31,30,6,2004-11-01T00:35:00Z
69,668,D,2004-10-31,60,3.6,2004-11-01T00:05:00Z
69,668,D,2004-10-31,120,1.9,2004-11-01T00:00:00Z
69,668,D,2004-10-31,180,1.367,2004-10-31T23:00:00Z
69,668,D,2004-10-31,360,0.717,2004-10-31T21:00:00Z
69,668,D,2004-10-31,720,0.358,2004-10-31T15:00:00Z
69,668,D,2004-10-31,1440,0.267,2004-11-01T00:35:00Z
69,668,D,2004-11-01,5,9.6,2004-11-01T23:45:00Z
69,668,D,2004-11-01,10,7.8,2004-11-01T23:40:00Z
69,668,D,2004-11-01,15,5.2,2004-11-01T23:40:00Z
69,668,D,2004-11-01,30,3,2004-11-01T23:25:00Z
69,668,D,2004-11-01,60,2.5,2004-11-01T23:40:00Z
69,668,D,2004-11-01,120,1.4,2004-11-01T23:00:00Z
69,668,D,2004-11-01,180,1,2004-11-01T23:00:00Z
69,668,D,2004-11-01,360,0.717,2004-11-01T23:00:00Z
69,668,D,2004-11-01,720,0.425,2004-11-01T20:00:00Z
69,668,D,2004-11-01,1440,0.35,2004-11-01T22:00:00Z
