basin,station,source,date,dur,int,date_time
98,86,D,2013-10-02,5,24,2013-10-03T20:00:00Z
98,86,D,2013-10-02,10,16.8,2013-10-03T19:55:00Z
98,86,D,2013-10-02,15,14.4,2013-10-03T19:50:00Z
98,86,D,2013-10-02,30,10.2,2013-10-03T19:45:00Z
98,86,D,2013-10-02,60,5.8,2013-10-03T19:10:00Z
98,86,D,2013-10-02,120,3.7,2013-10-03T18:35:00Z
98,86,D,2013-10-02,180,2.7,2013-10-03T18:15:00Z
98,86,D,2013-10-02,360,1.783,2013-10-03T19:45:00Z
98,86,D,2013-10-02,720,1.058,2013-10-03T18:15:00Z
98,86,D,2013-10-03,5,24,2013-10-03T20:00:00Z
98,86,D,2013-10-03,10,16.8,2013-10-03T19:55:00Z
98,86,D,2013-10-03,15,14.4,2013-10-03T19:50:00Z
98,86,D,2013-10-03,30,10.2,2013-10-03T19:45:00Z
98,86,D,2013-10-03,60,5.8,2013-10-03T19:10:00Z
98,86,D,2013-10-03,120,3.7,2013-10-03T18:35:00Z
98,86,D,2013-10-03,180,2.7,2013-10-03T18:15:00Z
98,86,D,2013-10-03,360,2.283,2013-10-04T11:00:00Z
98,86,D,2013-10-03,720,1.733,2013-10-04T11:00:00Z
98,86,D,2013-10-03,1440,1.175,2013-10-03T19:50:00Z
98,86,D,2013-10-04,5,33.6,2013-10-04T16:25:00Z
98,86,D,2013-10-04,10,31.8,2013-10-04T16:20:00Z
98,86,D,2013-10-04,15,28.4,2013-10-04T16:15:00Z
98,86,D,2013-10-04,30,23.4,2013-10-04T16:10:00Z
98,86,D,2013-10-04,60,13,2013-10-04T15:50:00Z
98,86,D,2013-10-04,120,6.75,2013-10-04T15:00:00Z
98,86,D,2013-10-04,180,5,2013-10-04T15:50:00Z
98,86,D,2013-10-04,360,3.35,2013-10-04T14:35:00Z
98,86,D,2013-10-04,720,1.733,2013-10-04T11:00:00Z
98,86,D,2013-10-04,1440,0.867,2013-10-04T06:00:00Z
98,86,D,2013-10-05,5,51.6,2013-10-05T22:50:00Z
98,86,D,2013-10-05,10,36.6,2013-10-05T22:50:00Z
98,86,D,2013-10-05,15,25.6,2013-10-05T22:45:00Z
98,86,D,2013-10-05,30,13.2,2013-10-05T22:45:00Z
98,86,D,2013-10-05,60,10.2,2013-10-05T22:45:00Z
98,86,D,2013-10-05,120,5.85,2013-10-05T22:45:00Z
98,86,D,2013-10-05,180,3.967,2013-10-05T22:00:00Z
98,86,D,2013-10-05,360,2.717,2013-10-05T21:00:00Z
98,86,D,2013-10-05,720,1.375,2013-10-05T19:00:00Z
98,86,D,2013-10-05,1440,0.783,2013-10-05T22:00:00Z
98,86,D,2013-10-06,5,6,2013-10-06T19:35:00Z
98,86,D,2013-10-06,10,3,2013-10-06T18:20:00Z
98,86,D,2013-10-06,15,3.2,2013-10-06T19:35:00Z
98,86,D,2013-10-06,30,2,2013-10-06T19:35:00Z
98,86,D,2013-10-06,60,1,2013-10-06T19:00:00Z
98,86,D,2013-10-06,120,0.75,2013-10-06T17:50:00Z
98,86,D,2013-10-06,180,0.6,2013-10-06T17:00:00Z
98,86,D,2013-10-06,360,0.383,2013-10-06T16:00:00Z
98,86,D,2013-10-06,720,5.275,2013-10-07T15:00:00Z
98,86,D,2013-10-06,1440,2.638,2013-10-07T03:00:00Z
98,86,D,2013-10-07,5,122.4,2013-10-07T20:55:00Z
98,86,D,2013-10-07,10,117.6,2013-10-07T20:50:00Z
98,86,D,2013-10-07,15,114.8,2013-10-07T20:45:00Z
98,86,D,2013-10-07,30,104.6,2013-10-07T20:40:00Z
98,86,D,2013-10-07,60,62.5,2013-10-07T20:30:00Z
98,86,D,2013-10-07,120,31.35,2013-10-07T20:00:00Z
98,86,D,2013-10-07,180,20.9,2013-10-07T19:00:00Z
98,86,D,2013-10-07,360,10.5,2013-10-07T20:30:00Z
98,86,D,2013-10-07,720,5.275,2013-10-07T15:00:00Z
98,86,D,2013-10-07,1440,3.971,2013-10-07T20:30:00Z
98,86,D,2013-10-08,5,100.8,2013-10-08T20:00:00Z
98,86,D,2013-10-08,10,87,2013-10-08T20:00:00Z
98,86,D,2013-10-08,15,74,2013-10-08T20:00:00Z
98,86,D,2013-10-08,30,60,2013-10-08T19:55:00Z
98,86,D,2013-10-08,60,32,2013-10-08T19:40:00Z
98,86,D,2013-10-08,120,16,2013-10-08T19:00:00Z
98,86,D,2013-10-08,180,10.667,2013-10-08T18:00:00Z
98,86,D,2013-10-08,360,5.333,2013-10-08T15:00:00Z
98,86,D,2013-10-08,720,2.667,2013-10-08T09:00:00Z
98,86,D,2013-10-08,1440,2,2013-10-08T19:40:00Z
98,86,D,2013-10-09,5,67.2,2013-10-09T18:30:00Z
98,86,D,2013-10-09,10,45.6,2013-10-09T18:25:00Z
98,86,D,2013-10-09,15,36.4,2013-10-09T18:25:00Z
98,86,D,2013-10-09,30,18.8,2013-10-09T18:10:00Z
98,86,D,2013-10-09,60,14.2,2013-10-09T18:25:00Z
98,86,D,2013-10-09,120,8,2013-10-09T18:00:00Z
98,86,D,2013-10-09,180,5.333,2013-10-09T17:00:00Z
98,86,D,2013-10-09,360,3,2013-10-09T18:25:00Z
98,86,D,2013-10-09,720,1.817,2013-10-10T09:00:00Z
98,86,D,2013-10-09,1440,1.025,2013-10-09T21:00:00Z
98,86,D,2013-10-10,5,49.2,2013-10-10T19:55:00Z
98,86,D,2013-10-10,10,31.8,2013-10-10T19:55:00Z
98,86,D,2013-10-10,15,26.4,2013-10-10T19:30:00Z
98,86,D,2013-10-10,30,26.4,2013-10-10T19:30:00Z
98,86,D,2013-10-10,60,20.6,2013-10-10T19:15:00Z
98,86,D,2013-10-10,120,10.9,2013-10-10T19:00:00Z
98,86,D,2013-10-10,180,7.267,2013-10-10T18:00:00Z
98,86,D,2013-10-10,360,3.633,2013-10-10T15:00:00Z
98,86,D,2013-10-10,720,1.842,2013-10-10T18:00:00Z
