basin,station,source,date,dur,int,date_time
73,148,D,2011-08-05,360,0.083,2011-08-06T08:00:00Z
73,148,D,2011-08-05,720,0.042,2011-08-06T02:00:00Z
73,148,D,2011-08-05,1440,0.021,2011-08-05T14:00:00Z
73,148,D,2011-08-06,5,3.6,2011-08-06T13:00:00Z
73,148,D,2011-08-06,10,3,2011-08-06T13:00:00Z
73,148,D,2011-08-06,15,2,2011-08-06T13:00:00Z
73,148,D,2011-08-06,60,0.5,2011-08-06T13:00:00Z
73,148,D,2011-08-06,120,0.25,2011-08-06T12:00:00Z
73,148,D,2011-08-06,180,0.167,2011-08-06T11:00:00Z
73,148,D,2011-08-06,360,0.083,2011-08-06T08:00:00Z
73,148,D,2011-08-06,720,0.042,2011-08-06T06:00:00Z
73,148,D,2011-08-06,1440,0.021,2011-08-06T06:00:00Z
73,148,D,2011-08-11,720,0.167,2011-08-12T11:00:00Z
73,148,D,2011-08-11,1440,0.083,2011-08-11T23:00:00Z
73,148,D,2011-08-12,5,15.6,2011-08-12T20:50:00Z
73,148,D,2011-08-12,10,9,2011-08-12T20:50:00Z
73,148,D,2011-08-12,15,6,2011-08-12T20:50:00Z
73,148,D,2011-08-12,30,3.6,2011-08-12T20:50:00Z
73,148,D,2011-08-12,60,1.5,2011-08-12T20:00:00Z
73,148,D,2011-08-12,120,0.9,2011-08-12T20:00:00Z
73,148,D,2011-08-12,180,0.667,2011-08-12T20:00:00Z
73,148,D,2011-08-12,360,0.333,2011-08-12T17:00:00Z
73,148,D,2011-08-12,720,2.9,2011-08-13T14:00:00Z
73,148,D,2011-08-12,1440,1.45,2011-08-13T02:00:00Z
73,148,D,2011-08-13,5,51.6,2011-08-13T21:10:00Z
73,148,D,2011-08-13,10,44.4,2011-08-13T21:10:00Z
73,148,D,2011-08-13,15,34.4,2011-08-13T21:10:00Z
73,148,D,2011-08-13,30,32.6,2011-08-13T20:50:00Z
73,148,D,2011-08-13,60,21.6,2011-08-13T20:50:00Z
73,148,D,2011-08-13,120,14.2,2011-08-13T19:40:00Z
73,148,D,2011-08-13,180,9.833,2011-08-13T19:00:00Z
73,148,D,2011-08-13,360,5.75,2011-08-13T19:25:00Z
73,148,D,2011-08-13,720,2.9,2011-08-13T14:00:00Z
73,148,D,2011-08-13,1440,1.45,2011-08-13T06:00:00Z
73,148,D,2011-08-14,5,36,2011-08-14T21:35:00Z
73,148,D,2011-08-14,10,28.8,2011-08-14T21:30:00Z
73,148,D,2011-08-14,15,23.2,2011-08-14T21:30:00Z
73,148,D,2011-08-14,30,14.2,2011-08-14T21:25:00Z
73,148,D,2011-08-14,60,7.6,2011-08-14T21:25:00Z
73,148,D,2011-08-14,120,4.85,2011-08-14T21:25:00Z
73,148,D,2011-08-14,180,3.233,2011-08-14T21:00:00Z
73,148,D,2011-08-14,360,1.65,2011-08-14T19:00:00Z
73,148,D,2011-08-14,720,0.825,2011-08-14T13:00:00Z
73,148,D,2011-08-14,1440,0.488,2011-08-14T21:00:00Z
73,148,D,2011-08-15,5,18,2011-08-15T20:40:00Z
73,148,D,2011-08-15,10,9,2011-08-15T20:40:00Z
73,148,D,2011-08-15,15,7.2,2011-08-15T20:40:00Z
73,148,D,2011-08-15,30,6,2011-08-15T23:20:00Z
73,148,D,2011-08-15,60,4.1,2011-08-15T22:55:00Z
73,148,D,2011-08-15,120,3.2,2011-08-15T23:25:00Z
73,148,D,2011-08-15,180,2.633,2011-08-15T22:40:00Z
73,148,D,2011-08-15,360,1.617,2011-08-15T20:00:00Z
73,148,D,2011-08-15,720,0.808,2011-08-15T14:00:00Z
73,148,D,2011-08-15,1440,0.412,2011-08-15T20:00:00Z
73,148,D,2011-08-16,5,6,2011-08-16T22:10:00Z
73,148,D,2011-08-16,10,4.8,2011-08-16T22:05:00Z
73,148,D,2011-08-16,15,4,2011-08-16T22:05:00Z
