basin,station,source,date,dur,int,date_time
76,64,D,2017-05-30,5,3.6,2017-05-30T21:25:00Z
76,64,D,2017-05-30,10,3,2017-05-30T21:45:00Z
76,64,D,2017-05-30,15,3.2,2017-05-30T22:00:00Z
76,64,D,2017-05-30,30,2.6,2017-05-30T21:45:00Z
76,64,D,2017-05-30,60,1.5,2017-05-30T21:25:00Z
76,64,D,2017-05-30,120,0.9,2017-05-30T21:00:00Z
76,64,D,2017-05-30,180,0.6,2017-05-30T19:30:00Z
76,64,D,2017-05-30,360,0.383,2017-05-30T20:00:00Z
76,64,D,2017-05-30,720,0.192,2017-05-30T20:00:00Z
76,64,D,2017-05-30,1440,0.096,2017-05-30T20:00:00Z
76,64,D,2017-05-31,5,3.6,2017-05-31T23:35:00Z
76,64,D,2017-05-31,30,0.6,2017-05-31T23:35:00Z
76,64,D,2017-05-31,60,0.3,2017-05-31T23:00:00Z
76,64,D,2017-05-31,120,0.15,2017-05-31T22:00:00Z
76,64,D,2017-05-31,180,0.1,2017-05-31T21:00:00Z
76,64,D,2017-05-31,360,0.05,2017-05-31T18:00:00Z
76,64,D,2017-05-31,720,0.025,2017-05-31T12:00:00Z
76,64,D,2017-05-31,1440,0.021,2017-05-31T21:00:00Z
76,64,D,2017-06-01,5,3.6,2017-06-01T20:15:00Z
76,64,D,2017-06-01,30,4.6,2017-06-02T06:20:00Z
76,64,D,2017-06-01,60,2.8,2017-06-02T06:20:00Z
76,64,D,2017-06-01,120,1.4,2017-06-02T06:00:00Z
76,64,D,2017-06-01,180,0.933,2017-06-02T05:00:00Z
76,64,D,2017-06-01,360,0.467,2017-06-02T02:00:00Z
76,64,D,2017-06-01,720,0.25,2017-06-01T20:00:00Z
76,64,D,2017-06-01,1440,0.138,2017-06-01T20:15:00Z
76,64,D,2017-06-02,5,15.6,2017-06-02T06:20:00Z
76,64,D,2017-06-02,10,10.8,2017-06-02T06:20:00Z
76,64,D,2017-06-02,15,7.2,2017-06-02T06:20:00Z
76,64,D,2017-06-02,30,4.6,2017-06-02T06:20:00Z
76,64,D,2017-06-02,60,2.8,2017-06-02T06:20:00Z
76,64,D,2017-06-02,120,1.4,2017-06-02T06:00:00Z
76,64,D,2017-06-02,180,0.933,2017-06-02T06:00:00Z
76,64,D,2017-06-02,360,0.467,2017-06-02T06:00:00Z
76,64,D,2017-06-02,720,0.233,2017-06-02T06:00:00Z
76,64,D,2017-06-02,1440,0.125,2017-06-02T06:00:00Z
76,64,D,2017-06-03,5,3.6,2017-06-03T13:55:00Z
76,64,D,2017-06-03,10,1.8,2017-06-03T14:50:00Z
76,64,D,2017-06-03,15,1.2,2017-06-03T14:50:00Z
76,64,D,2017-06-03,30,1,2017-06-03T13:55:00Z
76,64,D,2017-06-03,60,0.8,2017-06-03T13:55:00Z
76,64,D,2017-06-03,120,0.4,2017-06-03T13:00:00Z
76,64,D,2017-06-03,180,0.333,2017-06-04T08:00:00Z
76,64,D,2017-06-03,360,0.717,2017-06-04T08:00:00Z
76,64,D,2017-06-03,720,0.358,2017-06-04T02:00:00Z
76,64,D,2017-06-03,1440,0.2,2017-06-03T14:00:00Z
76,64,D,2017-06-04,5,3.6,2017-06-04T08:00:00Z
76,64,D,2017-06-04,10,3,2017-06-04T11:25:00Z
76,64,D,2017-06-04,15,3.2,2017-06-04T11:25:00Z
76,64,D,2017-06-04,30,2.6,2017-06-04T11:15:00Z
76,64,D,2017-06-04,60,2,2017-06-04T11:15:00Z
76,64,D,2017-06-04,120,1.5,2017-06-04T11:15:00Z
76,64,D,2017-06-04,180,1.1,2017-06-04T11:00:00Z
76,64,D,2017-06-04,360,0.717,2017-06-04T08:00:00Z
76,64,D,2017-06-04,720,0.358,2017-06-04T06:00:00Z
76,64,D,2017-06-04,1440,0.212,2017-06-05T03:00:00Z
76,64,D,2017-06-05,5,3.6,2017-06-05T10:15:00Z
76,64,D,2017-06-05,10,3,2017-06-05T11:55:00Z
76,64,D,2017-06-05,15,3.2,2017-06-05T11:55:00Z
76,64,D,2017-06-05,30,2,2017-06-05T11:45:00Z
76,64,D,2017-06-05,60,1.5,2017-06-05T11:30:00Z
76,64,D,2017-06-05,120,1.25,2017-06-05T11:30:00Z
76,64,D,2017-06-05,180,1.1,2017-06-05T11:00:00Z
76,64,D,2017-06-05,360,0.683,2017-06-05T09:00:00Z
76,64,D,2017-06-05,720,0.342,2017-06-05T06:00:00Z
76,64,D,2017-06-05,1440,0.212,2017-06-05T06:00:00Z
76,64,D,2017-06-06,60,0.3,2017-06-07T06:00:00Z
76,64,D,2017-06-06,120,0.25,2017-06-07T06:00:00Z
76,64,D,2017-06-06,180,1.367,2017-06-07T08:00:00Z
76,64,D,2017-06-06,360,1.017,2017-06-07T06:00:00Z
76,64,D,2017-06-06,720,0.508,2017-06-07T00:00:00Z
76,64,D,2017-06-06,1440,0.254,2017-06-06T12:00:00Z
76,64,D,2017-06-07,5,15.6,2017-06-07T10:15:00Z
76,64,D,2017-06-07,10,10.8,2017-06-07T10:15:00Z
76,64,D,2017-06-07,15,8,2017-06-07T10:15:00Z
76,64,D,2017-06-07,30,4,2017-06-07T10:00:00Z
76,64,D,2017-06-07,60,2.8,2017-06-07T10:15:00Z
76,64,D,2017-06-07,120,2.15,2017-06-07T09:30:00Z
76,64,D,2017-06-07,180,1.867,2017-06-07T09:00:00Z
76,64,D,2017-06-07,360,1.017,2017-06-07T06:00:00Z
76,64,D,2017-06-07,720,1.458,2017-06-08T17:00:00Z
76,64,D,2017-06-07,1440,0.729,2017-06-08T05:00:00Z
76,64,D,2017-06-08,5,49.2,2017-06-08T18:40:00Z
76,64,D,2017-06-08,10,41.4,2017-06-08T18:40:00Z
76,64,D,2017-06-08,15,34.4,2017-06-08T18:35:00Z
76,64,D,2017-06-08,30,26,2017-06-08T18:30:00Z
76,64,D,2017-06-08,60,15.7,2017-06-08T18:05:00Z
76,64,D,2017-06-08,120,8,2017-06-08T18:00:00Z
76,64,D,2017-06-08,180,5.667,2017-06-08T18:00:00Z
76,64,D,2017-06-08,360,2.883,2017-06-08T18:00:00Z
76,64,D,2017-06-08,720,1.458,2017-06-08T17:00:00Z
76,64,D,2017-06-08,1440,0.729,2017-06-08T06:00:00Z
76,64,D,2017-06-09,5,24,2017-06-09T21:15:00Z
76,64,D,2017-06-09,10,16.8,2017-06-09T21:10:00Z
76,64,D,2017-06-09,15,13.2,2017-06-09T21:05:00Z
76,64,D,2017-06-09,30,9.6,2017-06-09T20:55:00Z
76,64,D,2017-06-09,60,4.6,2017-06-09T21:00:00Z
76,64,D,2017-06-09,120,2.4,2017-06-09T20:00:00Z
76,64,D,2017-06-09,180,1.6,2017-06-09T19:00:00Z
76,64,D,2017-06-09,360,0.8,2017-06-09T16:00:00Z
76,64,D,2017-06-09,720,2.583,2017-06-10T17:00:00Z
76,64,D,2017-06-09,1440,1.346,2017-06-10T04:00:00Z
76,64,D,2017-06-10,5,67.2,2017-06-10T22:30:00Z
76,64,D,2017-06-10,10,62.4,2017-06-10T22:30:00Z
76,64,D,2017-06-10,15,54,2017-06-10T22:25:00Z
76,64,D,2017-06-10,30,30.4,2017-06-10T22:25:00Z
76,64,D,2017-06-10,60,17,2017-06-10T22:25:00Z
76,64,D,2017-06-10,120,9.9,2017-06-10T22:25:00Z
76,64,D,2017-06-10,180,7.267,2017-06-10T22:25:00Z
76,64,D,2017-06-10,360,4.65,2017-06-10T21:10:00Z
76,64,D,2017-06-10,720,2.583,2017-06-10T17:00:00Z
76,64,D,2017-06-10,1440,1.325,2017-06-10T06:00:00Z
76,64,D,2017-06-11,5,3.6,2017-06-11T18:15:00Z
76,64,D,2017-06-11,30,0.6,2017-06-11T18:00:00Z
76,64,D,2017-06-11,60,0.3,2017-06-11T18:00:00Z
76,64,D,2017-06-11,120,0.15,2017-06-11T17:00:00Z
76,64,D,2017-06-11,180,0.1,2017-06-11T16:00:00Z
76,64,D,2017-06-11,360,0.25,2017-06-12T08:00:00Z
76,64,D,2017-06-11,720,1.458,2017-06-12T17:00:00Z
76,64,D,2017-06-11,1440,0.796,2017-06-12T05:00:00Z
76,64,D,2017-06-12,5,30,2017-06-12T19:25:00Z
76,64,D,2017-06-12,10,27.6,2017-06-12T19:20:00Z
76,64,D,2017-06-12,15,22.4,2017-06-12T19:20:00Z
76,64,D,2017-06-12,30,13.2,2017-06-12T19:05:00Z
76,64,D,2017-06-12,60,6.6,2017-06-12T19:00:00Z
76,64,D,2017-06-12,120,4.85,2017-06-13T02:30:00Z
76,64,D,2017-06-12,180,3.567,2017-06-13T02:00:00Z
76,64,D,2017-06-12,360,2.117,2017-06-13T02:00:00Z
76,64,D,2017-06-12,720,1.592,2017-06-12T19:00:00Z
76,64,D,2017-06-12,1440,0.887,2017-06-12T10:00:00Z
76,64,D,2017-06-13,5,15.6,2017-06-13T21:15:00Z
76,64,D,2017-06-13,10,12,2017-06-13T21:15:00Z
76,64,D,2017-06-13,15,9.2,2017-06-13T21:10:00Z
76,64,D,2017-06-13,30,5.6,2017-06-13T21:10:00Z
76,64,D,2017-06-13,60,2.8,2017-06-13T21:00:00Z
76,64,D,2017-06-13,120,1.8,2017-06-13T19:50:00Z
76,64,D,2017-06-13,180,1.2,2017-06-13T19:00:00Z
76,64,D,2017-06-13,360,0.6,2017-06-13T16:00:00Z
76,64,D,2017-06-13,720,0.617,2017-06-14T09:00:00Z
76,64,D,2017-06-13,1440,0.425,2017-06-13T19:00:00Z
76,64,D,2017-06-14,5,30,2017-06-14T18:10:00Z
76,64,D,2017-06-14,10,22.8,2017-06-14T18:05:00Z
76,64,D,2017-06-14,15,19.2,2017-06-14T18:05:00Z
76,64,D,2017-06-14,30,11.2,2017-06-14T18:05:00Z
76,64,D,2017-06-14,60,5.8,2017-06-14T18:00:00Z
76,64,D,2017-06-14,120,3.3,2017-06-14T17:00:00Z
76,64,D,2017-06-14,180,2.3,2017-06-14T17:00:00Z
76,64,D,2017-06-14,360,1.233,2017-06-14T15:00:00Z
76,64,D,2017-06-14,720,1.925,2017-06-15T09:00:00Z
76,64,D,2017-06-14,1440,0.983,2017-06-14T20:30:00Z
76,64,D,2017-06-15,5,255.6,2017-06-15T20:10:00Z
76,64,D,2017-06-15,10,9,2017-06-15T19:05:00Z
76,64,D,2017-06-15,15,85.2,2017-06-15T20:00:00Z
76,64,D,2017-06-15,30,3.6,2017-06-15T19:00:00Z
76,64,D,2017-06-15,60,21.6,2017-06-15T19:15:00Z
76,64,D,2017-06-15,120,11.55,2017-06-15T19:00:00Z
76,64,D,2017-06-15,180,7.7,2017-06-15T18:00:00Z
76,64,D,2017-06-15,360,7.917,2017-06-16T08:00:00Z
76,64,D,2017-06-15,720,4,2017-06-16T09:00:00Z
76,64,D,2017-06-15,1440,2.942,2017-06-15T14:00:00Z
76,64,D,2017-06-16,5,566.4,2017-06-16T13:00:00Z
76,64,D,2017-06-16,10,3,2017-06-16T20:25:00Z
76,64,D,2017-06-16,15,2,2017-06-16T20:25:00Z
76,64,D,2017-06-16,30,95,2017-06-16T13:00:00Z
76,64,D,2017-06-16,60,47.5,2017-06-16T13:00:00Z
76,64,D,2017-06-16,120,23.75,2017-06-16T12:00:00Z
76,64,D,2017-06-16,180,15.833,2017-06-16T11:00:00Z
76,64,D,2017-06-16,360,7.917,2017-06-16T08:00:00Z
76,64,D,2017-06-16,720,4.258,2017-06-17T12:00:00Z
76,64,D,2017-06-16,1440,3.567,2017-06-16T13:00:00Z
76,64,D,2017-06-17,5,451.2,2017-06-17T12:50:00Z
76,64,D,2017-06-17,10,225.6,2017-06-17T12:50:00Z
