basin,station,source,date,dur,int,date_time
98,6,D,2000-07-13,5,3.6,2000-07-14T14:25:00Z
98,6,D,2000-07-13,30,1.2,2000-07-14T21:55:00Z
98,6,D,2000-07-13,60,0.3,2000-07-14T21:00:00Z
98,6,D,2000-07-13,120,0.3,2000-07-14T21:00:00Z
98,6,D,2000-07-13,180,0.2,2000-07-14T20:00:00Z
98,6,D,2000-07-13,360,0.1,2000-07-14T17:00:00Z
98,6,D,2000-07-13,720,0.05,2000-07-14T15:00:00Z
98,6,D,2000-07-14,5,3.6,2000-07-14T14:25:00Z
98,6,D,2000-07-14,30,1.2,2000-07-14T21:55:00Z
98,6,D,2000-07-14,60,0.3,2000-07-14T21:00:00Z
98,6,D,2000-07-14,120,0.3,2000-07-14T21:00:00Z
98,6,D,2000-07-14,180,0.2,2000-07-14T20:00:00Z
98,6,D,2000-07-14,360,0.1,2000-07-14T17:00:00Z
98,6,D,2000-07-14,720,0.05,2000-07-14T15:00:00Z
98,6,D,2000-07-14,1440,0.025,2000-07-14T15:00:00Z
98,6,D,2000-07-15,120,0.3,2000-07-16T07:00:00Z
98,6,D,2000-07-15,180,3.3,2000-07-16T08:00:00Z
98,6,D,2000-07-15,360,1.65,2000-07-16T05:00:00Z
98,6,D,2000-07-15,720,0.825,2000-07-15T23:00:00Z
98,6,D,2000-07-15,1440,0.412,2000-07-15T11:00:00Z
98,6,D,2000-07-16,5,33.6,2000-07-16T09:30:00Z
98,6,D,2000-07-16,10,33.6,2000-07-16T09:30:00Z
98,6,D,2000-07-16,15,26.4,2000-07-16T09:25:00Z
98,6,D,2000-07-16,30,16.8,2000-07-16T09:15:00Z
98,6,D,2000-07-16,60,9.3,2000-07-16T09:15:00Z
98,6,D,2000-07-16,120,4.95,2000-07-16T08:25:00Z
98,6,D,2000-07-16,180,3.3,2000-07-16T08:00:00Z
98,6,D,2000-07-16,360,1.65,2000-07-16T06:00:00Z
98,6,D,2000-07-16,720,0.825,2000-07-16T06:00:00Z
98,6,D,2000-07-16,1440,0.412,2000-07-16T06:00:00Z
98,6,D,2000-07-17,5,6,2000-07-18T05:05:00Z
98,6,D,2000-07-17,10,4.8,2000-07-18T05:05:00Z
98,6,D,2000-07-17,15,3.2,2000-07-18T05:00:00Z
98,6,D,2000-07-17,30,2.2,2000-07-18T05:00:00Z
98,6,D,2000-07-17,60,1.1,2000-07-18T05:00:00Z
98,6,D,2000-07-17,120,0.7,2000-07-18T05:00:00Z
98,6,D,2000-07-17,180,0.467,2000-07-18T04:00:00Z
98,6,D,2000-07-17,360,0.233,2000-07-18T01:00:00Z
98,6,D,2000-07-17,720,1.092,2000-07-18T11:00:00Z
98,6,D,2000-07-17,1440,0.617,2000-07-17T23:00:00Z
98,6,D,2000-07-18,5,51.6,2000-07-18T20:30:00Z
98,6,D,2000-07-18,10,34.8,2000-07-18T20:25:00Z
98,6,D,2000-07-18,15,28.4,2000-07-18T20:25:00Z
98,6,D,2000-07-18,30,18.2,2000-07-18T20:15:00Z
98,6,D,2000-07-18,60,10.8,2000-07-18T20:15:00Z
98,6,D,2000-07-18,120,6.25,2000-07-18T20:15:00Z
98,6,D,2000-07-18,180,4.367,2000-07-18T20:00:00Z
98,6,D,2000-07-18,360,2.183,2000-07-18T17:00:00Z
98,6,D,2000-07-18,720,1.117,2000-07-18T18:00:00Z
98,6,D,2000-07-18,1440,0.571,2000-07-18T06:00:00Z
98,6,D,2000-07-19,720,1.575,2000-07-20T13:00:00Z
98,6,D,2000-07-19,1440,0.787,2000-07-20T01:00:00Z
98,6,D,2000-07-20,5,57.6,2000-07-20T23:40:00Z
98,6,D,2000-07-20,10,53.4,2000-07-20T23:40:00Z
98,6,D,2000-07-20,15,47.6,2000-07-20T23:35:00Z
98,6,D,2000-07-20,30,35.6,2000-07-20T23:25:00Z
98,6,D,2000-07-20,60,18.6,2000-07-20T23:25:00Z
98,6,D,2000-07-20,120,9.45,2000-07-20T23:00:00Z
98,6,D,2000-07-20,180,6.3,2000-07-20T22:00:00Z
98,6,D,2000-07-20,360,3.15,2000-07-20T19:00:00Z
98,6,D,2000-07-20,720,1.575,2000-07-20T13:00:00Z
98,6,D,2000-07-20,1440,0.946,2000-07-20T22:00:00Z
98,6,D,2000-07-21,5,9.6,2000-07-21T21:05:00Z
98,6,D,2000-07-21,10,9.6,2000-07-22T01:05:00Z
