basin,station,source,date,dur,int,date_time
78,22,D,2016-02-18,360,0.25,2016-02-19T11:00:00Z
78,22,D,2016-02-18,720,0.125,2016-02-19T05:00:00Z
78,22,D,2016-02-18,1440,0.062,2016-02-18T17:00:00Z
78,22,D,2016-02-19,5,9.6,2016-02-19T15:55:00Z
78,22,D,2016-02-19,10,6,2016-02-19T15:55:00Z
78,22,D,2016-02-19,15,5.2,2016-02-19T15:45:00Z
78,22,D,2016-02-19,30,3,2016-02-19T15:45:00Z
78,22,D,2016-02-19,60,1.3,2016-02-19T15:00:00Z
78,22,D,2016-02-19,120,0.75,2016-02-19T15:00:00Z
78,22,D,2016-02-19,180,0.5,2016-02-19T14:00:00Z
78,22,D,2016-02-19,360,0.25,2016-02-19T11:00:00Z
78,22,D,2016-02-19,720,0.125,2016-02-19T06:00:00Z
78,22,D,2016-02-19,1440,0.062,2016-02-19T06:00:00Z
78,22,D,2016-03-02,360,0.3,2016-03-03T11:00:00Z
78,22,D,2016-03-02,720,0.15,2016-03-03T05:00:00Z
78,22,D,2016-03-02,1440,0.075,2016-03-02T17:00:00Z
78,22,D,2016-03-03,5,21.6,2016-03-03T16:35:00Z
78,22,D,2016-03-03,30,3.6,2016-03-03T16:35:00Z
78,22,D,2016-03-03,60,1.8,2016-03-03T16:00:00Z
78,22,D,2016-03-03,120,0.9,2016-03-03T15:00:00Z
78,22,D,2016-03-03,180,0.6,2016-03-03T14:00:00Z
78,22,D,2016-03-03,360,0.3,2016-03-03T11:00:00Z
78,22,D,2016-03-03,720,0.15,2016-03-03T06:00:00Z
78,22,D,2016-03-03,1440,0.075,2016-03-03T06:00:00Z
78,22,D,2016-04-07,5,9.6,2016-04-07T16:35:00Z
78,22,D,2016-05-11,5,21.6,2016-05-12T21:00:00Z
78,22,D,2016-05-11,10,16.8,2016-05-12T21:00:00Z
78,22,D,2016-05-11,15,12,2016-05-12T21:00:00Z
78,22,D,2016-05-11,60,3,2016-05-12T21:00:00Z
78,22,D,2016-05-11,120,1.5,2016-05-12T20:00:00Z
78,22,D,2016-05-11,180,1,2016-05-12T19:00:00Z
78,22,D,2016-05-11,360,0.5,2016-05-12T17:00:00Z
78,22,D,2016-05-11,720,0.25,2016-05-12T17:00:00Z
78,22,D,2016-05-12,5,21.6,2016-05-12T21:00:00Z
78,22,D,2016-05-12,10,16.8,2016-05-12T21:00:00Z
78,22,D,2016-05-12,15,12,2016-05-12T21:00:00Z
78,22,D,2016-05-12,60,3,2016-05-12T21:00:00Z
78,22,D,2016-05-12,120,1.5,2016-05-12T20:00:00Z
78,22,D,2016-05-12,180,1,2016-05-12T19:00:00Z
78,22,D,2016-05-12,360,0.5,2016-05-12T17:00:00Z
78,22,D,2016-05-12,720,0.25,2016-05-12T17:00:00Z
78,22,D,2016-05-12,1440,0.125,2016-05-12T17:00:00Z
78,22,D,2016-05-14,720,0.108,2016-05-15T10:00:00Z
78,22,D,2016-05-14,1440,0.054,2016-05-14T22:00:00Z
78,22,D,2016-05-15,5,3.6,2016-05-15T20:55:00Z
78,22,D,2016-05-15,10,3,2016-05-15T20:55:00Z
78,22,D,2016-05-15,15,3.2,2016-05-15T20:55:00Z
78,22,D,2016-05-15,30,2.6,2016-05-15T20:55:00Z
78,22,D,2016-05-15,60,1,2016-05-15T21:00:00Z
78,22,D,2016-05-15,120,0.65,2016-05-15T20:00:00Z
78,22,D,2016-05-15,180,1.1,2016-05-16T08:00:00Z
78,22,D,2016-05-15,360,0.6,2016-05-16T06:00:00Z
78,22,D,2016-05-15,720,0.3,2016-05-16T00:00:00Z
78,22,D,2016-05-15,1440,0.2,2016-05-15T12:00:00Z
78,22,D,2016-05-16,5,15.6,2016-05-16T10:35:00Z
78,22,D,2016-05-16,10,12,2016-05-16T10:30:00Z
78,22,D,2016-05-16,15,11.2,2016-05-16T10:30:00Z
78,22,D,2016-05-16,30,6.6,2016-05-16T10:25:00Z
78,22,D,2016-05-16,60,3.3,2016-05-16T10:00:00Z
78,22,D,2016-05-16,120,1.8,2016-05-16T10:00:00Z
78,22,D,2016-05-16,180,1.2,2016-05-16T09:00:00Z
78,22,D,2016-05-16,360,0.6,2016-05-16T06:00:00Z
78,22,D,2016-05-16,720,1.333,2016-05-17T17:00:00Z
78,22,D,2016-05-16,1440,0.771,2016-05-17T06:00:00Z
78,22,D,2016-05-17,5,36,2016-05-18T04:30:00Z
78,22,D,2016-05-17,10,27.6,2016-05-18T04:30:00Z
78,22,D,2016-05-17,15,23.2,2016-05-18T04:25:00Z
78,22,D,2016-05-17,30,16.2,2016-05-18T04:15:00Z
78,22,D,2016-05-17,60,13,2016-05-18T04:10:00Z
78,22,D,2016-05-17,120,6.6,2016-05-18T04:00:00Z
78,22,D,2016-05-17,180,4.4,2016-05-18T03:00:00Z
78,22,D,2016-05-17,360,2.75,2016-05-18T00:00:00Z
78,22,D,2016-05-17,720,1.542,2016-05-17T18:00:00Z
78,22,D,2016-05-17,1440,0.771,2016-05-17T06:00:00Z
78,22,D,2016-05-18,720,0.025,2016-05-19T13:00:00Z
78,22,D,2016-05-18,1440,0.013,2016-05-19T01:00:00Z
78,22,D,2016-05-19,5,3.6,2016-05-20T00:55:00Z
78,22,D,2016-05-19,60,0.3,2016-05-20T00:00:00Z
78,22,D,2016-05-19,120,0.15,2016-05-19T23:00:00Z
78,22,D,2016-05-19,180,0.1,2016-05-19T22:00:00Z
78,22,D,2016-05-19,360,0.05,2016-05-19T19:00:00Z
78,22,D,2016-05-19,720,0.025,2016-05-19T13:00:00Z
78,22,D,2016-05-19,1440,0.013,2016-05-19T06:00:00Z
78,22,D,2016-05-26,720,0.533,2016-05-27T16:00:00Z
78,22,D,2016-05-26,1440,0.267,2016-05-27T04:00:00Z
78,22,D,2016-05-27,5,15.6,2016-05-27T20:10:00Z
78,22,D,2016-05-27,10,10.8,2016-05-27T20:10:00Z
