basin,station,source,date,dur,int,date_time
69,676,D,2004-12-31,180,0.267,2005-01-01T08:00:00Z
69,676,D,2004-12-31,360,0.25,2005-01-01T08:00:00Z
69,676,D,2004-12-31,720,0.125,2005-01-01T05:00:00Z
69,676,D,2004-12-31,1440,0.062,2005-01-01T05:00:00Z
69,676,D,2005-01-01,5,3.6,2005-01-01T10:20:00Z
69,676,D,2005-01-01,10,3,2005-01-01T10:55:00Z
69,676,D,2005-01-01,15,2,2005-01-01T10:55:00Z
69,676,D,2005-01-01,30,1.6,2005-01-01T10:40:00Z
69,676,D,2005-01-01,60,1,2005-01-01T10:20:00Z
69,676,D,2005-01-01,120,0.65,2005-01-01T10:00:00Z
69,676,D,2005-01-01,180,0.433,2005-01-01T09:00:00Z
69,676,D,2005-01-01,360,0.25,2005-01-01T08:00:00Z
69,676,D,2005-01-01,720,0.275,2005-01-02T14:00:00Z
69,676,D,2005-01-01,1440,0.171,2005-01-02T05:00:00Z
69,676,D,2005-01-02,5,9.6,2005-01-03T01:00:00Z
69,676,D,2005-01-02,10,7.8,2005-01-03T00:55:00Z
69,676,D,2005-01-02,15,6,2005-01-03T00:55:00Z
69,676,D,2005-01-02,30,3.6,2005-01-03T00:45:00Z
69,676,D,2005-01-02,60,1.3,2005-01-02T20:50:00Z
69,676,D,2005-01-02,120,0.9,2005-01-03T00:00:00Z
69,676,D,2005-01-02,180,0.6,2005-01-02T23:00:00Z
69,676,D,2005-01-02,360,0.5,2005-01-02T20:00:00Z
69,676,D,2005-01-02,720,0.358,2005-01-03T00:45:00Z
69,676,D,2005-01-02,1440,0.242,2005-01-02T13:00:00Z
69,676,D,2005-01-03,5,3.6,2005-01-03T09:25:00Z
69,676,D,2005-01-03,10,3,2005-01-03T10:25:00Z
69,676,D,2005-01-03,15,3.2,2005-01-03T10:25:00Z
69,676,D,2005-01-03,30,2,2005-01-03T10:25:00Z
69,676,D,2005-01-03,60,1,2005-01-03T10:00:00Z
69,676,D,2005-01-03,120,0.9,2005-01-03T10:00:00Z
69,676,D,2005-01-03,180,0.667,2005-01-03T09:00:00Z
69,676,D,2005-01-03,360,0.717,2005-01-04T11:00:00Z
69,676,D,2005-01-03,720,0.425,2005-01-04T07:00:00Z
69,676,D,2005-01-03,1440,0.221,2005-01-04T06:00:00Z
69,676,D,2005-01-04,5,6,2005-01-04T16:20:00Z
69,676,D,2005-01-04,10,4.8,2005-01-04T16:15:00Z
69,676,D,2005-01-04,15,4,2005-01-04T16:10:00Z
69,676,D,2005-01-04,30,3.6,2005-01-04T16:10:00Z
69,676,D,2005-01-04,60,2.8,2005-01-04T16:00:00Z
69,676,D,2005-01-04,120,1.65,2005-01-04T15:00:00Z
69,676,D,2005-01-04,180,1.267,2005-01-04T15:00:00Z
69,676,D,2005-01-04,360,0.8,2005-01-04T12:00:00Z
69,676,D,2005-01-04,720,0.425,2005-01-04T07:00:00Z
69,676,D,2005-01-04,1440,0.233,2005-01-04T09:00:00Z
69,676,D,2005-01-05,5,3.6,2005-01-05T08:15:00Z
69,676,D,2005-01-05,30,0.6,2005-01-05T08:00:00Z
69,676,D,2005-01-05,60,0.3,2005-01-05T08:00:00Z
69,676,D,2005-01-05,120,0.15,2005-01-05T07:00:00Z
69,676,D,2005-01-05,180,0.1,2005-01-05T06:00:00Z
69,676,D,2005-01-05,360,0.05,2005-01-05T06:00:00Z
69,676,D,2005-01-05,720,0.025,2005-01-05T06:00:00Z
69,676,D,2005-01-05,1440,0.013,2005-01-05T06:00:00Z
69,676,D,2005-01-06,5,3.6,2005-01-06T11:40:00Z
69,676,D,2005-01-06,30,0.6,2005-01-06T11:40:00Z
69,676,D,2005-01-06,60,0.3,2005-01-06T11:00:00Z
69,676,D,2005-01-06,120,0.15,2005-01-06T10:00:00Z
69,676,D,2005-01-06,180,0.1,2005-01-06T09:00:00Z
69,676,D,2005-01-06,360,0.05,2005-01-06T06:00:00Z
69,676,D,2005-01-06,720,0.025,2005-01-06T06:00:00Z
69,676,D,2005-01-06,1440,0.013,2005-01-06T06:00:00Z
69,676,D,2005-01-07,720,1.083,2005-01-08T17:00:00Z
69,676,D,2005-01-07,1440,0.679,2005-01-08T06:00:00Z
69,676,D,2005-01-08,5,12,2005-01-09T04:05:00Z
69,676,D,2005-01-08,10,9,2005-01-09T00:35:00Z
69,676,D,2005-01-08,15,7.2,2005-01-09T00:30:00Z
69,676,D,2005-01-08,30,5,2005-01-09T00:25:00Z
69,676,D,2005-01-08,60,3.8,2005-01-08T23:45:00Z
69,676,D,2005-01-08,120,3.3,2005-01-09T06:45:00Z
69,676,D,2005-01-08,180,2.967,2005-01-09T05:45:00Z
