basin,station,source,date,dur,int,date_time
76,33,D,2009-10-29,5,21.6,2009-10-29T23:25:00Z
76,33,D,2009-10-29,10,16.8,2009-10-29T23:25:00Z
76,33,D,2009-10-29,15,14.4,2009-10-29T23:20:00Z
76,33,D,2009-10-29,30,8.2,2009-10-29T23:20:00Z
76,33,D,2009-10-29,60,4.3,2009-10-29T23:00:00Z
76,33,D,2009-10-29,120,2.15,2009-10-29T22:00:00Z
76,33,D,2009-10-29,180,1.533,2009-10-29T21:00:00Z
76,33,D,2009-10-29,360,0.767,2009-10-29T19:10:00Z
76,33,D,2009-10-29,720,0.383,2009-10-29T19:10:00Z
76,33,D,2009-10-29,1440,0.192,2009-10-29T19:10:00Z
76,33,D,2009-10-30,720,0.167,2009-10-31T16:00:00Z
76,33,D,2009-10-30,1440,0.083,2009-10-31T04:00:00Z
76,33,D,2009-10-31,5,3.6,2009-10-31T20:30:00Z
76,33,D,2009-10-31,10,3,2009-10-31T22:15:00Z
76,33,D,2009-10-31,15,3.2,2009-10-31T22:15:00Z
76,33,D,2009-10-31,30,2,2009-10-31T22:00:00Z
76,33,D,2009-10-31,60,1.5,2009-10-31T21:35:00Z
76,33,D,2009-10-31,120,0.9,2009-10-31T20:30:00Z
76,33,D,2009-10-31,180,0.6,2009-10-31T20:00:00Z
76,33,D,2009-10-31,360,0.3,2009-10-31T17:00:00Z
76,33,D,2009-10-31,720,0.167,2009-10-31T16:00:00Z
76,33,D,2009-10-31,1440,0.158,2009-10-31T17:00:00Z
76,33,D,2009-11-01,5,9.6,2009-11-01T16:35:00Z
76,33,D,2009-11-01,10,7.8,2009-11-01T16:30:00Z
76,33,D,2009-11-01,15,6,2009-11-01T16:30:00Z
76,33,D,2009-11-01,30,3.6,2009-11-01T16:30:00Z
76,33,D,2009-11-01,60,1.8,2009-11-01T16:00:00Z
76,33,D,2009-11-01,120,0.9,2009-11-01T15:00:00Z
76,33,D,2009-11-01,180,0.6,2009-11-01T14:00:00Z
76,33,D,2009-11-01,360,0.3,2009-11-01T11:00:00Z
76,33,D,2009-11-01,720,0.167,2009-11-02T09:00:00Z
76,33,D,2009-11-01,1440,0.083,2009-11-01T21:00:00Z
76,33,D,2009-11-02,5,3.6,2009-11-02T18:55:00Z
76,33,D,2009-11-02,10,3,2009-11-02T19:05:00Z
76,33,D,2009-11-02,15,2,2009-11-02T18:55:00Z
76,33,D,2009-11-02,30,1.6,2009-11-02T18:55:00Z
