basin,station,source,date,dur,int,date_time
98,36,D,2006-05-23,5,3.6,2006-05-24T20:30:00Z
98,36,D,2006-05-23,10,3,2006-05-24T20:30:00Z
98,36,D,2006-05-23,15,2,2006-05-24T20:30:00Z
98,36,D,2006-05-23,30,1,2006-05-24T20:30:00Z
98,36,D,2006-05-24,5,3.6,2006-05-24T20:30:00Z
98,36,D,2006-05-24,10,3,2006-05-24T20:30:00Z
98,36,D,2006-05-24,15,2,2006-05-24T20:30:00Z
98,36,D,2006-05-24,30,1,2006-05-24T20:30:00Z
98,36,D,2006-05-24,720,0.908,2006-05-25T11:00:00Z
98,36,D,2006-05-24,1440,0.454,2006-05-24T23:00:00Z
98,36,D,2006-05-25,5,33.6,2006-05-25T19:30:00Z
98,36,D,2006-05-25,10,21.6,2006-05-25T19:25:00Z
98,36,D,2006-05-25,15,16.4,2006-05-25T19:20:00Z
98,36,D,2006-05-25,30,9.2,2006-05-25T19:20:00Z
98,36,D,2006-05-25,60,4.8,2006-05-25T19:20:00Z
98,36,D,2006-05-25,120,2.55,2006-05-25T19:00:00Z
98,36,D,2006-05-25,180,3.033,2006-05-25T19:20:00Z
98,36,D,2006-05-25,360,1.65,2006-05-25T17:00:00Z
98,36,D,2006-05-25,720,0.908,2006-05-25T11:00:00Z
98,36,D,2006-05-25,1440,0.454,2006-05-25T05:00:00Z
98,36,D,2006-05-26,5,3.6,2006-05-26T19:10:00Z
98,36,D,2006-05-26,15,1.2,2006-05-26T19:00:00Z
98,36,D,2006-05-26,30,1,2006-05-26T19:00:00Z
98,36,D,2006-05-26,60,0.5,2006-05-26T19:00:00Z
98,36,D,2006-05-26,120,0.25,2006-05-26T18:00:00Z
98,36,D,2006-05-26,180,0.167,2006-05-26T17:00:00Z
98,36,D,2006-05-26,360,0.083,2006-05-26T14:00:00Z
98,36,D,2006-05-26,720,0.342,2006-05-27T07:00:00Z
98,36,D,2006-05-26,1440,0.192,2006-05-26T19:00:00Z
98,36,D,2006-05-27,5,36,2006-05-27T18:05:00Z
98,36,D,2006-05-27,10,24.6,2006-05-27T18:00:00Z
98,36,D,2006-05-27,15,16.4,2006-05-27T18:00:00Z
98,36,D,2006-05-27,60,4.1,2006-05-27T18:00:00Z
98,36,D,2006-05-27,120,2.05,2006-05-27T17:00:00Z
98,36,D,2006-05-27,180,1.367,2006-05-27T16:00:00Z
98,36,D,2006-05-27,360,0.683,2006-05-27T13:00:00Z
98,36,D,2006-05-27,720,0.342,2006-05-27T07:00:00Z
98,36,D,2006-05-27,1440,0.171,2006-05-27T05:00:00Z
98,36,D,2006-05-28,5,3.6,2006-05-28T22:10:00Z
98,36,D,2006-05-28,10,1.8,2006-05-28T23:00:00Z
98,36,D,2006-05-28,15,1.2,2006-05-28T22:00:00Z
98,36,D,2006-05-28,30,1,2006-05-28T22:45:00Z
98,36,D,2006-05-28,60,0.8,2006-05-28T22:10:00Z
98,36,D,2006-05-28,120,0.4,2006-05-28T22:00:00Z
98,36,D,2006-05-28,180,0.267,2006-05-28T21:00:00Z
98,36,D,2006-05-28,360,0.133,2006-05-28T18:00:00Z
98,36,D,2006-05-28,720,0.067,2006-05-28T12:00:00Z
98,36,D,2006-05-28,1440,0.033,2006-05-28T05:00:00Z
98,36,D,2006-05-30,720,0.067,2006-05-31T09:00:00Z
98,36,D,2006-05-30,1440,0.033,2006-05-30T21:00:00Z
98,36,D,2006-05-31,5,6,2006-05-31T20:00:00Z
98,36,D,2006-05-31,10,4.8,2006-05-31T20:00:00Z
98,36,D,2006-05-31,15,3.2,2006-05-31T20:00:00Z
98,36,D,2006-05-31,60,0.8,2006-05-31T20:00:00Z
98,36,D,2006-05-31,120,0.4,2006-05-31T19:00:00Z
98,36,D,2006-05-31,180,0.267,2006-05-31T18:00:00Z
98,36,D,2006-05-31,360,0.133,2006-05-31T15:00:00Z
98,36,D,2006-05-31,720,0.783,2006-06-01T16:00:00Z
98,36,D,2006-05-31,1440,0.404,2006-06-01T05:00:00Z
98,36,D,2006-06-01,5,6,2006-06-02T00:35:00Z
98,36,D,2006-06-01,10,6,2006-06-02T00:35:00Z
98,36,D,2006-06-01,15,6,2006-06-02T01:20:00Z
98,36,D,2006-06-01,30,5.6,2006-06-02T01:05:00Z
98,36,D,2006-06-01,60,4.6,2006-06-02T00:35:00Z
98,36,D,2006-06-01,120,3.3,2006-06-02T00:15:00Z
98,36,D,2006-06-01,180,2.867,2006-06-02T00:15:00Z
98,36,D,2006-06-01,360,1.733,2006-06-02T00:15:00Z
98,36,D,2006-06-01,720,0.975,2006-06-01T21:00:00Z
98,36,D,2006-06-01,1440,0.488,2006-06-01T09:00:00Z
98,36,D,2006-06-02,5,3.6,2006-06-02T05:15:00Z
98,36,D,2006-06-02,10,1.8,2006-06-02T05:50:00Z
98,36,D,2006-06-02,15,1.2,2006-06-02T05:50:00Z
98,36,D,2006-06-02,30,1,2006-06-02T05:50:00Z
98,36,D,2006-06-02,60,0.8,2006-06-02T05:15:00Z
98,36,D,2006-06-02,120,0.75,2006-06-02T05:50:00Z
