basin,station,source,date,dur,int,date_time
98,80,D,2007-06-20,5,43.2,2007-06-20T21:20:00Z
98,80,D,2007-06-20,10,34.8,2007-06-20T21:20:00Z
98,80,D,2007-06-20,15,29.6,2007-06-20T21:20:00Z
98,80,D,2007-06-20,30,15.8,2007-06-20T21:15:00Z
98,80,D,2007-06-20,60,8.1,2007-06-20T21:15:00Z
98,80,D,2007-06-20,120,4.2,2007-06-20T21:15:00Z
98,80,D,2007-06-20,180,2.867,2007-06-20T21:00:00Z
98,80,D,2007-06-20,360,1.483,2007-06-20T18:00:00Z
98,80,D,2007-06-20,720,0.95,2007-06-20T19:00:00Z
98,80,D,2007-06-20,1440,0.488,2007-06-20T18:00:00Z
98,80,D,2007-06-21,5,3.6,2007-06-21T06:05:00Z
98,80,D,2007-06-21,10,1.8,2007-06-21T06:00:00Z
98,80,D,2007-06-21,15,2,2007-06-21T06:05:00Z
98,80,D,2007-06-21,30,1.6,2007-06-21T06:05:00Z
98,80,D,2007-06-21,60,1,2007-06-21T06:00:00Z
98,80,D,2007-06-21,120,0.5,2007-06-21T06:00:00Z
98,80,D,2007-06-21,180,0.433,2007-06-22T08:00:00Z
98,80,D,2007-06-21,360,0.217,2007-06-22T05:00:00Z
98,80,D,2007-06-21,720,0.533,2007-06-22T13:00:00Z
98,80,D,2007-06-21,1440,0.317,2007-06-22T01:00:00Z
98,80,D,2007-06-22,5,12,2007-06-22T22:50:00Z
98,80,D,2007-06-22,10,9,2007-06-22T22:50:00Z
98,80,D,2007-06-22,15,9.2,2007-06-22T22:50:00Z
98,80,D,2007-06-22,30,7.6,2007-06-22T22:50:00Z
98,80,D,2007-06-22,60,5.1,2007-06-22T22:50:00Z
98,80,D,2007-06-22,120,2.9,2007-06-22T22:00:00Z
98,80,D,2007-06-22,180,2.133,2007-06-22T22:00:00Z
98,80,D,2007-06-22,360,1.067,2007-06-22T19:00:00Z
98,80,D,2007-06-22,720,0.992,2007-06-23T09:00:00Z
98,80,D,2007-06-22,1440,0.783,2007-06-22T21:00:00Z
98,80,D,2007-06-23,5,45.6,2007-06-23T20:05:00Z
98,80,D,2007-06-23,10,38.4,2007-06-23T20:05:00Z
98,80,D,2007-06-23,15,35.6,2007-06-23T20:05:00Z
98,80,D,2007-06-23,30,23.4,2007-06-23T20:00:00Z
98,80,D,2007-06-23,60,11.9,2007-06-23T20:00:00Z
98,80,D,2007-06-23,120,5.95,2007-06-23T19:00:00Z
98,80,D,2007-06-23,180,3.967,2007-06-23T18:00:00Z
98,80,D,2007-06-23,360,1.983,2007-06-23T15:00:00Z
98,80,D,2007-06-23,720,0.992,2007-06-23T09:00:00Z
