Lat,Lon,Pcp
46.45758,-122.48422,5.949365865216094
46.49588,-122.367065,7.359581862888401
46.534027,-122.249756,8.139248667599455
46.572044,-122.13226,7.50603029427733
46.60992,-122.01462,7.291548431035385
46.64767,-121.89679,7.87527469630026
46.685276,-121.77878,8.915988696942728
46.722748,-121.66058,9.039542841736777
46.760082,-121.54224,5.937623543417262
46.797268,-121.423676,3.2983538440310602
46.834324,-121.30496,2.046201417703826
46.87124,-121.1861,1.3567727261457523
46.90801,-121.06705,1.1016915344086406
46.94466,-120.947784,1.180618699785017
46.981155,-120.8284,1.255055468602367
47.01751,-120.70882,1.0246180854235085
47.05372,-120.58908,0.8436046532204667
47.0898,-120.46915,1.2408720542093548
47.125736,-120.349045,1.8339530750926922
47.161522,-120.22876,1.620829451383989
47.197174,-120.10834,1.0686901923273815
47.23268,-119.9877,0.7778921750588796
47.268044,-119.86694,0.8333558762557371
47.30326,-119.74597,1.0001574414257424
47.338337,-119.62485,0.9868964784791388
47.373272,-119.50357,0.9387964643477528
47.408066,-119.38208,0.8956610077551053
47.44271,-119.26045,0.9104857001931503
47.47721,-119.13864,0.9705496890616556
47.51156,-119.01666,1.0343788760379002
47.545773,-118.8945,1.0911281398239816
47.57983,-118.7722,1.1713270272906071
47.61375,-118.64969,1.2785349681086553
47.64752,-118.527054,1.3507771182757826
47.68114,-118.40422,1.3738296537812613
47.714615,-118.28122,1.4132800777702148
47.747936,-118.15808,1.455135973334813
47.781116,-118.03476,1.5654058594727442
47.814156,-117.91124,1.6479014681381363
47.847034,-117.7876,1.7644972579893141
47.879753,-117.66377,1.945569936268496
47.91234,-117.53978,2.027679068489086
47.944767,-117.41562,2.294997613589722
47.977055,-117.29129,2.8438050333918405
48.00918,-117.16681,3.1367921424820127
48.041157,-117.042145,2.964830450250841
48.07299,-116.91733,2.6741229412108867
48.104668,-116.79236,2.6484592117967165
48.136185,-116.66722,2.934891284183376
48.167553,-116.54193,3.10552346990948
48.198772,-116.41647,3.9031268029192656
48.229843,-116.2908,6.640049183813489
48.260754,-116.16502,7.689375566517553
48.29151,-116.03909,5.441087414796777
48.322113,-115.91298,3.4662875740653067
48.352562,-115.7867,2.7083747339012754
48.382854,-115.66028,2.066230831876139
48.413,-115.53366,1.515064978323497
48.44298,-115.40692,1.365100825493755
48.47281,-115.28,1.7177516939178985
48.502483,-115.15294,2.0015165881185495
48.53199,-115.02573,2.068731668835484
48.561356,-114.89836,1.9001701383885177
48.590557,-114.77081,1.8660812670142217
48.619595,-114.6431,2.852104425662692
48.648476,-114.515274,3.659091352744955
48.6772,-114.38728,2.9544509054454884
48.70578,-114.259125,1.9920886808078815
48.734184,-114.13081,2.4317275741329745
48.762436,-114.00235,4.652904056260512
48.790524,-113.87373,5.344038223885104
48.81846,-113.744965,3.9003937450944623
48.84623,-113.61604,2.728419947510396
48.873833,-113.486984,2.4298322132290227
48.901283,-113.35777,2.0698392845925646
48.928562,-113.22841,1.9449489106647588
48.955692,-113.09886,1.8942771339633457
48.982662,-112.96921,1.7536840428842526
49.00946,-112.8394,1.6751118371747675
49.03609,-112.70944,1.6014460428084791
49.062572,-112.579315,1.578648750181124
45.284546,-126.08832,3.097024817880892
45.326927,-125.97656,3.128319051239033
45.369175,-125.864624,3.1713253325594697
45.411312,-125.75247,3.2129991754006904
45.453316,-125.64017,3.2598346006533205
45.495193,-125.527695,3.3133488254694803
45.536953,-125.41502,3.368617612399635
45.578587,-125.302155,3.4269062122592095
45.620083,-125.18915,3.4849727831061306
45.661457,-125.07596,3.546189131752602
45.70271,-124.962585,3.616116674982337
45.74383,-124.849,3.6950066987999914
45.78482,-124.73526,3.785083883460649
45.82568,-124.62137,3.8931458670033825
45.866413,-124.50726,4.032935424046955
45.907032,-124.392975,4.206478099865017
45.9475,-124.278534,4.357900887766023
45.98784,-124.16391,4.529647073845395
46.028053,-124.04913,4.834421757969566
46.06815,-123.93411,5.2550462385596175
46.1081,-123.81894,5.396579988195742
46.147926,-123.7036,5.201331426885041
46.18761,-123.588104,5.089850501668913
46.227177,-123.47238,5.50145645680318
46.266594,-123.35651,6.644334897543085
46.305893,-123.24045,7.146399902683249
46.34505,-123.12424,5.7216961233851995
46.38408,-123.00781,4.058321570208794
46.422977,-122.891235,3.487177041609768
46.461727,-122.774475,3.8604356834043685
46.50035,-122.65753,4.91934621405692
46.53884,-122.54042,7.2164673416734395
46.5772,-122.423096,9.57352179784584
46.615417,-122.30565,9.020537356040307
46.6535,-122.188,7.420646225384571
46.691444,-122.07019,7.446556678294642
46.72925,-121.95218,11.004611103424486
46.766926,-121.834,14.08672056206107
46.804462,-121.71567,11.736576939182966
46.841854,-121.59714,6.066036227825821
46.87911,-121.478424,2.6208037696176953
46.91623,-121.35956,1.796234805643587
46.953205,-121.240524,1.4827588580419175
46.99004,-121.12129,1.2953722138773338
47.026756,-121.00186,1.3762808931966974
47.063313,-120.88229,1.343860956870389
47.099728,-120.76254,1.1414683335993956
47.136005,-120.64264,1.1172624835590315
47.172153,-120.52254,1.8631679989114076
47.208145,-120.40227,2.315756221736207
47.244,-120.2818,1.7263195758874224
47.27971,-120.161194,1.0866967747352014
47.315273,-120.040405,0.8368543797108919
47.350708,-119.91943,0.8932686016127201
47.38599,-119.79831,1.0093503280851555
47.421124,-119.677,1.0128975631104125
47.456116,-119.55554,0.9871256833545817
47.490974,-119.43385,0.9904181901873879
47.525677,-119.31204,1.0038386696644348
47.560238,-119.19006,1.0162267040247983
47.59465,-119.0679,1.0916507425258033
47.628925,-118.94556,1.1907047824395613
47.663044,-118.823074,1.2720044856935406
47.697025,-118.70038,1.3510369052610527
47.730846,-118.577545,1.364877125394648
47.764538,-118.45451,1.4472142556513232
47.79807,-118.33133,1.5496646714991615
47.831455,-118.20801,1.5686774767032237
47.86469,-118.0845,1.71856933664731
47.897785,-117.960785,1.905298229724583
47.930725,-117.83693,1.9232722919461513
47.963512,-117.71292,1.900970148403286
47.996147,-117.588745,2.1021142106492996
48.02864,-117.464386,2.524434735085236
48.060986,-117.33986,2.8205371573726543
48.09317,-117.215195,2.738737752505033
48.12521,-117.09033,2.798290500261958
48.157093,-116.96529,2.9138574833640005
48.18883,-116.84013,3.107930357089838
48.22041,-116.71478,3.7317173464485225
48.251835,-116.589294,4.023332908441676
48.28311,-116.46364,3.7663947527385617
48.31424,-116.33777,5.049853500527383
48.34521,-116.21179,7.03524970110986
48.376022,-116.08563,5.172702617942631
48.406677,-115.95932,2.808223017681031
48.437187,-115.832855,2.091193626669688
48.467537,-115.70621,2.040584427689537
48.497726,-115.57939,1.835454759792188
48.527775,-115.45245,1.6956379629986253
48.557655,-115.32532,2.00446498491451
48.587383,-115.198044,2.2248829187133516
48.61695,-115.07062,1.9371005661009038
48.646362,-114.94302,1.6680283038444041
48.675625,-114.81525,2.0159743677849464
48.704723,-114.68735,3.4430160738358087
48.73366,-114.559296,3.7012046896553863
48.76244,-114.43109,2.409890050985354
48.79107,-114.302704,1.7319911356976836
48.81953,-114.174194,3.041949258419691
48.847828,-114.04552,5.090308264836821
48.87597,-113.91666,4.455607026389399
48.90396,-113.78766,3.170433342630463
48.93178,-113.65854,2.8248178892856126
48.95944,-113.529236,2.5066180006406173
48.986942,-113.39981,2.149113490407504
49.01428,-113.27023,2.0303787801787796
49.041454,-113.14044,1.9230390987572543
49.068478,-113.01056,1.8093265004600319
49.095325,-112.88052,1.7524976885544397
49.122013,-112.750336,1.7044692166881488
49.14854,-112.619995,1.672066385166678
45.363712,-126.1492,3.0894281462524713
45.406162,-126.03731,3.115757258373048
45.448475,-125.92523,3.1525461052208086
45.490685,-125.81296,3.1877637908781886
45.532753,-125.70053,3.2300036609754423
45.5747,-125.58789,3.2876266103923095
45.616528,-125.4751,3.342889205413577
45.658226,-125.36211,3.402073520614387
45.69979,-125.24893,3.4556997630283015
45.741234,-125.135605,3.519638539644526
45.78255,-125.022095,3.584145971822975
45.823742,-124.90839,3.659397910786675
45.864803,-124.794495,3.749286868797576
45.90573,-124.680435,3.850175933835682
45.946518,-124.56621,3.971146748200888
45.9872,-124.45178,4.118729019324356
46.027744,-124.33719,4.2812074724471
46.068142,-124.22241,4.415474168178504
46.108433,-124.10748,4.640077662522879
46.14859,-123.99231,5.02458726012822
46.188614,-123.877014,5.307364430017272
46.228497,-123.76152,5.5332452871342435
46.268253,-123.64586,6.129678467590001
46.307877,-123.53,7.290482935377447
46.347374,-123.41397,8.277953438403241
46.38673,-123.29776,7.542099509368486
46.425953,-123.1814,5.323954788492825
46.46505,-123.06482,3.7319726460065934
46.504,-122.94809,3.400587199519765
46.542828,-122.83116,3.8867129845988573
46.58152,-122.714066,5.335238444424235
46.62007,-122.59677,8.032269934760608
46.658497,-122.479324,8.842935459844572
46.696777,-122.361694,7.132517774231183
46.73492,-122.2439,5.959082230184195
46.772934,-122.12593,6.843894549034678
46.810806,-122.00775,11.301174123584806
46.848537,-121.889404,15.924457793039268
46.886143,-121.770905,11.62309105173683
46.92359,-121.65222,5.540240109782616
46.96092,-121.533325,2.743871622450793
46.9981,-121.41431,2.1355107964643496
47.035145,-121.295074,1.9901890813432674
47.07205,-121.17569,1.7413717848885237
47.108818,-121.05611,1.560842469514064
47.145435,-120.93637,1.366792702170053
47.181923,-120.81645,1.2279681560690165
47.21826,-120.69635,1.472488867797655
47.25447,-120.57608,2.115329643684393
47.290527,-120.45563,1.9554626874442864
47.326435,-120.33501,1.389845523188143
47.362213,-120.21422,0.9514832336545402
47.39785,-120.09323,0.8467227585687394
47.43334,-119.97211,0.9803529043717992
47.46868,-119.8508,1.0494061577022813
47.503876,-119.72934,0.9826968174689585
47.53894,-119.607666,0.9566807346359664
47.573856,-119.48581,1.0001370100412912
47.608627,-119.3638,1.0719181182448985
47.643246,-119.24164,1.112771639605023
47.67771,-119.11931,1.1540401652774075
47.71205,-118.99678,1.236822507877103
47.74623,-118.874084,1.345598642748145
47.78027,-118.75122,1.3767660395260228
47.81416,-118.628204,1.4209813218326957
47.847908,-118.504974,1.6134519631969695
47.881504,-118.38162,1.7042247141819682
47.91494,-118.25809,1.7072003805974962
47.948235,-118.1344,1.86579778046089
47.981396,-118.01047,2.159842948842586
48.014397,-117.886444,2.2285081688880646
48.04724,-117.76224,1.8953322556127934
48.079937,-117.63788,2.053103544809949
48.112488,-117.513306,2.9321338425424983
48.144897,-117.388596,3.1037131089689325
48.17714,-117.2637,2.5627381456359175
48.209232,-117.13867,2.668428504453952
48.241188,-117.01343,3.3175696672684287
48.272972,-116.88806,3.8289578242627305
48.304607,-116.76253,4.596489019285324
48.336098,-116.636826,4.4924138833969955
48.367424,-116.510956,3.6692453775759852
48.39862,-116.38489,3.6431582977661265
48.429646,-116.2587,5.926998383009044
48.460514,-116.132355,5.038066337352042
48.491226,-116.00583,2.7484587530050293
48.521793,-115.87912,1.998435348237092
48.552204,-115.752304,2.2781082023294155
48.58246,-115.625275,2.3552263502065167
48.61255,-115.49811,2.230780105481075
48.642487,-115.37076,2.4129934541740834
48.672268,-115.243286,2.219208852041055
48.70189,-115.11565,1.788244091338193
48.73136,-114.98784,1.5401270011813284
48.760674,-114.85986,2.128293937905413
48.78983,-114.731735,3.8710010173170257
48.81882,-114.603455,3.64329607463073
48.84765,-114.47504,2.1306680724467166
48.876335,-114.346436,1.764254325542912
48.90485,-114.21771,3.517668372737738
48.93321,-114.088806,4.614985933849558
48.9614,-113.95975,3.40687398618324
48.989445,-113.830505,2.733704419066946
49.017315,-113.70116,2.804994459066023
49.045025,-113.571655,2.4818005574157467
49.072586,-113.441986,2.142229467267823
49.09997,-113.31218,2.00560216127254
49.127205,-113.182175,1.913015297016758
49.15428,-113.05206,1.8782551582240719
49.18118,-112.9218,1.8920652552981034
49.207912,-112.79138,1.9135646525905259
49.234497,-112.6608,1.868256508343831
45.442856,-126.21025,3.0901431509030064
45.48537,-126.09822,3.118707668656554
45.527763,-125.98599,3.1512563455496716
45.570034,-125.8736,3.1813830693900345
45.612164,-125.76103,3.2219247968027247
45.654182,-125.648285,3.27386215245443
45.696075,-125.53531,3.321888984124862
45.737843,-125.422195,3.3810993643447445
45.77947,-125.308914,3.4374460553036954
45.82098,-125.195435,3.4953198964422802
45.862362,-125.08179,3.5633799611953836
45.90362,-124.967926,3.6379515319500513
45.94475,-124.8539,3.71941234332087
45.98574,-124.7397,3.8084414329554526
46.02661,-124.62532,3.9145806501657807
46.067356,-124.51074,4.05032004972543
46.10796,-124.39603,4.21056925444683
46.148434,-124.2811,4.384372590369785
46.188778,-124.166,4.656757130550288
46.22901,-124.05069,5.2210657664731395
46.269096,-123.93524,6.112229367739273
46.309048,-123.81961,6.87529056040087
46.348873,-123.7038,7.498987622180257
46.388557,-123.58778,8.164483536532485
46.42812,-123.47162,8.03964904181941
46.467545,-123.355255,6.516311426843509
46.506836,-123.23871,4.584604595274804
46.545994,-123.121994,3.4886737176060945
46.58502,-123.0051,3.372799616001997
46.62391,-122.888016,3.87645611306378
46.662666,-122.77078,5.133668577924045
46.70128,-122.653336,6.3235198593101165
46.73977,-122.53572,5.857787280763993
46.778114,-122.41792,4.679011192339401
46.816322,-122.29996,4.463439572927153
46.854397,-122.18182,5.723282710245935
46.89234,-122.06349,8.531418542491455
46.930138,-121.94498,12.14833993601528
46.967804,-121.82631,10.437649256868623
47.005325,-121.70746,5.769314070814685
47.042713,-121.58841,3.41626981046753
47.079956,-121.46921,2.9452896982986303
47.117065,-121.34982,2.6940827778711176
47.154026,-121.230286,2.199238519245166
47.19087,-121.110504,1.7638193683151049
47.22755,-120.9906,1.4940353004897902
47.264095,-120.870514,1.4906372553253158
47.300503,-120.750244,1.9201071256896363
47.336765,-120.62979,1.93891959854663
47.372887,-120.50917,1.4054140503127626
47.40887,-120.38837,0.9882734373545257
47.444706,-120.26741,0.8502623346929866
47.480404,-120.146255,0.9161350562782499
47.515953,-120.02493,1.1119556427395634
47.55136,-119.90346,1.1091000303028211
47.58662,-119.781815,0.9691811312777153
47.62174,-119.65997,0.9911875193595652
47.656723,-119.53792,1.0153350026751244
47.691547,-119.41574,1.026979020441815
47.726234,-119.293396,1.0934186199088818
47.76077,-119.17087,1.1822280075969163
47.79516,-119.04816,1.2249007653857042
47.829403,-118.92528,1.2764790139879916
47.863506,-118.80223,1.382183403472743
47.89745,-118.679016,1.6053108034839856
47.931267,-118.55562,1.756643561627593
47.964916,-118.43207,1.724897742906931
47.998425,-118.308334,1.7084309246209979
48.031773,-118.18445,1.8204198644972462
48.06499,-118.06035,2.191970284972907
48.09805,-117.9361,2.3183400146454223
48.13096,-117.81171,2.039837273042937
48.163715,-117.68713,2.144008882361435
48.196327,-117.56238,3.1603782198523716
48.228786,-117.43747,3.1608239700463896
48.261093,-117.31241,2.65605539874447
48.293247,-117.187164,2.728873739965212
48.325256,-117.06174,3.301500030006294
48.3571,-116.93616,3.723677912350562
48.3888,-116.81041,4.474575693407286
48.420345,-116.68451,5.200449390040056
48.451733,-116.55844,4.11964407089889
48.48298,-116.43219,3.0648094462117763
48.514057,-116.305786,3.36876286071758
48.54499,-116.179214,3.4685729727962396
48.575756,-116.05249,2.616148678219592
48.60638,-115.92558,2.3228974355050624
48.636845,-115.79852,2.6727800647297624
48.667156,-115.671295,2.5081421000275017
48.69731,-115.54393,2.313676931089625
48.727306,-115.41638,2.2713489543980216
48.75714,-115.2887,1.9005682242290602
48.786816,-115.16083,1.4260535109001016
48.81635,-115.03281,1.3659534626720358
48.845715,-114.90463,2.5247769360609063
48.874924,-114.776276,4.518742310535799
48.90397,-114.6478,3.518360328518464
48.932858,-114.519135,1.9839104400748273
48.961594,-114.39032,1.7738279727908643
48.99017,-114.26135,3.2519254965915447
49.018574,-114.13225,3.736614533470903
49.046825,-114.00296,2.810463526312965
49.07492,-113.873505,2.7360550379163238
49.102844,-113.74393,2.614529163268066
49.13061,-113.6142,2.22988423656744
49.158215,-113.484314,2.092193592000539
49.18566,-113.35428,2.0005465155081468
49.212948,-113.224045,1.921332267613282
49.24007,-113.09372,1.8985418274633703
49.267017,-112.96323,2.0025368664442054
49.293816,-112.83258,2.013733780608148
49.320446,-112.70175,1.9754925877295977
45.521957,-126.271454,3.0899883036591738
45.56454,-126.1593,3.120416349771116
45.606995,-126.04695,3.1502167317341403
45.649345,-125.93442,3.1824228944482145
45.691544,-125.82172,3.2227806644202155
45.733627,-125.70882,3.260467389451474
45.77559,-125.59573,3.30499941553294
45.81742,-125.48247,3.357457059315841
45.859123,-125.36903,3.409702372366834
45.9007,-125.25542,3.464670510659033
45.942142,-125.14163,3.5303769445367132
45.98347,-125.02765,3.603021405866126
46.024666,-124.91347,3.6804671084862344
46.065727,-124.79913,3.770205116687689
46.106663,-124.6846,3.874266823324393
46.14747,-124.569885,3.999384468295918
46.188145,-124.45502,4.151097807672168
46.228683,-124.33995,4.338104851588298
46.269096,-124.22472,4.58864612737332
46.309395,-124.10925,5.147982943898109
46.34955,-123.99365,6.227003373399464
46.38957,-123.87787,7.201980963768589
46.42945,-123.7619,7.634997107582615
46.46921,-123.64574,7.264685936063522
46.508835,-123.52942,6.318394578122511
46.54833,-123.4129,5.270288779900875
46.587685,-123.2962,4.2982535732878695
46.626907,-123.17934,3.6462433431042576
46.666004,-123.06227,3.4639016602767847
46.704952,-122.94505,3.749407175521692
46.743767,-122.82764,4.290394609960855
46.78246,-122.71005,4.4601146094073005
46.82101,-122.592255,3.978999405755609
46.859425,-122.474304,3.6238446238329933
46.89769,-122.3562,3.9175037218614115
46.935833,-122.237885,4.796978223795157
46.973846,-122.119415,6.172929176199224
47.011703,-122.00073,8.211568317759863
47.049435,-121.88187,8.397946819679277
47.087017,-121.76288,6.5769230958242275
47.124474,-121.64368,5.187182395905436
47.161785,-121.52429,4.928928718340171
47.19895,-121.404755,4.392339152163224
47.23598,-121.285,3.476220865996464
47.27288,-121.16507,2.6829407601809723
47.30963,-121.04498,2.324730507935758
47.34624,-120.92474,2.504985095936225
47.382706,-120.804306,2.708376684866855
47.419037,-120.68367,2.0478616732134274
47.45522,-120.5629,1.2074449386314365
47.49126,-120.44191,0.8289019779039651
47.52717,-120.32077,0.8900211317107918
47.562927,-120.19943,1.062803018079295
47.598545,-120.07794,1.163660826370419
47.63401,-119.95628,1.1258911855856832
47.66933,-119.83444,1.0537009990301063
47.704514,-119.71243,1.0805984201703522
47.739555,-119.59021,1.0608704287449608
47.77444,-119.467834,1.0211491336448961
47.809196,-119.34531,1.0619531587579947
47.843784,-119.222595,1.1508193870030798
47.878246,-119.0997,1.2260378632171058
47.91255,-118.976654,1.2902230713096954
47.946712,-118.85339,1.4447157760464455
47.980717,-118.72998,1.7385483649575109
48.014587,-118.606415,1.8641424877870294
48.048306,-118.482666,1.7989469987820013
48.081875,-118.358765,1.749256349863607
48.115284,-118.234665,1.6415854016338505
48.148567,-118.11037,1.8776035527462107
48.181686,-117.98593,2.1746675109650746
48.21465,-117.86136,2.100357832335281
48.24747,-117.73657,2.0787407852842663
48.28014,-117.61163,2.8636001021188875
48.312653,-117.48654,3.170233127164447
48.34502,-117.36127,2.8444345274834593
48.377235,-117.235794,2.7203050915639553
48.4093,-117.11017,3.20951419860828
48.441204,-116.984406,3.298108505044503
48.47296,-116.85846,3.7865574932754416
48.504566,-116.73236,5.4939216972514
48.53601,-116.60608,4.653834203672578
48.567318,-116.479614,3.093115968769328
48.59846,-116.353,2.1031025715423697
48.629436,-116.22623,2.035328934644544
48.66028,-116.099304,2.224753533852163
48.690952,-115.9722,2.839160657502247
48.72147,-115.84494,3.011299912832136
48.75184,-115.7175,2.3660313671617086
48.782047,-115.589905,2.029650309681489
48.8121,-115.46214,2.025706105161188
48.841995,-115.33424,1.6981465143084569
48.871727,-115.20616,1.29478792258761
48.901306,-115.07794,1.3993511141383266
48.930737,-114.94951,3.0559997914953674
48.959995,-114.82097,4.666524947360403
48.989098,-114.69226,3.5393525443788323
49.01804,-114.563385,2.026404083561615
49.04683,-114.43436,1.7888812109695447
49.075455,-114.305176,2.7799191603714015
49.10392,-114.17584,3.2367784446435266
49.13222,-114.046326,2.7909112376301763
49.160374,-113.91666,2.7738762719544328
49.188354,-113.786865,2.3756990638118447
49.21617,-113.656906,2.0549540643179296
49.24383,-113.526794,2.0424912251408855
49.271328,-113.396515,1.9719628819075785
49.298664,-113.26607,1.8542086349046445
49.325832,-113.1355,1.8485575955787197
49.352844,-113.004776,1.933280124781671
49.379692,-112.8739,1.8937623473938634
49.406376,-112.74286,1.8577619904745921
45.601032,-126.332855,3.0876183837158013
45.643684,-126.220566,3.1186471850615747
45.686207,-126.10809,3.151489015453506
45.728615,-125.99542,3.1855205502849535
45.77089,-125.88257,3.223643800095731
45.813034,-125.76953,3.258214424026019
45.855072,-125.65631,3.2941215958955716
45.89697,-125.54291,3.338558501633083
45.938736,-125.42935,3.3898662602839384
45.980373,-125.31558,3.443213197156267
46.021896,-125.20166,3.5108900126734497
46.06329,-125.087524,3.582981942894206
46.104546,-124.97322,3.6578694437522246
46.14568,-124.858734,3.744323676961742
46.186676,-124.74408,3.842258933593378
46.227554,-124.629196,3.960163809860193
46.268295,-124.514175,4.103958977775442
46.308903,-124.39899,4.287047851660134
46.34939,-124.2836,4.499491764606377
46.389748,-124.167984,4.843885089439738
46.429966,-124.052216,5.425646739682636
46.470055,-123.93628,6.391214938302198
46.510002,-123.820175,6.954080368628945
46.54983,-123.70387,6.109303430699546
46.58952,-123.58739,5.25239088588363
46.629078,-123.47072,5.03266970080329
46.668503,-123.35388,4.6138684484668016
46.70779,-123.23685,3.9990259434354063
46.746944,-123.11963,3.7770454376105644
46.785965,-123.00226,3.8621472450828125
46.824852,-122.88469,3.8439948581909458
46.8636,-122.76694,3.652949797511621
46.90222,-122.64899,3.446284079636528
46.940697,-122.53088,3.4250646078665907
46.97904,-122.41261,3.691225989604645
47.01724,-122.29416,4.0580711172252375
47.055313,-122.175476,4.524709502113764
47.093243,-122.05664,5.610664153655507
47.13104,-121.93764,7.0766101323450625
47.168686,-121.81847,7.897393457218211
47.206203,-121.699066,7.835699513781433
47.243576,-121.579544,7.460637840006468
47.280815,-121.45982,6.635457579331823
47.3179,-121.339935,5.418044601904039
47.354866,-121.21982,4.431890126361458
