Lat,Lon,Pcp
46.419163,-122.60118,4.377748973320529
46.45758,-122.48422,5.313728339295996
46.49588,-122.367065,6.166559002774409
46.534027,-122.249756,6.301172627493745
46.572044,-122.13226,5.9242535572759465
46.60992,-122.01462,5.981128792916732
46.64767,-121.89679,6.785133425164522
46.685276,-121.77878,7.510408782302827
46.722748,-121.66058,6.904476280518675
46.760082,-121.54224,4.901012062006719
46.797268,-121.423676,2.915178925903153
46.834324,-121.30496,1.7754736022333908
46.87124,-121.1861,1.2197765602258703
46.90801,-121.06705,0.9983964697523547
46.94466,-120.947784,0.9733848624146356
46.981155,-120.8284,0.9491005016645315
47.01751,-120.70882,0.8362525706273926
47.05372,-120.58908,0.8150929569488657
47.0898,-120.46915,1.0503496280678732
47.125736,-120.349045,1.2816990109879511
47.161522,-120.22876,1.1730841262695013
47.197174,-120.10834,0.8587759457287678
47.23268,-119.9877,0.6596910358527107
47.268044,-119.86694,0.6598210993076398
47.30326,-119.74597,0.7289357482351383
47.338337,-119.62485,0.7431456119028209
47.373272,-119.50357,0.7183850049083447
47.408066,-119.38208,0.7117495087598651
47.44271,-119.26045,0.7332227582245848
47.47721,-119.13864,0.7759081808700924
47.51156,-119.01666,0.8283066258707373
47.545773,-118.8945,0.8885367115358818
47.57983,-118.7722,0.9587537755311768
47.61375,-118.64969,1.0294812144321743
47.64752,-118.527054,1.084654500839571
47.68114,-118.40422,1.125034646442513
47.714615,-118.28122,1.1617397432489893
47.747936,-118.15808,1.2044778385725754
47.781116,-118.03476,1.260299938717301
47.814156,-117.91124,1.3197332947249327
47.847034,-117.7876,1.38157924222149
47.879753,-117.66377,1.4496934773088892
47.91234,-117.53978,1.562090000797626
47.944767,-117.41562,1.8168504250610569
47.977055,-117.29129,2.1641776070561027
48.00918,-117.16681,2.3252913088690867
48.041157,-117.042145,2.2165717537087457
48.07299,-116.91733,2.0747009553599596
48.104668,-116.79236,2.1136871064624234
48.136185,-116.66722,2.332118999510744
48.167553,-116.54193,2.612546547564054
48.198772,-116.41647,3.295656600942963
48.229843,-116.2908,4.557661157898972
48.260754,-116.16502,5.1780307485902695
48.29151,-116.03909,4.306272881114454
48.322113,-115.91298,2.9879420349655925
48.352562,-115.7867,2.146400633483957
48.382854,-115.66028,1.6163590075088292
48.413,-115.53366,1.25488100776403
48.44298,-115.40692,1.1710067499132415
48.47281,-115.28,1.3070700154300392
48.502483,-115.15294,1.4745945863661036
48.53199,-115.02573,1.5067925284530332
48.561356,-114.89836,1.4567125491411066
48.590557,-114.77081,1.5842293259806026
48.619595,-114.6431,2.053800158985302
48.648476,-114.515274,2.3977030613452315
48.6772,-114.38728,2.1559892635521396
48.70578,-114.259125,1.7991619477346468
48.734184,-114.13081,2.2336452635391444
48.762436,-114.00235,3.3665531429060342
48.790524,-113.87373,3.8111820589529724
48.81846,-113.744965,3.074133411542515
48.84623,-113.61604,2.1878503293826492
48.873833,-113.486984,1.7015895313640976
48.901283,-113.35777,1.4337939427740312
48.928562,-113.22841,1.2902730711617476
48.955692,-113.09886,1.2188615457280891
48.982662,-112.96921,1.1573098615695987
49.00946,-112.8394,1.105850872324823
49.03609,-112.70944,1.0707885032203426
49.062572,-112.579315,1.0539636370680119
45.284546,-126.08832,2.958168697797641
45.326927,-125.97656,2.981539399172436
45.369175,-125.864624,3.01355099066255
45.411312,-125.75247,3.048610341925327
45.453316,-125.64017,3.088097899413728
45.495193,-125.527695,3.1304904974298497
45.536953,-125.41502,3.182095969906236
45.578587,-125.302155,3.245058910355208
45.620083,-125.18915,3.2966922722230376
45.661457,-125.07596,3.3492382906227047
45.70271,-124.962585,3.414305611443066
45.74383,-124.849,3.482978256574224
45.78482,-124.73526,3.5647643024423306
45.82568,-124.62137,3.669743370874644
45.866413,-124.50726,3.8000132732243332
45.907032,-124.392975,3.9473658834785934
45.9475,-124.278534,4.1187572002153825
45.98784,-124.16391,4.36494134818561
46.028053,-124.04913,4.688859642986659
46.06815,-123.93411,4.963308498020424
46.1081,-123.81894,5.032697616213438
46.147926,-123.7036,4.967754726150801
46.18761,-123.588104,4.951681933662375
46.227177,-123.47238,5.240853432563892
46.266594,-123.35651,5.68716723888928
46.305893,-123.24045,5.6691618113624624
46.34505,-123.12424,4.790873474924792
46.38408,-123.00781,3.6555998570201096
46.422977,-122.891235,3.146671298323828
46.461727,-122.774475,3.40242340993348
46.50035,-122.65753,4.325629984464448
46.53884,-122.54042,5.762477540646694
46.5772,-122.423096,6.829448096496053
46.615417,-122.30565,6.699360347292268
46.6535,-122.188,6.057519202244674
46.691444,-122.07019,6.446173210658387
46.72925,-121.95218,8.374683006261847
46.766926,-121.834,9.858364066705288
46.804462,-121.71567,8.559126999382986
46.841854,-121.59714,5.323811670602738
46.87911,-121.478424,2.8034270737588822
46.91623,-121.35956,1.7224929081351865
46.953205,-121.240524,1.3359119107972866
46.99004,-121.12129,1.1684876527261958
47.026756,-121.00186,1.110038518146125
47.063313,-120.88229,1.0350056021877216
47.099728,-120.76254,0.9355203018028894
47.136005,-120.64264,1.0211474940844114
47.172153,-120.52254,1.341361166699393
47.208145,-120.40227,1.4990156980279457
47.244,-120.2818,1.2398986378524715
47.27971,-120.161194,0.8600675991451655
47.315273,-120.040405,0.6783734429953164
47.350708,-119.91943,0.6952018771156357
47.38599,-119.79831,0.7570897930216223
47.421124,-119.677,0.7686031108896003
47.456116,-119.55554,0.7558857482768807
47.490974,-119.43385,0.7614813515742853
47.525677,-119.31204,0.78485033654076
47.560238,-119.19006,0.8205982475926663
47.59465,-119.0679,0.8741047846953427
47.628925,-118.94556,0.9422233825871407
47.663044,-118.823074,1.0094906095718947
47.697025,-118.70038,1.0664616682143655
47.730846,-118.577545,1.1202289527496188
47.764538,-118.45451,1.1842104535527183
47.79807,-118.33133,1.2364332889334329
47.831455,-118.20801,1.2820005432053219
47.86469,-118.0845,1.369023717007522
47.897785,-117.960785,1.4714940341247436
47.930725,-117.83693,1.504996520004656
47.963512,-117.71292,1.5079198528857616
47.996147,-117.588745,1.6367563269504946
48.02864,-117.464386,1.9100623402949908
48.060986,-117.33986,2.105140100076675
48.09317,-117.215195,2.123538806605198
48.12521,-117.09033,2.1305236409500887
48.157093,-116.96529,2.22777609691348
48.18883,-116.84013,2.457358945199362
48.22041,-116.71478,2.7658873539631452
48.251835,-116.589294,2.924766985441067
48.28311,-116.46364,3.1782118564583306
48.31424,-116.33777,4.0542525440127415
48.34521,-116.21179,4.742723064255375
48.376022,-116.08563,3.9807971711559516
48.406677,-115.95932,2.5806103625468912
48.437187,-115.832855,1.8197038557093965
48.467537,-115.70621,1.5880139429190323
48.497726,-115.57939,1.4620847385655769
48.527775,-115.45245,1.4246230514781573
48.557655,-115.32532,1.5260984159563291
48.587383,-115.198044,1.5754841275527363
48.61695,-115.07062,1.4688988062762416
48.646362,-114.94302,1.3755402918141484
48.675625,-114.81525,1.6993472275275532
48.704723,-114.68735,2.349281151808935
48.73366,-114.559296,2.505497954937584
48.76244,-114.43109,1.9736345243469424
48.79107,-114.302704,1.7025378399616158
48.81953,-114.174194,2.4147721587740616
48.847828,-114.04552,3.359251220359265
48.87597,-113.91666,3.332047215834932
48.90396,-113.78766,2.6265654845937645
48.93178,-113.65854,2.076854816418712
48.95944,-113.529236,1.7300601482446565
48.986942,-113.39981,1.4718952775070795
49.01428,-113.27023,1.3245533178186835
49.041454,-113.14044,1.2512937230606673
49.068478,-113.01056,1.1963277970371855
49.095325,-112.88052,1.1665491238405163
49.122013,-112.750336,1.1511742052173464
49.14854,-112.619995,1.1355891538223948
45.363712,-126.1492,2.961255682734661
45.406162,-126.03731,2.984666628745695
45.448475,-125.92523,3.0131032828167066
45.490685,-125.81296,3.0443125397839226
45.532753,-125.70053,3.079652442292224
45.5747,-125.58789,3.124401903834803
45.616528,-125.4751,3.1729521290424687
45.658226,-125.36211,3.2370057444115425
45.69979,-125.24893,3.2884625989844447
45.741234,-125.135605,3.3479869172957515
45.78255,-125.022095,3.410649323028055
45.823742,-124.90839,3.4824063168564976
45.864803,-124.794495,3.567252708674431
45.90573,-124.680435,3.6667120172232512
45.946518,-124.56621,3.7820988685833323
45.9872,-124.45178,3.919038210108964
46.027744,-124.33719,4.065687104276675
46.068142,-124.22241,4.2280459069867256
46.108433,-124.10748,4.467779838167719
46.14859,-123.99231,4.772600912369587
46.188614,-123.877014,5.066340510032141
46.228497,-123.76152,5.387789078583099
46.268253,-123.64586,5.813190058544436
46.307877,-123.53,6.4177203676390535
46.347374,-123.41397,6.778021489397329
46.38673,-123.29776,6.207220226741297
46.425953,-123.1814,4.8030664835750665
46.46505,-123.06482,3.5478416216574615
46.504,-122.94809,3.0903968231780117
46.542828,-122.83116,3.426311224716893
46.58152,-122.714066,4.483277882824219
46.62007,-122.59677,5.864470932081161
46.658497,-122.479324,6.4029828249570215
46.696777,-122.361694,5.775596103575568
46.73492,-122.2439,5.167143180916649
46.772934,-122.12593,5.992993542638074
46.810806,-122.00775,8.567240666219456
46.848537,-121.889404,10.433259868882297
46.886143,-121.770905,8.823056346199694
46.92359,-121.65222,5.24030686971749
46.96092,-121.533325,2.787464408289792
46.9981,-121.41431,1.920341632536813
47.035145,-121.295074,1.6550703363644748
47.07205,-121.17569,1.4611678516212416
47.108818,-121.05611,1.2854925921377376
47.145435,-120.93637,1.1280915259907545
47.181923,-120.81645,1.073360197140344
47.21826,-120.69635,1.2367913039638996
47.25447,-120.57608,1.4601638056450246
47.290527,-120.45563,1.3987738651931967
47.326435,-120.33501,1.058899395097612
47.362213,-120.21422,0.7535525239534551
47.39785,-120.09323,0.6731995650740693
47.43334,-119.97211,0.7322358859262105
47.46868,-119.8508,0.779229295284293
47.503876,-119.72934,0.7682149852023193
47.53894,-119.607666,0.7596654021606479
47.573856,-119.48581,0.783928753435634
47.608627,-119.3638,0.8194832773826826
47.643246,-119.24164,0.8624457357039188
47.67771,-119.11931,0.9154068520627336
47.71205,-118.99678,0.9775360360475005
47.74623,-118.874084,1.0400671337862468
47.78027,-118.75122,1.099758268315039
47.81416,-118.628204,1.1795397126632854
47.847908,-118.504974,1.2750006596671937
47.881504,-118.38162,1.3288460467306915
47.91494,-118.25809,1.358770264841643
47.948235,-118.1344,1.4594461675652317
47.981396,-118.01047,1.6101930936411575
48.014397,-117.886444,1.6320244289185692
48.04724,-117.76224,1.5589220441374105
48.079937,-117.63788,1.7057105795867153
48.112488,-117.513306,2.064353175585906
48.144897,-117.388596,2.197707038890854
48.17714,-117.2637,2.0738214024501773
48.209232,-117.13867,2.1153670667404563
48.241188,-117.01343,2.4037416549183876
48.272972,-116.88806,2.805271533577839
48.304607,-116.76253,3.2208187964935457
48.336098,-116.636826,3.3203214291234167
48.367424,-116.510956,3.089570147375841
48.39862,-116.38489,3.316124729410402
48.429646,-116.2587,3.8579993367409817
48.460514,-116.132355,3.4504975155914623
48.491226,-116.00583,2.3694973015523453
48.521793,-115.87912,1.7781761406445764
48.552204,-115.752304,1.7331128404510951
48.58246,-115.625275,1.7396945918538125
48.61255,-115.49811,1.6992924769977735
48.642487,-115.37076,1.700651699809193
48.672268,-115.243286,1.5948496427795944
48.70189,-115.11565,1.3608875805439242
48.73136,-114.98784,1.3043186842696908
48.760674,-114.85986,1.8270778342420027
48.78983,-114.731735,2.589146973933276
48.81882,-114.603455,2.5531644491357954
48.84765,-114.47504,1.859303105917371
48.876335,-114.346436,1.7167642675613637
48.90485,-114.21771,2.5049444997180528
48.93321,-114.088806,3.1302764306383137
48.9614,-113.95975,2.8187512606144565
48.989445,-113.830505,2.255192989120048
49.017315,-113.70116,1.9569275366916132
49.045025,-113.571655,1.718322130945569
49.072586,-113.441986,1.4787890337227143
49.09997,-113.31218,1.337938372269772
49.127205,-113.182175,1.2715164065228408
49.15428,-113.05206,1.2366891415285697
49.18118,-112.9218,1.2490170633211275
49.207912,-112.79138,1.2682081689647315
49.234497,-112.6608,1.249603994232933
45.442856,-126.21025,2.9673585499357906
45.48537,-126.09822,2.9914710166694833
45.527763,-125.98599,3.0157720273128943
45.570034,-125.8736,3.044203683526319
45.612164,-125.76103,3.0801783693415237
45.654182,-125.648285,3.1279831318665927
45.696075,-125.53531,3.1816213963721536
45.737843,-125.422195,3.2296850622160953
45.77947,-125.308914,3.284288984604082
45.82098,-125.195435,3.339992284371847
45.862362,-125.08179,3.4048098094942847
45.90362,-124.967926,3.482460609115524
45.94475,-124.8539,3.5615305072104664
45.98574,-124.7397,3.6547076252005173
46.02661,-124.62532,3.7604145269489595
46.067356,-124.51074,3.8948214524566596
46.10796,-124.39603,4.04764965961824
46.148434,-124.2811,4.221313798043526
46.188778,-124.166,4.479747036281962
46.22901,-124.05069,4.931364501696332
46.269096,-123.93524,5.5616852241313
46.309048,-123.81961,6.194236011084328
46.348873,-123.7038,6.712107720932552
46.388557,-123.58778,6.988971804007903
46.42812,-123.47162,6.814673895672755
46.467545,-123.355255,5.8503266734855845
46.506836,-123.23871,4.435426159465693
46.545994,-123.121994,3.4135219417618985
46.58502,-123.0051,3.1024604539848237
46.62391,-122.888016,3.434883974887904
46.662666,-122.77078,4.2622388260617745
46.70128,-122.653336,4.994625760780614
46.73977,-122.53572,4.915647313616328
46.778114,-122.41792,4.2643515135426
46.816322,-122.29996,4.028180103197412
46.854397,-122.18182,4.964568380082578
46.89234,-122.06349,7.030526805770609
46.930138,-121.94498,8.67137682382992
46.967804,-121.82631,7.762542437953169
47.005325,-121.70746,5.150404704270916
47.042713,-121.58841,3.280553129141821
47.079956,-121.46921,2.622740367675579
47.117065,-121.34982,2.337759085168585
47.154026,-121.230286,1.9899197799389452
47.19087,-121.110504,1.6320667376243716
47.22755,-120.9906,1.4090576805424606
47.264095,-120.870514,1.3992280946990683
47.300503,-120.750244,1.5232402525463955
47.336765,-120.62979,1.4719298745802247
47.372887,-120.50917,1.157708290187928
47.40887,-120.38837,0.8281095052689335
47.444706,-120.26741,0.6753624614357704
47.480404,-120.146255,0.7005529148079881
47.515953,-120.02493,0.7853627240530973
47.55136,-119.90346,0.809748970279243
47.58662,-119.781815,0.7807854376992098
47.62174,-119.65997,0.774853203167352
47.656723,-119.53792,0.7956141931378123
47.691547,-119.41574,0.8212212732158639
47.726234,-119.293396,0.8655923533512899
47.76077,-119.17087,0.9205182008219192
47.79516,-119.04816,0.9738597004602818
47.829403,-118.92528,1.0329048898500086
47.863506,-118.80223,1.126980618349034
47.89745,-118.679016,1.2589727031307512
47.931267,-118.55562,1.3583053623779844
47.964916,-118.43207,1.3775119988227738
47.998425,-118.308334,1.3722700682246765
48.031773,-118.18445,1.4469594919751354
48.06499,-118.06035,1.612434809349056
48.09805,-117.9361,1.6737372250050446
48.13096,-117.81171,1.6002952539452322
48.163715,-117.68713,1.7407788926950685
48.196327,-117.56238,2.1270724510103483
48.228786,-117.43747,2.2637464740916977
48.261093,-117.31241,2.111825792882099
48.293247,-117.187164,2.1370790718263484
48.325256,-117.06174,2.4361340544831287
48.3571,-116.93616,2.8231023464612157
48.3888,-116.81041,3.3242075850055426
48.420345,-116.68451,3.6069076329476015
48.451733,-116.55844,3.2155319902783766
48.48298,-116.43219,2.7679546519465807
48.514057,-116.305786,2.7575395570418655
48.54499,-116.179214,2.5926286759399253
48.575756,-116.05249,2.139718613632656
48.60638,-115.92558,1.9331467499042172
48.636845,-115.79852,1.976724131113301
48.667156,-115.671295,1.901045386227779
48.69731,-115.54393,1.7746275089253878
48.727306,-115.41638,1.681766271628531
48.75714,-115.2887,1.4667558255012025
48.786816,-115.16083,1.209053379303533
48.81635,-115.03281,1.2839742701906875
48.845715,-114.90463,2.044418793211381
48.874924,-114.776276,2.855301564004743
48.90397,-114.6478,2.6237005090216465
48.932858,-114.519135,1.831853141845574
48.961594,-114.39032,1.7100126525171242
48.99017,-114.26135,2.360341795140003
49.018574,-114.13225,2.7319808879049883
49.046825,-114.00296,2.412149848327828
49.07492,-113.873505,2.033001826426005
49.102844,-113.74393,1.8345607990882182
49.13061,-113.6142,1.6880162196764594
49.158215,-113.484314,1.4670439827744466
49.18566,-113.35428,1.334329671038449
49.212948,-113.224045,1.2624432911927816
49.24007,-113.09372,1.2518585136735203
49.267017,-112.96323,1.2851732758350776
49.293816,-112.83258,1.3048121055520336
49.320446,-112.70175,1.287831113216911
45.521957,-126.271454,2.973959256085563
45.56454,-126.1593,2.9972447574505976
45.606995,-126.04695,3.0210911816978876
45.649345,-125.93442,3.0530273744142025
45.691544,-125.82172,3.0977046014942107
45.733627,-125.70882,3.135128336854231
45.77559,-125.59573,3.1788739541258235
45.81742,-125.48247,3.225010689502768
45.859123,-125.36903,3.2757330722958335
45.9007,-125.25542,3.3327705446423512
45.942142,-125.14163,3.402847813075372
45.98347,-125.02765,3.4781195316920455
46.024666,-124.91347,3.5519722254921473
46.065727,-124.79913,3.645575754556522
46.106663,-124.6846,3.7565525347046833
46.14747,-124.569885,3.883948824821444
46.188145,-124.45502,4.033093360013873
46.228683,-124.33995,4.206155661877882
46.269096,-124.22472,4.462899200161889
46.309395,-124.10925,4.946768480508695
46.34955,-123.99365,5.698894092042819
46.38957,-123.87787,6.476467971196693
46.42945,-123.7619,6.854039457040521
46.46921,-123.64574,6.632275236085841
46.508835,-123.52942,5.973066707821186
46.54833,-123.4129,5.112885246695671
46.587685,-123.2962,4.158857887833057
46.626907,-123.17934,3.466059041133627
46.666004,-123.06227,3.215997256483008
46.704952,-122.94505,3.375113096972831
46.743767,-122.82764,3.749154583106471
46.78246,-122.71005,3.8960709019600066
46.82101,-122.592255,3.6237103743017167
46.859425,-122.474304,3.2932317489397556
46.89769,-122.3562,3.3708351060833777
46.935833,-122.237885,4.017110614708155
46.973846,-122.119415,5.207448868724824
47.011703,-122.00073,6.38322801924375
47.049435,-121.88187,6.428979729949007
47.087017,-121.76288,5.393450826737169
47.124474,-121.64368,4.426410627339576
47.161785,-121.52429,3.9728859368645875
47.19895,-121.404755,3.5866994528963074
47.23598,-121.285,3.026637930417604
47.27288,-121.16507,2.459512841071938
47.30963,-121.04498,2.1552179811888603
47.34624,-120.92474,2.0899690560924706
47.382706,-120.804306,1.977795636962282
47.419037,-120.68367,1.5701178625968073
47.45522,-120.5629,1.0486185348346675
47.49126,-120.44191,0.7323298783515145
47.52717,-120.32077,0.6807599596274769
47.562927,-120.19943,0.7561979032674514
47.598545,-120.07794,0.8158182396769786
47.63401,-119.95628,0.817289403172983
47.66933,-119.83444,0.8056971252912651
47.704514,-119.71243,0.8146603810775763
47.739555,-119.59021,0.8213908065762945
47.77444,-119.467834,0.8230463584955169
47.809196,-119.34531,0.8531240435561764
47.843784,-119.222595,0.9071240719366039
47.878246,-119.0997,0.9624360946683703
47.91255,-118.976654,1.0287002816036048
47.946712,-118.85339,1.152150107317956
47.980717,-118.72998,1.3206291192793134
48.014587,-118.606415,1.4358584037274622
48.048306,-118.482666,1.4414106590575477
48.081875,-118.358765,1.3876414234333991
48.115284,-118.234665,1.3796210640913265
48.148567,-118.11037,1.4744534439867514
48.181686,-117.98593,1.5785820686478833
48.21465,-117.86136,1.5738462325142515
48.24747,-117.73657,1.687169201930223
48.28014,-117.61163,2.04850044347647
48.312653,-117.48654,2.262920186256176
48.34502,-117.36127,2.1519926948654478
48.377235,-117.235794,2.118246367264792
48.4093,-117.11017,2.311472862828692
48.441204,-116.984406,2.5850143688138587
48.47296,-116.85846,3.141370684597107
48.504566,-116.73236,3.7513629230479113
48.53601,-116.60608,3.5087718732060442
48.567318,-116.479614,2.6286508195707765
48.59846,-116.353,2.0076047561267383
48.629436,-116.22623,1.8285216249430107
48.66028,-116.099304,1.9402843113320536
48.690952,-115.9722,2.189903298942088
48.72147,-115.84494,2.217285688807326
48.75184,-115.7175,1.9096675359890276
48.782047,-115.589905,1.6579878445277676
48.8121,-115.46214,1.5477488662195917
48.841995,-115.33424,1.3574031583368527
48.871727,-115.20616,1.1352883817876203
48.901306,-115.07794,1.3297422362527218
48.930737,-114.94951,2.275444176217372
48.959995,-114.82097,3.070199118221284
48.989098,-114.69226,2.703950898378314
49.01804,-114.563385,1.886016343130779
49.04683,-114.43436,1.7092226001508686
49.075455,-114.305176,2.159467832892593
49.10392,-114.17584,2.420751831420579
49.13222,-114.046326,2.2274970466329957
49.160374,-113.91666,1.965264577986555
49.188354,-113.786865,1.7327872376251965
49.21617,-113.656906,1.5411987339958413
49.24383,-113.526794,1.4134525386906187
49.271328,-113.396515,1.3186661364219567
49.298664,-113.26607,1.2435656295463728
49.325832,-113.1355,1.2241980151600207
49.352844,-113.004776,1.2432848097403117
49.379692,-112.8739,1.2435560664050171
49.406376,-112.74286,1.220060701141044
45.601032,-126.332855,2.973611506580491
45.643684,-126.220566,2.9991855787563466
45.686207,-126.10809,3.027828256964306
45.728615,-125.99542,3.071536205094975
45.77089,-125.88257,3.103676931369066
45.813034,-125.76953,3.1426196927377563
45.855072,-125.65631,3.17961632399265
45.89697,-125.54291,3.223014189952837
45.938736,-125.42935,3.2793127114573486
45.980373,-125.31558,3.337216990117817
46.021896,-125.20166,3.4056041622542454
46.06329,-125.087524,3.4742513978748386
46.104546,-124.97322,3.5596004672256956
46.14568,-124.858734,3.6512490584195527
46.186676,-124.74408,3.75218019369107
46.227554,-124.629196,3.8786160372074856
46.268295,-124.514175,4.014282571401686
46.308903,-124.39899,4.172143266573189
46.34939,-124.2836,4.385994920972876
46.389748,-124.167984,4.73737682702425
46.429966,-124.052216,5.30350130059649
46.470055,-123.93628,5.992475520925043
46.510002,-123.820175,6.288664639113148
46.54983,-123.70387,5.896410266487456
46.58952,-123.58739,5.26019390767223
46.629078,-123.47072,4.763006875046162
46.668503,-123.35388,4.252936188519528
46.70779,-123.23685,3.7654758796177417
46.746944,-123.11963,3.5327770449041123
46.785965,-123.00226,3.516806228944902
46.824852,-122.88469,3.490995186314187
46.8636,-122.76694,3.3193887700837004
46.90222,-122.64899,3.085174306013795
46.940697,-122.53088,2.978519786250264
46.97904,-122.41261,3.0995800163868177
47.01724,-122.29416,3.4040286027326316
47.055313,-122.175476,3.9238557827652025
47.093243,-122.05664,4.711283488515587
47.13104,-121.93764,5.4920105456829855
47.168686,-121.81847,5.948228103555422
47.206203,-121.699066,6.049053845364161
47.243576,-121.579544,5.891369214527072
