GridCell,Lat,Lon,μ,ϕ,ξ,q
10303,56.697303771972656,-117.08686828613281,37.5222890092749,2.546037658094303,0.2071734869260325,47.97191770912881
10304,56.72917175292969,-116.93350219726562,37.441608624879336,2.57942942488206,0.1286053519412934,46.77183861778601
10305,52.25526428222656,-132.3684844970703,52.50924538486101,2.0711455272359904,0.04741800692773555,59.11523184734462
10306,52.30434799194336,-132.24520874023438,55.06325650975439,2.0126164663323816,0.14255841240177955,62.50597173106403
10307,52.35331344604492,-132.12168884277344,57.359262776727974,2.1291703291912616,0.11817805797644623,64.93533200589785
10308,52.40215301513672,-131.99786376953125,64.4886513519184,2.364489480802808,-0.039457167149507144,71.11573143430525
10309,52.45085525512695,-131.87379455566406,81.2381592172339,2.729355185255145,-0.12449704277664189,88.01488279823415
10310,52.49943161010742,-131.7494354248047,98.0823586380376,2.9675811032332318,-0.1306629784680921,105.38762462376665
10311,52.54789733886719,-131.6248016357422,84.88944227634894,2.9144826862835664,-0.1291124420217251,92.07947425912242
10312,52.596221923828125,-131.49989318847656,66.44881440530719,2.669600208747142,0.048578461892172055,74.97862775198008
10313,52.64441680908203,-131.37472534179688,55.260755351123294,2.5305442756307164,0.06812627041733298,63.59140727429467
10314,52.69247817993164,-131.24928283691406,51.03237816624655,2.42398843004203,0.10318668720504096,59.45730758336629
10315,52.74040985107422,-131.12356567382812,52.65137767994169,2.369718772897695,0.12540711034089821,61.179891459061956
10316,52.78821563720703,-130.99755859375,56.856772107704,2.4386747683325747,0.0951946492753323,65.22786674319052
10317,52.835880279541016,-130.87127685546875,60.14086511934394,2.471154637810715,0.07437550243554127,68.35454163796116
10318,52.883419036865234,-130.74473571777344,65.38919069565027,2.5042468005719414,0.03957347181858201,73.2820760532005
10319,52.93083190917969,-130.617919921875,72.76276019155952,2.5551205066761087,-0.036013611863922955,79.96016167158302
10320,52.97810745239258,-130.49081420898438,80.25369184324961,2.6807124555345045,-0.11340443760447834,87.01364885869394
10321,53.02524185180664,-130.3634490966797,89.0026886628871,2.8030537284482353,-0.1685017079374369,95.55298798192825
10322,53.072235107421875,-130.2357940673828,100.68197366199303,2.927972574618414,-0.20089062776112293,107.23146008239384
10323,53.11910629272461,-130.10787963867188,115.75168644865057,3.0380396437524233,-0.12686059678962802,123.27005053994091
10324,53.165855407714844,-129.9796600341797,138.01982786543843,3.2413637302305043,-0.12534030766330406,146.0583675271724
10325,53.21245193481445,-129.85118103027344,159.610204941205,3.473088957810523,-0.15019374518617354,167.93216704091495
10326,53.2589111328125,-129.72244262695312,170.77825896275976,3.5546134044900968,-0.09306062107212085,180.0026508315895
10327,53.305233001708984,-129.59341430664062,185.49951246674868,3.63412631790408,-0.11704906711610086,194.617035499763
10328,53.3514289855957,-129.46408081054688,190.42290718662812,3.669277177384139,-0.10162618868212439,199.83025506139208
10329,53.397464752197266,-129.33450317382812,186.67275794051386,3.644119101424491,0.037909449603657344,198.1294016598573
10330,53.443389892578125,-129.20462036132812,174.27745346742915,3.6638553340128692,0.07792104577917328,186.52217422540653
10331,53.48915100097656,-129.07449340820312,155.45571558464832,3.598923580736769,0.13554339269735086,168.61729387968242
10332,53.5347900390625,-128.94407653808594,147.2569527284374,3.5845608908032034,0.1300205075152592,160.251934624861
10333,53.580284118652344,-128.8133544921875,153.5092046939216,3.5721624946380466,0.15182561017258023,166.91562354572045
10334,53.62562942504883,-128.682373046875,147.11205992881014,3.554049831596238,0.13680000192131408,160.13544313344804
10335,53.670841217041016,-128.55111694335938,129.12712716981522,3.396630708511913,0.18750848946212623,142.6282241778515
10336,53.715911865234375,-128.41957092285156,115.34258133070723,3.123418072342475,0.3821671781923438,132.59983943003684
10337,53.760841369628906,-128.28773498535156,110.14843778970805,3.242480295091321,0.18781319790826884,123.04318291943383
10338,53.805633544921875,-128.1556396484375,81.83161985006639,3.124232979745547,0.2257591211296594,95.05195179710657
10339,53.85026550292969,-128.0232696533203,57.21948428916755,2.728300269329282,0.3224545312246122,70.80651098530085
10340,53.89476013183594,-127.89060974121094,40.858640378252275,2.4979840480304496,0.22097126081766527,51.34589011290627
10341,53.939109802246094,-127.75765991210938,33.335405956319775,2.334688292873437,0.02769241065290611,40.56305551466404
10342,53.98332595825195,-127.62442016601562,33.478671266817265,2.443786480906703,-0.14023714217451894,39.41522748746899
10343,54.02738952636719,-127.49092102050781,33.320349605950625,2.46850111490857,-0.0818159726001838,39.82939930998842
10344,54.07129669189453,-127.35714721679688,28.18531414446867,2.321643202405803,-0.02038052013461678,34.87648261891592
10345,54.115074157714844,-127.22306823730469,25.199607192872012,2.2932073399188253,0.0005660329247476884,32.01660960196235
10346,54.158695220947266,-127.0887451171875,26.115109496032204,2.2383816469226048,0.08720984273054211,33.704035503143274
10347,54.20216369628906,-126.95413208007812,28.23954835854035,2.242260193830952,0.05256444873095382,35.44754347291706
10348,54.245487213134766,-126.81922912597656,27.904824077297967,2.2861613332895794,0.04789736014709837,35.201925775483325
10349,54.28867721557617,-126.68399047851562,28.583641562939057,2.1826756701681735,-0.04033275985851799,34.69334963299929
10350,54.33169937133789,-126.54853820800781,27.61374397294395,2.062123753276409,-0.011482041409206412,33.63538970649556
10351,54.37458038330078,-126.41279602050781,28.06006006853135,2.0554739147826893,-0.015766586475562894,34.02447270583497
10352,54.41730499267578,-126.27677917480469,28.423745403377893,2.1019628747103294,-0.12254039629015276,33.65697443269319
10353,54.459877014160156,-126.14044189453125,27.30065833239206,1.9683485117554835,0.07791388809890466,33.87886888177586
10354,54.5023078918457,-126.00387573242188,28.691797091703638,2.155911049557128,-0.08221700525927847,34.37334843713704
10355,54.54458236694336,-125.86697387695312,28.524741806237593,2.1614995032542064,-0.20966849101437904,33.30339714648754
10356,54.58669662475586,-125.72981262207031,26.737093379848318,2.1343399626003605,-0.1641704468179258,31.754251145923188
10357,54.62866973876953,-125.59236145019531,24.415794355660864,2.0343475422423385,0.028990821119994098,30.72598547867383
10358,54.67047882080078,-125.45465087890625,27.182110809483106,2.053316872070338,-0.08529796348846659,32.56961046164593
10359,54.71214294433594,-125.316650390625,29.798263782083104,2.0138081841070097,-0.02236893521945305,35.58529321662804
10360,54.753639221191406,-125.17837524414062,27.947327610141656,2.0149713625472883,0.00447080185818108,33.972099383831655
10361,54.79498291015625,-125.03982543945312,26.87639495467269,2.113070218088993,-0.1791557175485881,31.743389122767425
10362,54.8361930847168,-124.90095520019531,26.731027890492925,2.1525421545620724,-0.08847726629369765,32.35341173236077
10363,54.87721633911133,-124.76182556152344,27.644594711044437,1.9996378252083178,-0.051397694554832875,33.15277352727164
10364,54.91809844970703,-124.62242126464844,28.111253805777896,1.8212955801846902,0.1286409198570222,34.699556293324484
10365,54.95881652832031,-124.48274230957031,29.01959907535815,1.8111094909040173,0.1354254260531696,35.64174701858913
10366,54.999385833740234,-124.3427734375,28.669431425117722,1.9358541369204432,0.18445764190700326,36.326197969020875
10367,55.03978729248047,-124.2025146484375,29.160925356270983,2.1493350723411226,0.08194541273056452,36.38883805547851
10368,55.08003616333008,-124.06198120117188,29.134109266840007,2.181515212004582,0.20623065121964645,38.073838097448466
10369,55.1201171875,-123.92117309570312,29.631400927892177,2.176893652284419,0.19388007577041214,38.37425630769655
10370,55.1600456237793,-123.78005981445312,28.929816374853658,2.1400563994914155,0.2552837489595166,38.4405680975209
10371,55.199806213378906,-123.63870239257812,32.51619799966899,2.3188730329871565,0.057311599015605855,40.02465064079822
10372,55.239402770996094,-123.49705505371094,33.08765901185806,2.330880422076297,0.1610793670970968,41.96597410793449
10373,55.27884292602539,-123.35513305664062,30.949570025147654,2.310389665991348,0.20817056349666424,40.44752376955692
10374,55.31813430786133,-123.212890625,32.18088013146281,2.3196553708867667,-0.00016798043016732177,39.068990991914724
10375,55.357242584228516,-123.07040405273438,38.98649818817444,2.28569555595156,0.0912484741979443,46.78451709333137
10376,55.396183013916016,-122.92764282226562,44.1681693139494,2.4000286712806944,0.24431778933516007,54.64106216438078
10377,55.434974670410156,-122.78457641601562,39.44481488622331,2.4445667156452378,0.1721075169886465,48.92265729494352
10378,55.47359085083008,-122.6412353515625,35.734046181682125,2.5313128302641354,0.14590433028414376,45.14487400584141
10379,55.51205062866211,-122.49765014648438,36.06916021031353,2.5969409062387236,0.24802085146949762,47.4713732173473
10380,55.550331115722656,-122.353759765625,41.93108082484029,2.811662012860676,0.1474152420539897,52.40936421216252
10381,55.58845901489258,-122.2095947265625,44.42706536705231,2.9039506418991525,0.07090218933866727,54.02783898103322
10382,55.62641906738281,-122.06512451171875,46.27405145336463,2.9205819409619242,0.05469450045954949,55.69312413255996
10383,55.66419982910156,-121.92041015625,46.73298228329493,2.916826619119549,0.0648165973420789,56.28666532088215
10384,55.701820373535156,-121.77542114257812,46.709298076802476,2.9182961842942747,0.07684395879001286,56.4461520984881
10385,55.73926544189453,-121.63014221191406,46.432437894202195,2.810198891035532,0.12879981324171694,56.600522490295965
10386,55.776546478271484,-121.48460388183594,43.40180049863571,2.8016059984232093,0.11967011691288676,53.39396227455005
10387,55.81365966796875,-121.3387451171875,39.872013777254786,2.7034315633570767,0.16291027814259088,50.199655351208925
10388,55.85060501098633,-121.19265747070312,39.206286450878366,2.6019810953215945,0.18898879130831753,49.57364515220425
10389,55.88737106323242,-121.04629516601562,39.26238343288999,2.6864535358750885,0.11462930424880735,48.76826490664516
10390,55.92396545410156,-120.89964294433594,39.3129538553612,2.672574327552838,0.14894078126404045,49.29714041262575
10391,55.960384368896484,-120.752685546875,39.78434906616977,2.514269212299828,0.3242241445051576,52.343645962691326
10392,55.996639251708984,-120.60549926757812,40.53857790563562,2.5705770325810935,0.287910483491439,52.6073318686533
10393,56.03272247314453,-120.4580078125,39.723010602638695,2.519913429513914,0.2693415733342701,51.18889953407645
10394,56.06861877441406,-120.31024169921875,39.61095679851333,2.515939647961169,0.17746310671062152,49.45015114602852
10395,56.1043586730957,-120.1622314453125,37.20479157873645,2.4179551760214073,0.21771108423657598,47.30175455980881
10396,56.13990783691406,-120.01393127441406,35.577596559449056,2.398827796176017,0.19187334026677522,45.18039830470876
10397,56.17527770996094,-119.86537170410156,36.574573030485396,2.454678150927113,0.12259270034210276,45.369752797941615
10398,56.21049118041992,-119.716552734375,36.879926988299076,2.3732443287579543,0.1218090881499059,45.372840518488374
10399,56.245513916015625,-119.5673828125,35.31017840121116,2.4064184696230573,0.09943449527905918,43.62524329585641
10400,56.28036117553711,-119.41799926757812,35.56973041760456,2.4910321638118096,0.022560905210274144,43.22211323053736
10401,56.31502914428711,-119.26837158203125,35.88481213690112,2.5163889803214374,0.015533946232999106,43.53408616807457
