GridCell,Lat,Lon,μ,ϕ,ξ,q
1435,49.405147552490234,-115.78689575195312,23.529940434766388,2.1849969624308256,0.11340995790001271,31.246667726917224
1436,49.4354362487793,-115.657470703125,22.62800834244034,2.11046012162043,0.19789576905097542,31.15965736914313
1437,49.4655647277832,-115.52789306640625,23.312866547038922,2.135373550795042,0.27878556942104016,33.18485078579299
1438,49.49554443359375,-115.39816284179688,26.93539393598582,2.096707766866389,0.29382250880540284,36.87856976929885
1439,49.52536392211914,-115.26820373535156,36.71343716054603,2.3252605802837234,0.04773934401671162,44.13355539841887
1440,49.555015563964844,-115.13812255859375,41.76100661491151,2.4208301246514496,0.13485959964919494,50.60460878226188
1441,49.58451461791992,-115.00787353515625,39.534642541954724,2.560292763067676,0.07241540458965096,48.01896567253958
1442,49.61383819580078,-114.87747192382812,33.19489347122869,2.43625593201387,0.1842904103672615,42.828258776370845
1443,49.64302062988281,-114.74687194824219,29.61638456509951,2.2188138990771016,0.331034413109328,40.83058310960426
1444,49.672027587890625,-114.61614990234375,30.338241982351864,2.271718338051724,0.24901601919450458,40.32907442213575
1445,49.70087432861328,-114.48524475097656,33.80096208135036,2.478066138262529,0.1546546481107334,43.14333188601705
1446,49.72956466674805,-114.35417175292969,34.398053654887036,2.5699977801172142,0.20806386160985618,44.961404396874705
1447,49.75809097290039,-114.22293090820312,32.96793936356774,2.52972029225111,0.30207517575234893,45.13420934430604
1448,49.78645324707031,-114.09153747558594,32.24905276604983,2.5112556942000186,0.26929260301186164,43.67460744312906
1449,49.81465148925781,-113.95999145507812,34.87041608015646,2.6265051876230556,0.23806314188216807,46.213126663291575
1450,49.842681884765625,-113.82827758789062,39.07798124664485,2.7982055577787954,0.17931809758181533,50.053890577432924
1451,49.87055587768555,-113.6964111328125,39.92721429468258,2.8620985380751915,0.08712207391581074,49.629447647939436
1452,49.89827346801758,-113.56436157226562,36.87429833063358,2.7823057818363126,0.08852121474731298,46.32651314253992
1453,49.925811767578125,-113.43215942382812,34.798653587530666,2.665816697864973,0.12230505184942336,44.346022450580186
1454,49.95318603515625,-113.29981994628906,32.898024788025594,2.5328463914964745,0.21507014940888425,43.42895733174
1455,49.98039627075195,-113.16732788085938,32.696390409206664,2.4748159085239814,0.21188211791789505,42.932356624273055
1456,50.00745391845703,-113.03463745117188,31.62058306916375,2.3525372231531305,0.2775091833002333,42.47313278871828
