Lat,Lon,GridCell,q
45.12610626220703,-125.96707153320312,1,75.4466397548021
45.1683464050293,-125.85557556152344,2,73.83155580979448
45.210472106933594,-125.74391174316406,3,73.76455059464641
45.252471923828125,-125.63203430175781,4,73.4248334261263
45.29433822631836,-125.52000427246094,5,74.25198515791531
45.336082458496094,-125.40780639648438,6,74.60402737285388
45.37771224975586,-125.29537963867188,7,75.12701068192862
45.41920852661133,-125.18281555175781,8,76.11315647401368
45.460575103759766,-125.070068359375,9,76.44222417442475
45.501808166503906,-124.9571533203125,10,77.47166457951126
45.54292678833008,-124.84405517578125,11,78.07313794518235
45.58391571044922,-124.73077392578125,12,79.16196141164237
45.62477493286133,-124.6173095703125,13,79.94818605635582
45.66550064086914,-124.50369262695312,14,81.08035467728193
45.70610427856445,-124.389892578125,15,82.94826597586389
45.746578216552734,-124.27587890625,16,85.22904170647625
45.78692626953125,-124.1617431640625,17,88.5287452682008
45.82712936401367,-124.04739379882812,18,100.42562385450617
45.867210388183594,-123.93289184570312,19,111.97261485796184
45.90717697143555,-123.81817626953125,20,109.17520694248483
45.94699478149414,-123.70332336425781,21,99.39375138226805
45.986690521240234,-123.58828735351562,22,91.58710874671425
46.026241302490234,-123.47306823730469,23,87.48417114797051
46.065673828125,-123.357666015625,24,80.57694351742607
46.10496139526367,-123.24209594726562,25,78.73488969180173
46.14413070678711,-123.1263427734375,26,79.78880302379322
46.18315887451172,-123.01043701171875,27,82.88039178578377
46.22205352783203,-122.89433288574219,28,83.60895934639325
46.26081848144531,-122.77804565429688,29,83.56029922682566
46.299442291259766,-122.66159057617188,30,90.04183313104531
46.33794021606445,-122.54498291015625,31,98.677535474827
46.37629318237305,-122.42816162109375,32,101.48443502747263
46.41452407836914,-122.31118774414062,33,99.38843412575066
46.45261001586914,-122.19404602050781,34,96.77063308115379
46.490562438964844,-122.07672119140625,35,93.66028013976525
46.528377532958984,-121.959228515625,36,97.82929345724285
46.56605911254883,-121.841552734375,37,88.45609913237838
46.60360336303711,-121.72369384765625,38,95.68460616822486
46.64100646972656,-121.60566711425781,39,88.87172349004038
46.67827606201172,-121.48747253417969,40,69.61819421593592
46.71540451049805,-121.36909484863281,41,57.334751814870216
46.75239181518555,-121.25057983398438,42,49.075002169325835
46.789241790771484,-121.13186645507812,43,51.372432326505425
46.82595443725586,-121.01296997070312,44,49.49659249499496
46.8625373840332,-120.89387512207031,45,48.90269955758208
46.89897155761719,-120.774658203125,46,51.13272214299094
46.935264587402344,-120.65525817871094,47,49.17612371540284
46.971405029296875,-120.53569030761719,48,51.731541640825455
47.00742721557617,-120.41592407226562,49,51.48766459292657
47.04330062866211,-120.2960205078125,50,51.63425787690907
47.07902908325195,-120.1759033203125,51,51.54325661751408
47.1146125793457,-120.05564880371094,52,52.51475430662601
47.150062561035156,-119.9351806640625,53,51.89688588019271
47.18536376953125,-119.81460571289062,54,51.78146055668685
47.22052001953125,-119.69381713867188,55,52.93027146699602
47.255523681640625,-119.5728759765625,56,52.95456816203627
47.2904052734375,-119.45176696777344,57,53.182251374942105
47.325138092041016,-119.3304443359375,58,52.929102629172
47.359718322753906,-119.20901489257812,59,53.20447653535186
47.39414978027344,-119.08737182617188,60,52.81729194662557
47.428443908691406,-118.965576171875,61,53.30214430995186
47.46259307861328,-118.8436279296875,62,53.22084050860754
47.4965934753418,-118.72149658203125,63,53.41472042607324
47.53044891357422,-118.59918212890625,64,53.48804393624851
47.56415939331055,-118.47671508789062,65,53.573349974016686
47.59772491455078,-118.35406494140625,66,53.65753551093854
47.631134033203125,-118.23127746582031,67,54.00917587763754
47.66440200805664,-118.10830688476562,68,54.30042161359372
47.697513580322266,-117.98516845703125,69,54.676929163110245
47.730491638183594,-117.86184692382812,70,55.112285546701145
47.763309478759766,-117.73838806152344,71,56.083880207556575
47.79597854614258,-117.61476135253906,72,58.544605258062106
47.82849884033203,-117.490966796875,73,57.83170443924023
47.86087417602539,-117.36700439453125,74,62.37062331144276
47.89310073852539,-117.24288940429688,75,68.91104751659847
47.925167083740234,-117.11859130859375,76,65.06876603603953
47.95709228515625,-116.994140625,77,64.37534643298382
47.98886489868164,-116.8695068359375,78,63.584476693318486
48.020477294921875,-116.74472045898438,79,63.460337287167576
48.05194091796875,-116.61981201171875,80,66.81594883424219
48.083255767822266,-116.49472045898438,81,71.49368651828898
48.114418029785156,-116.36944580078125,82,69.84238651290386
48.145423889160156,-116.24398803710938,83,93.64742857057193
48.17627716064453,-116.118408203125,84,100.59500673081698
48.20697784423828,-115.99267578125,85,81.66115474992337
48.23752212524414,-115.86677551269531,86,77.6599528387036
48.26791763305664,-115.74069213867188,87,63.114743621636386
48.298160552978516,-115.614501953125,88,61.50976587273193
48.32823944091797,-115.48808288574219,89,57.12152801638799
48.35816955566406,-115.361572265625,90,55.736881827164105
48.38794708251953,-115.23484802246094,91,55.38758974531558
48.41755676269531,-115.10800170898438,92,55.536244215031815
48.4470100402832,-114.98101806640625,93,57.409710252649475
48.476322174072266,-114.85385131835938,94,58.16917739482795
48.50546646118164,-114.72648620605469,95,55.956094303790245
48.534454345703125,-114.59902954101562,96,61.101043729642406
48.56328201293945,-114.47140502929688,97,67.96279568629852
48.591949462890625,-114.3436279296875,98,65.90670070509687
48.6204719543457,-114.21568298339844,99,64.63559707266674
48.64883041381836,-114.08758544921875,100,63.133795386036404
48.67702102661133,-113.9593505859375,101,76.24713002509202
48.705055236816406,-113.83094787597656,102,94.11782125393454
48.732933044433594,-113.702392578125,103,71.63673998476112
