Lat,Lon,GridCell,q
45.12610626220703,-125.96707153320312,1,79.99855212139734
45.1683464050293,-125.85557556152344,2,80.89868275649461
45.210472106933594,-125.74391174316406,3,82.20052008019951
45.252471923828125,-125.63203430175781,4,83.43581593911333
45.29433822631836,-125.52000427246094,5,84.11217061955358
45.336082458496094,-125.40780639648438,6,85.03322021485576
45.37771224975586,-125.29537963867188,7,86.09503374008231
45.41920852661133,-125.18281555175781,8,87.17818462955208
45.460575103759766,-125.070068359375,9,88.79860332672489
45.501808166503906,-124.9571533203125,10,91.17866372856469
45.54292678833008,-124.84405517578125,11,93.44820525626737
45.58391571044922,-124.73077392578125,12,96.01251898031057
45.62477493286133,-124.6173095703125,13,99.1061364135349
45.66550064086914,-124.50369262695312,14,102.95643872951968
45.70610427856445,-124.389892578125,15,108.63038586201856
45.746578216552734,-124.27587890625,16,117.63380583198985
45.78692626953125,-124.1617431640625,17,134.80827195839657
45.82712936401367,-124.04739379882812,18,156.99595510642828
45.867210388183594,-123.93289184570312,19,171.69698672452697
45.90717697143555,-123.81817626953125,20,168.95348766799142
45.94699478149414,-123.70332336425781,21,156.05885421780047
45.986690521240234,-123.58828735351562,22,140.324658989769
46.026241302490234,-123.47306823730469,23,121.0161238628763
46.065673828125,-123.357666015625,24,109.3691709051865
46.10496139526367,-123.24209594726562,25,106.95891077971604
46.14413070678711,-123.1263427734375,26,110.0305473034898
46.18315887451172,-123.01043701171875,27,110.3080043249257
46.22205352783203,-122.89433288574219,28,107.3611768871968
46.26081848144531,-122.77804565429688,29,108.26645295948805
46.299442291259766,-122.66159057617188,30,118.00328041469248
46.33794021606445,-122.54498291015625,31,132.3139935232337
46.37629318237305,-122.42816162109375,32,143.7229313941912
46.41452407836914,-122.31118774414062,33,143.95659089153202
46.45261001586914,-122.19404602050781,34,135.7796812000168
46.490562438964844,-122.07672119140625,35,129.36746763334216
46.528377532958984,-121.959228515625,36,132.0047095390404
46.56605911254883,-121.841552734375,37,142.37123025421587
46.60360336303711,-121.72369384765625,38,149.28252494462777
46.64100646972656,-121.60566711425781,39,149.578863916735
46.67827606201172,-121.48747253417969,40,128.27556951612434
46.71540451049805,-121.36909484863281,41,95.13604086958736
46.75239181518555,-121.25057983398438,42,66.71724756293139
46.789241790771484,-121.13186645507812,43,47.15344817435343
46.82595443725586,-121.01296997070312,44,39.94199229318247
46.8625373840332,-120.89387512207031,45,38.424506559873684
46.89897155761719,-120.774658203125,46,37.979902622985925
46.935264587402344,-120.65525817871094,47,35.94858581231525
46.971405029296875,-120.53569030761719,48,34.28875654264109
47.00742721557617,-120.41592407226562,49,35.93590402069141
47.04330062866211,-120.2960205078125,50,39.36371786965375
47.07902908325195,-120.1759033203125,51,40.16661304183728
47.1146125793457,-120.05564880371094,52,35.502482710986925
47.150062561035156,-119.9351806640625,53,30.310085707786058
47.18536376953125,-119.81460571289062,54,28.840744025561882
47.22052001953125,-119.69381713867188,55,30.29198041664842
47.255523681640625,-119.5728759765625,56,30.431082149507652
47.2904052734375,-119.45176696777344,57,29.277582949272098
47.325138092041016,-119.3304443359375,58,28.310572887934963
47.359718322753906,-119.20901489257812,59,29.24031945444421
47.39414978027344,-119.08737182617188,60,31.11873755099104
47.428443908691406,-118.965576171875,61,33.433677541082126
47.46259307861328,-118.8436279296875,62,35.85084790820689
47.4965934753418,-118.72149658203125,63,37.30886345434185
47.53044891357422,-118.59918212890625,64,38.44100368966121
47.56415939331055,-118.47671508789062,65,40.07993673817664
47.59772491455078,-118.35406494140625,66,40.970223617099585
47.631134033203125,-118.23127746582031,67,42.852111907544156
47.66440200805664,-118.10830688476562,68,43.78791712496659
47.697513580322266,-117.98516845703125,69,43.70446543584767
47.730491638183594,-117.86184692382812,70,43.39042990877528
47.763309478759766,-117.73838806152344,71,44.579520621736265
47.79597854614258,-117.61476135253906,72,47.43506172358313
47.82849884033203,-117.490966796875,73,52.00551064562456
47.86087417602539,-117.36700439453125,74,61.24612306835246
47.89310073852539,-117.24288940429688,75,72.08401097048555
47.925167083740234,-117.11859130859375,76,75.08761997378087
47.95709228515625,-116.994140625,77,67.02357773948896
47.98886489868164,-116.8695068359375,78,59.86996412871988
48.020477294921875,-116.74472045898438,79,59.75711724117755
48.05194091796875,-116.61981201171875,80,66.86763167921094
48.083255767822266,-116.49472045898438,81,74.89601470289206
48.114418029785156,-116.36944580078125,82,87.06831752534347
48.145423889160156,-116.24398803710938,83,105.1035848963393
48.17627716064453,-116.118408203125,84,112.35835383656828
48.20697784423828,-115.99267578125,85,106.42985199966496
48.23752212524414,-115.86677551269531,86,88.94806758697156
48.26791763305664,-115.74069213867188,87,70.9681691544423
48.298160552978516,-115.614501953125,88,56.32099531536901
48.32823944091797,-115.48808288574219,89,46.77141121302381
48.35816955566406,-115.361572265625,90,45.06829507834314
48.38794708251953,-115.23484802246094,91,47.41936334565422
48.41755676269531,-115.10800170898438,92,50.494962477824615
48.4470100402832,-114.98101806640625,93,52.9753067874723
48.476322174072266,-114.85385131835938,94,53.67231620099164
48.50546646118164,-114.72648620605469,95,53.03810839886021
48.534454345703125,-114.59902954101562,96,54.23086166441602
48.56328201293945,-114.47140502929688,97,58.98442813849519
48.591949462890625,-114.3436279296875,98,61.565785924101974
48.6204719543457,-114.21568298339844,99,59.80737841409133
48.64883041381836,-114.08758544921875,100,62.79884060544328
48.67702102661133,-113.9593505859375,101,84.59791590182022
48.705055236816406,-113.83094787597656,102,103.35809201417976
48.732933044433594,-113.702392578125,103,95.54231666353911
48.760658264160156,-113.57369995117188,104,83.26636059578486
48.788204193115234,-113.44486999511719,105,75.3226843189869
48.81559753417969,-113.31588745117188,106,72.4773584552889
48.842838287353516,-113.18673706054688,107,73.2987681234766
48.869911193847656,-113.05741882324219,108,73.96185832412793
48.89683151245117,-112.927978515625,109,69.56019374275132
48.9235725402832,-112.79840087890625,110,64.67465033012463
48.95016098022461,-112.66867065429688,111,62.40263419709722
48.976585388183594,-112.53878784179688,112,61.46224947718139
45.20534133911133,-126.02761840820312,113,76.55836528007332
45.247650146484375,-125.91598510742188,114,78.04760059698148
45.28984069824219,-125.80418395996094,115,80.22749998503011
45.331912994384766,-125.69216918945312,116,82.14482070300161
45.373844146728516,-125.58000183105469,117,83.71743594537638
45.41565704345703,-125.4676513671875,118,84.53382603606329
45.45735168457031,-125.35513305664062,119,85.32153963390111
45.49890899658203,-125.24240112304688,120,86.8777202092396
45.54034423828125,-125.1295166015625,121,89.40389283619776
45.581642150878906,-125.0164794921875,122,91.12569453409904
45.62282943725586,-124.90322875976562,123,92.49251300142163
45.66389083862305,-124.78982543945312,124,94.29865522652054
45.70481491088867,-124.67620849609375,125,96.82344087945206
45.745609283447266,-124.56243896484375,126,100.51008753733751
45.786277770996094,-124.44850158691406,127,104.80232461885512
45.82681655883789,-124.3343505859375,128,111.93545535708928
45.867225646972656,-124.22006225585938,129,123.38904853893602
45.907501220703125,-124.1055908203125,130,139.3810563979059
45.947654724121094,-123.99093627929688,131,150.2197124835154
45.9876823425293,-123.87603759765625,132,152.0726421413463
46.02756881713867,-123.76104736328125,133,146.06777812882058
46.06732177734375,-123.6458740234375,134,135.4972580487132
46.1069450378418,-123.53048706054688,135,124.69940223180414
46.14643859863281,-123.41494750976562,136,121.55139719661359
46.185791015625,-123.29922485351562,137,128.85963087505277
46.22502899169922,-123.18331909179688,138,135.3805415595134
46.26411819458008,-123.06724548339844,139,128.6433501322207
46.30308151245117,-122.95098876953125,140,111.29671878944526
46.341915130615234,-122.83454895019531,141,100.03725133358931
46.38059997558594,-122.71795654296875,142,105.7090443141906
46.41916275024414,-122.60118103027344,143,121.56923756974221
46.45758056640625,-122.48422241210938,144,143.40205598713362
